k,features,Accuracy,Precision,Recall,F1,ROC_AUC,Brier,error,TimeSec
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R30d']",0.7301324503311258,0.7074626865671642,0.7847682119205298,0.7441130298273155,0.8400728038243935,0.16796086092715232,,2.5987
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'API_14']",0.7433774834437086,0.7363344051446945,0.7582781456953642,0.7471451876019576,0.8486195780886803,0.15836992052980134,,2.5999
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R7d', 'R30d']",0.7433774834437086,0.7275541795665634,0.7781456953642384,0.752,0.8463444585763782,0.16202111258278143,,2.6505
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R7d', 'API_14']",0.7533112582781457,0.7413249211356467,0.7781456953642384,0.7592891760904685,0.8506589623262136,0.1559281059602649,,2.6101
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R30d', 'API_14']",0.7400662251655629,0.7203647416413373,0.7847682119205298,0.751188589540412,0.8512510416209815,0.1592754966887417,,2.5768
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R3d', 'R7d']",0.75,0.7396825396825397,0.7715231788079471,0.7552674230145867,0.8373426604096312,0.16207014569536424,,2.5868
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R3d', 'R30d']",0.7450331125827815,0.73125,0.7748344370860927,0.752411575562701,0.8373152493311697,0.1668162251655629,,2.5856
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R3d', 'API_14']",0.7450331125827815,0.7371794871794872,0.7615894039735099,0.749185667752443,0.8437787816323846,0.15937394701986757,,2.5963
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R7d', 'R30d']",0.7367549668874173,0.7227414330218068,0.7682119205298014,0.7447833065810594,0.8316904960308759,0.16942464900662252,,2.5892
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R7d', 'API_14']",0.7466887417218543,0.7350157728706624,0.7715231788079471,0.752827140549273,0.8345741414850226,0.1653348476821192,,2.6587
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R30d', 'API_14']",0.7450331125827815,0.7327044025157232,0.7715231788079471,0.7516129032258064,0.8370521029779395,0.16519523841059602,,2.5902
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R3d', 'R7d', 'R30d']",0.7400662251655629,0.7258566978193146,0.7715231788079471,0.7479935794542536,0.8393491513530108,0.1649345761589404,,2.5714
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R3d', 'R7d', 'API_14']",0.75,0.7412140575079872,0.7682119205298014,0.7544715447154472,0.8455714661637648,0.1574532582781457,,2.59
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R3d', 'R30d', 'API_14']",0.7483443708609272,0.7314814814814815,0.7847682119205298,0.7571884984025559,0.8449848690846893,0.16126229801324504,,2.5854
5,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R7d', 'R30d', 'API_14']",0.7268211920529801,0.7082066869300911,0.7715231788079471,0.7385103011093502,0.8318330336388755,0.1698177748344371,,2.5777
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d']",0.7417218543046358,0.732484076433121,0.7615894039735099,0.7467532467532467,0.8327814569536424,0.1666244966887417,,2.625
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R30d']",0.7334437086092715,0.7091988130563798,0.7913907284768212,0.7480438184663537,0.8153863865619929,0.18322536423841057,,2.6313
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'API_14']",0.7301324503311258,0.7138461538461538,0.7682119205298014,0.7400318979266348,0.8327704925222579,0.16717453642384106,,2.578
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'R30d']",0.7367549668874173,0.712166172106825,0.7947019867549668,0.7511737089201878,0.8417393973948512,0.165814178807947,,2.8092
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'API_14']",0.7367549668874173,0.7241379310344828,0.7649006622516556,0.7439613526570048,0.8430825402394633,0.15987937748344372,,2.6152
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R30d', 'API_14']",0.7384105960264901,0.7130177514792899,0.7980132450331126,0.753125,0.8466898381649929,0.16385421192052982,,2.6138
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'R30d']",0.7384105960264901,0.7222222222222222,0.7748344370860927,0.7476038338658147,0.8369863163896321,0.16762492715231786,,2.6968
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'API_14']",0.7466887417218543,0.7350157728706624,0.7715231788079471,0.752827140549273,0.8434279198280775,0.15776243708609272,,2.618
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R30d', 'API_14']",0.7367549668874173,0.7186544342507645,0.7781456953642384,0.7472178060413355,0.8451712644182272,0.16290953642384104,,2.5931
5,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R7d', 'R30d', 'API_14']",0.7350993377483444,0.7191358024691358,0.7715231788079471,0.744408945686901,0.8500778474628308,0.15884525165562913,,2.6645
5,"['Avg_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'R30d']",0.7268211920529801,0.7032640949554896,0.7847682119205298,0.7417840375586855,0.8305995351081092,0.17131320529801325,,2.6246
5,"['Avg_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'API_14']",0.7284768211920529,0.7142857142857143,0.7615894039735099,0.7371794871794872,0.8334338406210254,0.16396247682119205,,2.6473
5,"['Avg_Rainfall_30day', 'R1d', 'R3d', 'R30d', 'API_14']",0.7384105960264901,0.7208588957055214,0.7781456953642384,0.7484076433121019,0.8363010394280952,0.16736946357615895,,2.7084
5,"['Avg_Rainfall_30day', 'R1d', 'R7d', 'R30d', 'API_14']",0.7301324503311258,0.7112462006079028,0.7748344370860927,0.7416798732171157,0.8381485461163983,0.16712238410596028,,2.6288
5,"['Avg_Rainfall_30day', 'R3d', 'R7d', 'R30d', 'API_14']",0.7317880794701986,0.71875,0.7615894039735099,0.7395498392282959,0.8387022499013201,0.16396225165562917,,2.5827
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d']",0.7450331125827815,0.743421052631579,0.7483443708609272,0.7458745874587459,0.8266633042410421,0.16830835761589402,,2.5803
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R30d']",0.7466887417218543,0.7350157728706624,0.7715231788079471,0.752827140549273,0.8369698697425552,0.1671137417218543,,2.7554
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'API_14']",0.7450331125827815,0.7341772151898734,0.7682119205298014,0.7508090614886731,0.8378744353317836,0.16440084105960265,,3.0094
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'R30d']",0.7533112582781457,0.7475728155339806,0.7649006622516556,0.7561374795417348,0.8466459804394544,0.15885071523178806,,2.8009
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'API_14']",0.7615894039735099,0.7598684210526315,0.7649006622516556,0.7623762376237624,0.8462896364194553,0.1568274503311258,,2.7116
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R30d', 'API_14']",0.7566225165562914,0.7414330218068536,0.7880794701986755,0.7640449438202247,0.8469420200868382,0.159693178807947,,2.5927
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'R30d']",0.7533112582781457,0.7475728155339806,0.7649006622516556,0.7561374795417348,0.8465034428314546,0.15877619205298016,,2.6452
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'API_14']",0.7715231788079471,0.7715231788079471,0.7715231788079471,0.7715231788079471,0.8478356212446823,0.1559786357615894,,2.5732
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R30d', 'API_14']",0.7350993377483444,0.721875,0.7649006622516556,0.7427652733118971,0.849546072540678,0.15830184768211922,,2.7392
5,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R7d', 'R30d', 'API_14']",0.7483443708609272,0.7358490566037735,0.7748344370860927,0.7548387096774194,0.8495515547563703,0.15631382119205298,,2.5948
5,"['Max_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'R30d']",0.75,0.7427652733118971,0.7649006622516556,0.7536704730831973,0.8369534230954783,0.1617751059602649,,2.5948
5,"['Max_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'API_14']",0.7483443708609272,0.7450980392156863,0.7549668874172185,0.75,0.8390640761370115,0.16014447682119207,,2.7017
5,"['Max_Rainfall_30day', 'R1d', 'R3d', 'R30d', 'API_14']",0.7417218543046358,0.7354838709677419,0.7549668874172185,0.7450980392156863,0.8436307618086926,0.15909254304635762,,2.694
5,"['Max_Rainfall_30day', 'R1d', 'R7d', 'R30d', 'API_14']",0.7433774834437086,0.7363344051446945,0.7582781456953642,0.7471451876019576,0.8351223630542519,0.16386545033112584,,2.6217
5,"['Max_Rainfall_30day', 'R3d', 'R7d', 'R30d', 'API_14']",0.7367549668874173,0.726984126984127,0.7582781456953642,0.7423014586709886,0.8440528924169992,0.15841900662251657,,2.5923
5,"['Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'R30d']",0.7384105960264901,0.7278481012658228,0.7615894039735099,0.7443365695792881,0.8332364808561028,0.1667685761589404,,2.6125
5,"['Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'API_14']",0.7599337748344371,0.755700325732899,0.7682119205298014,0.7619047619047619,0.8331981053462567,0.16421798013245031,,2.6985
5,"['Max_Rainfall_3day', 'R1d', 'R3d', 'R30d', 'API_14']",0.7301324503311258,0.7125382262996942,0.7715231788079471,0.7408585055643879,0.8307475549318011,0.1680844238410596,,2.6079
5,"['Max_Rainfall_3day', 'R1d', 'R7d', 'R30d', 'API_14']",0.7466887417218543,0.7320872274143302,0.7781456953642384,0.7544141252006421,0.8470078066751459,0.15780886092715232,,2.6724
5,"['Max_Rainfall_3day', 'R3d', 'R7d', 'R30d', 'API_14']",0.7483443708609272,0.7403846153846154,0.7649006622516556,0.752442996742671,0.845056137888689,0.1568763642384106,,2.602
5,"['R1d', 'R3d', 'R7d', 'R30d', 'API_14']",0.7284768211920529,0.715625,0.7582781456953642,0.7363344051446945,0.8356596201920968,0.16253752317880793,,2.5925
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d']",0.75,0.7443365695792881,0.7615894039735099,0.7528641571194763,0.8427865005920794,0.15999650993377482,,2.6306
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R30d']",0.7301324503311258,0.7112462006079028,0.7748344370860927,0.7416798732171157,0.8385103723520899,0.16726111920529804,,2.6055
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'API_14']",0.7417218543046358,0.7295597484276729,0.7682119205298014,0.7483870967741936,0.846267707556686,0.15926708609271523,,2.5874
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'R30d']",0.7549668874172185,0.7436708860759493,0.7781456953642384,0.7605177993527508,0.8484715582649884,0.15934337086092715,,2.5726
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'API_14']",0.7516556291390728,0.7435897435897436,0.7682119205298014,0.755700325732899,0.8481371431077585,0.15631521854304636,,2.6006
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R30d', 'API_14']",0.7433774834437086,0.7304075235109718,0.7715231788079471,0.750402576489533,0.8465692294197623,0.16087572185430463,,2.5857
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'R30d']",0.7516556291390728,0.7360248447204969,0.7847682119205298,0.7596153846153846,0.8480165343625279,0.16005294701986755,,2.5891
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'API_14']",0.7566225165562914,0.7491961414790996,0.7715231788079471,0.7601957585644372,0.8521610894259024,0.15418878145695364,,2.5792
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R30d', 'API_14']",0.7466887417218543,0.7320872274143302,0.7781456953642384,0.7544141252006421,0.852676417700978,0.15756693377483444,,2.5981
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R7d', 'R30d', 'API_14']",0.7317880794701986,0.717391304347826,0.7649006622516556,0.7403846153846154,0.8468652690671462,0.15921311920529801,,2.5769
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'R30d']",0.7334437086092715,0.719626168224299,0.7649006622516556,0.7415730337078652,0.8372330160957853,0.16421405298013245,,2.5958
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'API_14']",0.75,0.7443365695792881,0.7615894039735099,0.7528641571194763,0.8415968597868515,0.15815337086092712,,2.5672
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R3d', 'R30d', 'API_14']",0.7450331125827815,0.73125,0.7748344370860927,0.752411575562701,0.841065084864699,0.16170929139072848,,2.5662
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R7d', 'R30d', 'API_14']",0.7367549668874173,0.72,0.7748344370860927,0.7464114832535885,0.8361749484671724,0.16459599337748343,,2.5726
6,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R3d', 'R7d', 'R30d', 'API_14']",0.7301324503311258,0.7125382262996942,0.7715231788079471,0.7408585055643879,0.8412843734923907,0.16133525827814568,,2.624
6,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'R30d']",0.7350993377483444,0.7191358024691358,0.7715231788079471,0.744408945686901,0.8373316959782464,0.16711598013245033,,2.6375
6,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'API_14']",0.7384105960264901,0.7292993630573248,0.7582781456953642,0.7435064935064936,0.8395191000394719,0.15995739735099337,,2.6292
6,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R30d', 'API_14']",0.7268211920529801,0.7082066869300911,0.7715231788079471,0.7385103011093502,0.838252708214552,0.1659186357615894,,2.6425
6,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'R30d', 'API_14']",0.7284768211920529,0.7129629629629629,0.7649006622516556,0.7380191693290735,0.8471393798517609,0.15899264900662255,,2.5924
6,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'R30d', 'API_14']",0.7334437086092715,0.718266253869969,0.7682119205298014,0.7424,0.8474518661462217,0.1578080132450331,,2.6229
6,"['Avg_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'R30d', 'API_14']",0.7350993377483444,0.7191358024691358,0.7715231788079471,0.744408945686901,0.8372330160957853,0.16346555629139073,,2.5815
6,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'R30d']",0.7516556291390728,0.7451612903225806,0.7649006622516556,0.7549019607843137,0.8462786719880707,0.1579484238410596,,2.5763
6,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'API_14']",0.7615894039735099,0.7687074829931972,0.7483443708609272,0.7583892617449665,0.8425288364545415,0.15772077483443708,,2.5755
6,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R30d', 'API_14']",0.7317880794701986,0.720125786163522,0.7582781456953642,0.7387096774193549,0.8453192842419193,0.15987911258278145,,2.5727
6,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'R30d', 'API_14']",0.7516556291390728,0.7467532467532467,0.7615894039735099,0.7540983606557377,0.850066883031446,0.1547609205298013,,2.5977
6,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'R30d', 'API_14']",0.7615894039735099,0.7581699346405228,0.7682119205298014,0.7631578947368421,0.8523858602692864,0.1537803178807947,,2.6156
6,"['Max_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'R30d', 'API_14']",0.7450331125827815,0.7402597402597403,0.7549668874172185,0.7475409836065574,0.8445846673391518,0.1564812450331126,,2.5977
6,"['Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'R30d', 'API_14']",0.7433774834437086,0.7318611987381703,0.7682119205298014,0.7495961227786753,0.841887417218543,0.1591693178807947,,2.5878
7,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'R30d']",0.7433774834437086,0.7348242811501597,0.7615894039735099,0.7479674796747967,0.8451164422613043,0.16039833112582783,,2.5976
7,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'API_14']",0.7632450331125827,0.7658862876254181,0.7582781456953642,0.762063227953411,0.8497489145212929,0.15482011920529803,,2.5932
7,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R30d', 'API_14']",0.7334437086092715,0.719626168224299,0.7649006622516556,0.7415730337078652,0.8476218148326828,0.15956210596026488,,2.585
7,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R7d', 'R30d', 'API_14']",0.7466887417218543,0.7380191693290735,0.7649006622516556,0.751219512195122,0.8468323757729924,0.1569987417218543,,2.6012
7,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R3d', 'R7d', 'R30d', 'API_14']",0.7450331125827815,0.73125,0.7748344370860927,0.752411575562701,0.8527915442305162,0.1543047549668874,,2.5913
7,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'R1d', 'R3d', 'R7d', 'R30d', 'API_14']",0.75,0.7412140575079872,0.7682119205298014,0.7544715447154472,0.8421231524933116,0.15897941721854303,,2.6165
7,"['Avg_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'R30d', 'API_14']",0.7334437086092715,0.718266253869969,0.7682119205298014,0.7424,0.843674619534231,0.15922786092715233,,2.684
7,"['Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'R30d', 'API_14']",0.7549668874172185,0.7549668874172185,0.7549668874172185,0.7549668874172185,0.8506370334634445,0.1545702450331126,,2.7519
8,"['Avg_Rainfall_30day', 'Max_Rainfall_30day', 'Max_Rainfall_3day', 'R1d', 'R3d', 'R7d', 'R30d', 'API_14']",0.7450331125827815,0.7356687898089171,0.7649006622516556,0.75,0.8488224200692952,0.15598442384105962,,2.6123
