"A-6"|Yes|"77518765"|"126600330"
"A-7-6"|No |"77518765"|"126600331"
"A-4"|Yes|"77519096"|"126600867"
"A-7-5"|No |"77519096"|"126600868"
"A-2-4"|No |"77519240"|"126601088"
"A-4"|Yes|"77519240"|"126601089"
"A-6"|No |"77518975"|"126600691"
"A-7-6"|Yes|"77518975"|"126600690"
"A-4"|No |"77518911"|"126600586"
"A-6"|Yes|"77518911"|"126600585"
"A-6"|No |"77518769"|"126600338"
"A-7-6"|Yes|"77518769"|"126600339"
"A-4"|No |"77519339"|"126601250"
"A-6"|Yes|"77519339"|"126601249"
"A-4"|Yes|"77519041"|"126600787"
"A-6"|No |"77519041"|"126600788"
"A-4"|Yes|"77518949"|"126600655"
"A-6"|No |"77518949"|"126600654"
"A-1-b"|No |"77518537"|"126599976"
"A-1-a"|Yes|"77518537"|"126599977"
"A-6"|Yes|"77518756"|"126600314"
"A-7-6"|No |"77518756"|"126600315"
"A-6"|Yes|"77518864"|"126600504"
"A-2-4"|Yes|"77518963"|"126600675"
"A-2-4"|Yes|"77518937"|"126600633"
"A-4"|No |"77518937"|"126600632"
"A-6"|Yes|"77519078"|"126600833"
"A-7-6"|No |"77519078"|"126600834"
"A-4"|Yes|"77518974"|"126600688"
"A-6"|No |"77518974"|"126600689"
"A-2-4"|Yes|"77518558"|"126600023"
"A-4"|No |"77518558"|"126600024"
"A-2-4"|No |"77518767"|"126600334"
"A-4"|Yes|"77518767"|"126600335"
"A-6"|Yes|"77518986"|"126600709"
"A-7-6"|No |"77518986"|"126600710"
"A-6"|Yes|"77519170"|"126600996"
"A-7-6"|No |"77519170"|"126600995"
"A-6"|Yes|"77519104"|"126600881"
"A-2-6"|No |"77518525"|"126599951"
"A-6"|Yes|"77518525"|"126599952"
"A-7-6"|No |"77518525"|"126599953"
"A-6"|No |"77518463"|"126599851"
"A-7-6"|Yes|"77518463"|"126599852"
"A-2-4"|Yes|"77518640"|"126600155"
"A-4"|No |"77518640"|"126600154"
"A-2-4"|Yes|"77519181"|"126601009"
"A-4"|No |"77519181"|"126601010"
"A-2-4"|Yes|"77518938"|"126600636"
"A-4"|No |"77518938"|"126600634"
"A-5"|No |"77518938"|"126600635"
"A-4"|Yes|"77519067"|"126600818"
"A-6"|No |"77519067"|"126600819"
"A-5"|No |"77518922"|"126600606"
"A-7-5"|Yes|"77518922"|"126600607"
"A-2-4"|No |"77518548"|"126600002"
"A-4"|No |"77518548"|"126600004"
"A-5"|Yes|"77518548"|"126600003"
"A-8"|Yes|"77518996"|"126600724"
"A-2-4"|No |"77518536"|"126599974"
"A-4"|Yes|"77518536"|"126599975"
"A-2-4"|No |"77518789"|"126600370"
"A-4"|Yes|"77518789"|"126600371"
"A-4"|Yes|"77518695"|"126600223"
"A-6"|No |"77518695"|"126600224"
"A-4"|Yes|"77519133"|"126600924"
"A-6"|No |"77519133"|"126600925"
"A-4"|Yes|"77519297"|"126601196"
"A-6"|No |"77519297"|"126601197"
"A-2-4"|No |"77519328"|"126601236"
"A-4"|Yes|"77519328"|"126601234"
"A-6"|No |"77519328"|"126601235"
"A-4"|Yes|"77519022"|"126600763"
"A-1-b"|Yes|"77518745"|"126600295"
"A-1-a"|No |"77518745"|"126600294"
"A-8"|Yes|"77519111"|"126600891"
"A-2-4"|No |"77518890"|"126600552"
"A-1-b"|No |"77518890"|"126600551"
"A-4"|Yes|"77518890"|"126600553"
"A-6"|No |"77518505"|"126599917"
"A-7-6"|Yes|"77518505"|"126599918"
"A-6"|Yes|"77519085"|"126600844"
"A-7-6"|No |"77519085"|"126600845"
"A-2-4"|No |"77519000"|"126600730"
"A-4"|Yes|"77519000"|"126600731"
