0|0|0|122|160|198|"Moist"|"271189096"|"172895582"
122|160|198|203|203|203|"Wet"|"271189096"|"172895583"
0|0|0|61|76|91|"Moist"|"271186646"|"172894888"
61|76|91|203|203|203|"Wet"|"271186646"|"172894889"
0|0|0|122|160|198|"Moist"|"271187034"|"172895100"
122|160|198|203|203|203|"Wet"|"271187034"|"172895101"
0|0|0|15|30|46|"Moist"|"271186758"|"172894956"
15|30|46|203|203|203|"Wet"|"271186758"|"172894957"
0|0|0|76|91|107|"Moist"|"271188105"|"172895323"
76|91|107|203|203|203|"Wet"|"271188105"|"172895322"
0|0|0|107|130|152|"Moist"|"271188543"|"172895556"
107|130|152|203|203|203|"Wet"|"271188543"|"172895557"
0|0|0|15|30|46|"Moist"|"271189209"|"172895712"
15|30|46|203|203|203|"Wet"|"271189209"|"172895713"
0|0|0|15|30|46|"Moist"|"271189200"|"172895694"
15|30|46|203|203|203|"Wet"|"271189200"|"172895695"
0|0|0|0|15|30|"Moist"|"271188531"|"172895532"
0|15|30|203|203|203|"Wet"|"271188531"|"172895533"
0|0|0|0|15|30|"Moist"|"271189106"|"172895603"
0|15|30|203|203|203|"Wet"|"271189106"|"172895602"
0|0|0|0|15|30|"Moist"|"271186780"|"172895000"
0|15|30|203|203|203|"Wet"|"271186780"|"172895001"
0|15|30|15|30|46|"Moist"|"271188300"|"172895484"
15|31|46|203|203|203|"Wet"|"271188300"|"172895485"
0|0|0|61|76|91|"Moist"|"271188142"|"172895396"
61|76|91|203|203|203|"Wet"|"271188142"|"172895397"
0|0|0|123|152|183|"Moist"|"271186792"|"172895024"
123|152|183|203|203|203|"Wet"|"271186792"|"172895025"
0|0|0|15|30|46|"Moist"|"271189176"|"172895647"
15|30|46|203|203|203|"Wet"|"271189176"|"172895646"
0|0|0|203|203|203|"Wet"|"271186740"|"172894925"
0|0|0|61|69|76|"Moist"|"271188116"|"172895344"
61|69|76|203|203|203|"Wet"|"271188116"|"172895345"
0|0|0|61|84|107|"Moist"|"271189492"|"172895726"
61|84|107|203|203|203|"Wet"|"271189492"|"172895727"
0|0|0|0|15|30|"Moist"|"271189544"|"172895806"
0|15|30|203|203|203|"Wet"|"271189544"|"172895807"
0|0|0|107|130|152|"Moist"|"271188542"|"172895554"
107|130|152|203|203|203|"Wet"|"271188542"|"172895555"
0|0|0|61|84|107|"Moist"|"271189187"|"172895668"
61|84|107|203|203|203|"Wet"|"271189187"|"172895669"
0|0|0|203|203|203|"Wet"|"271186636"|"172894869"
0|0|0|123|152|183|"Moist"|"271186787"|"172895014"
123|152|183|203|203|203|"Wet"|"271186787"|"172895015"
0|0|0|61|84|107|"Moist"|"271189529"|"172895776"
61|84|107|203|203|203|"Wet"|"271189529"|"172895777"
0|0|0|203|203|203|"Wet"|"271186610"|"172894852"
0|0|0|61|76|91|"Moist"|"271189496"|"172895734"
61|76|91|203|203|203|"Wet"|"271189496"|"172895735"
0|0|0|61|76|91|"Moist"|"271186647"|"172894890"
61|76|91|203|203|203|"Wet"|"271186647"|"172894891"
0|0|0|0|15|30|"Moist"|"271188528"|"172895526"
0|15|30|203|203|203|"Wet"|"271188528"|"172895527"
0|0|0|76|107|137|"Moist"|"271187755"|"172895174"
76|107|137|203|203|203|"Wet"|"271187755"|"172895175"
0|0|0|15|30|40||"271188472"|"172895510"
15|30|40|200|200|200|"Wet"|"271188472"|"172895511"
0|0|0|61|84|107|"Moist"|"271189190"|"172895674"
61|84|107|203|203|203|"Wet"|"271189190"|"172895675"
0|15|30|15|30|46|"Moist"|"271188276"|"172895466"
15|31|46|203|203|203|"Wet"|"271188276"|"172895467"
0|0|0|61|76|91|"Moist"|"271188106"|"172895324"
61|76|91|203|203|203|"Wet"|"271188106"|"172895325"
0|0|0|0|15|30|"Moist"|"271188119"|"172895350"
0|15|30|203|203|203|"Wet"|"271188119"|"172895351"
0|0|0|76|91|107|"Moist"|"271188140"|"172895392"
76|91|107|203|203|203|"Wet"|"271188140"|"172895393"
0|0|0|46|54|61|"Moist"|"271188108"|"172895328"
46|54|61|203|203|203|"Wet"|"271188108"|"172895329"
0|0|0|107|145|183|"Moist"|"271187032"|"172895096"
107|145|183|203|203|203|"Wet"|"271187032"|"172895097"
0|0|0|61|84|107|"Moist"|"271188169"|"172895444"
61|84|107|203|203|203|"Wet"|"271188169"|"172895445"
0|0|0|0|15|30|"Moist"|"271189507"|"172895756"
0|15|30|203|203|203|"Wet"|"271189507"|"172895757"
0|0|0|15|30|46|"Moist"|"271188127"|"172895366"
15|30|46|203|203|203|"Wet"|"271188127"|"172895367"
0|0|0|15|30|46|"Moist"|"271186813"|"172895066"
15|30|46|203|203|203|"Wet"|"271186813"|"172895067"
0|15|30|15|30|46|"Moist"|"271186746"|"172894932"
15|31|46|203|203|203|"Wet"|"271186746"|"172894933"
0|0|0|15|30|46|"Moist"|"271187744"|"172895152"
15|30|46|203|203|203|"Wet"|"271187744"|"172895153"
0|0|0|0|15|30|"Moist"|"271187043"|"172895118"
0|15|30|203|203|203|"Wet"|"271187043"|"172895119"
0|15|30|15|30|46|"Moist"|"271186747"|"172894934"
15|31|46|203|203|203|"Wet"|"271186747"|"172894935"
0|0|0|15|30|46|"Moist"|"271186768"|"172894976"
15|30|46|203|203|203|"Wet"|"271186768"|"172894977"
0|0|0|15|30|40||"271189836"|"172895815"
15|30|40|200|200|200|"Wet"|"271189836"|"172895814"
0|0|0|107|130|152|"Moist"|"271188546"|"172895562"
107|130|152|203|203|203|"Wet"|"271188546"|"172895563"
0|0|0|0|15|30|"Moist"|"271189179"|"172895652"
0|15|30|203|203|203|"Wet"|"271189179"|"172895653"
0|0|0|203|203|203|"Wet"|"271186731"|"172894910"
0|0|0|0|15|30|"Moist"|"271187042"|"172895116"
0|15|30|203|203|203|"Wet"|"271187042"|"172895117"
0|0|0|107|130|152|"Moist"|"271188539"|"172895548"
107|130|152|203|203|203|"Wet"|"271188539"|"172895549"
0|0|0|15|30|46|"Moist"|"271188535"|"172895540"
15|30|46|203|203|203|"Wet"|"271188535"|"172895541"
0|0|0|15|30|46|"Moist"|"271188055"|"172895270"
15|30|46|203|203|203|"Wet"|"271188055"|"172895271"
0|0|0|61|84|107|"Moist"|"271188171"|"172895448"
61|84|107|203|203|203|"Wet"|"271188171"|"172895449"
0|15|30|15|30|46|"Moist"|"271186736"|"172894918"
15|31|46|203|203|203|"Wet"|"271186736"|"172894919"
0|0|0|203|203|203|"Wet"|"271188158"|"172895425"
0|0|0|122|160|198|"Moist"|"271189097"|"172895584"
122|160|198|203|203|203|"Wet"|"271189097"|"172895585"
0|0|0|0|15|30|"Moist"|"271186776"|"172894992"
0|15|30|203|203|203|"Wet"|"271186776"|"172894993"
0|0|0|15|30|46|"Moist"|"271189108"|"172895606"
15|30|46|203|203|203|"Wet"|"271189108"|"172895607"
0|0|0|61|69|76|"Moist"|"271188147"|"172895406"
61|69|76|203|203|203|"Wet"|"271188147"|"172895407"
0|0|0|76|91|107|"Moist"|"271186651"|"172894898"
76|91|107|203|203|203|"Wet"|"271186651"|"172894899"
0|0|0|0|15|30|"Moist"|"271189540"|"172895798"
0|15|30|203|203|203|"Wet"|"271189540"|"172895799"
0|0|0|61|84|107|"Moist"|"271187770"|"172895204"
61|84|107|203|203|203|"Wet"|"271187770"|"172895205"
0|0|0|15|30|46|"Moist"|"271189205"|"172895704"
15|30|46|203|203|203|"Wet"|"271189205"|"172895705"
0|0|0|61|69|76|"Moist"|"271188065"|"172895290"
61|69|76|203|203|203|"Wet"|"271188065"|"172895291"
0|0|0|15|30|46|"Moist"|"271189110"|"172895610"
15|30|46|203|203|203|"Wet"|"271189110"|"172895611"
0|0|0|15|30|40||"271189838"|"172895819"
15|30|40|200|200|200|"Wet"|"271189838"|"172895818"
0|0|0|0|15|30|"Moist"|"271189503"|"172895748"
0|15|30|203|203|203|"Wet"|"271189503"|"172895749"
0|0|0|203|203|203|"Wet"|"271188160"|"172895427"
0|0|0|30|53|76|"Moist"|"271188002"|"172895237"
30|53|76|203|203|203|"Wet"|"271188002"|"172895236"
0|0|0|123|152|183|"Moist"|"271186798"|"172895036"
123|152|183|203|203|203|"Wet"|"271186798"|"172895037"
0|0|0|61|76|91|"Moist"|"271188099"|"172895310"
61|76|91|203|203|203|"Wet"|"271188099"|"172895311"
0|0|0|15|30|46|"Moist"|"271186809"|"172895058"
15|30|46|203|203|203|"Wet"|"271186809"|"172895059"
0|0|0|15|30|46|"Moist"|"271186757"|"172894954"
15|30|46|203|203|203|"Wet"|"271186757"|"172894955"
0|0|0|107|130|152|"Moist"|"271188550"|"172895570"
107|130|152|203|203|203|"Wet"|"271188550"|"172895571"
0|0|0|15|30|40||"271188477"|"172895520"
15|30|40|200|200|200|"Wet"|"271188477"|"172895521"
0|0|0|203|203|203|"Wet"|"271186617"|"172894862"
0|0|0|61|69|76|"Moist"|"271188064"|"172895288"
61|69|76|203|203|203|"Wet"|"271188064"|"172895289"
0|0|0|61|84|107|"Moist"|"271187763"|"172895190"
61|84|107|203|203|203|"Wet"|"271187763"|"172895191"
0|0|0|46|54|61|"Moist"|"271188107"|"172895326"
46|54|61|203|203|203|"Wet"|"271188107"|"172895327"
0|0|0|61|76|91|"Moist"|"271189526"|"172895770"
61|76|91|203|203|203|"Wet"|"271189526"|"172895771"
0|0|0|0|15|30|"Moist"|"271187994"|"172895220"
0|15|30|203|203|203|"Wet"|"271187994"|"172895221"
0|0|0|15|30|46|"Moist"|"271189186"|"172895666"
15|30|46|203|203|203|"Wet"|"271189186"|"172895667"
0|0|0|0|15|30|"Moist"|"271186820"|"172895080"
0|15|30|203|203|203|"Wet"|"271186820"|"172895081"
0|0|0|15|30|46|"Moist"|"271189537"|"172895792"
15|30|46|203|203|203|"Wet"|"271189537"|"172895793"
0|0|0|30|53|76|"Moist"|"271188003"|"172895239"
30|53|76|203|203|203|"Wet"|"271188003"|"172895238"
0|0|0|76|91|107|"Moist"|"271188139"|"172895391"
76|91|107|203|203|203|"Wet"|"271188139"|"172895390"
0|0|0|15|30|46|"Moist"|"271189500"|"172895742"
15|30|46|203|203|203|"Wet"|"271189500"|"172895743"
0|0|0|203|203|203|"Wet"|"271186739"|"172894924"
0|0|0|107|145|183|"Moist"|"271187031"|"172895094"
107|145|183|203|203|203|"Wet"|"271187031"|"172895095"
0|0|0|61|76|91|"Moist"|"271189525"|"172895768"
61|76|91|203|203|203|"Wet"|"271189525"|"172895769"
0|0|0|122|160|198|"Moist"|"271189099"|"172895588"
122|160|198|203|203|203|"Wet"|"271189099"|"172895589"
0|0|0|61|69|76|"Moist"|"271188149"|"172895410"
61|69|76|203|203|203|"Wet"|"271188149"|"172895411"
0|15|30|15|30|46|"Moist"|"271186750"|"172894940"
15|31|46|203|203|203|"Wet"|"271186750"|"172894941"
0|0|0|61|84|107|"Moist"|"271189488"|"172895718"
61|84|107|203|203|203|"Wet"|"271189488"|"172895719"
0|0|0|203|203|203|"Wet"|"271188310"|"172895499"
0|0|0|61|76|91|"Moist"|"271188097"|"172895306"
61|76|91|203|203|203|"Wet"|"271188097"|"172895307"
0|0|0|15|30|46|"Moist"|"271188053"|"172895266"
15|30|46|203|203|203|"Wet"|"271188053"|"172895267"
0|15|30|15|30|46|"Moist"|"271186614"|"172894857"
15|31|46|203|203|203|"Wet"|"271186614"|"172894858"
0|0|0|0|15|30|"Moist"|"271187044"|"172895120"
0|15|30|203|203|203|"Wet"|"271187044"|"172895121"
0|0|0|61|76|91|"Moist"|"271186643"|"172894882"
61|76|91|203|203|203|"Wet"|"271186643"|"172894883"
0|0|0|123|152|183|"Moist"|"271186794"|"172895028"
123|152|183|203|203|203|"Wet"|"271186794"|"172895029"
0|0|0|61|76|91|"Moist"|"271189168"|"172895630"
61|76|91|203|203|203|"Wet"|"271189168"|"172895631"
0|0|0|61|69|76|"Moist"|"271188066"|"172895292"
61|69|76|203|203|203|"Wet"|"271188066"|"172895293"
0|0|0|61|76|91|"Moist"|"271189197"|"172895688"
61|76|91|203|203|203|"Wet"|"271189197"|"172895689"
0|0|0|15|30|46|"Moist"|"271188128"|"172895368"
15|30|46|203|203|203|"Wet"|"271188128"|"172895369"
0|0|0|122|160|198|"Moist"|"271189098"|"172895586"
122|160|198|203|203|203|"Wet"|"271189098"|"172895587"
0|0|0|15|30|46|"Moist"|"271186783"|"172895006"
15|30|46|203|203|203|"Wet"|"271186783"|"172895007"
0|15|30|15|30|46|"Moist"|"271188303"|"172895490"
15|31|46|203|203|203|"Wet"|"271188303"|"172895491"
0|0|0|15|30|40||"271188476"|"172895518"
15|30|40|200|200|200|"Wet"|"271188476"|"172895519"
0|0|0|0|15|30|"Moist"|"271187992"|"172895216"
0|15|30|203|203|203|"Wet"|"271187992"|"172895217"
0|0|0|15|30|46|"Moist"|"271186772"|"172894984"
15|30|46|203|203|203|"Wet"|"271186772"|"172894985"
0|0|0|61|84|107|"Moist"|"271189489"|"172895720"
61|84|107|203|203|203|"Wet"|"271189489"|"172895721"
0|0|0|0|15|30|"Moist"|"271189175"|"172895644"
0|15|30|203|203|203|"Wet"|"271189175"|"172895645"
0|0|0|15|30|46|"Moist"|"271186805"|"172895050"
15|30|46|203|203|203|"Wet"|"271186805"|"172895051"
0|0|0|122|160|198|"Moist"|"271187033"|"172895098"
122|160|198|203|203|203|"Wet"|"271187033"|"172895099"
0|15|30|15|30|46|"Moist"|"271186735"|"172894916"
15|31|46|203|203|203|"Wet"|"271186735"|"172894917"
0|0|0|76|99|122|"Moist"|"271187769"|"172895202"
76|99|122|203|203|203|"Wet"|"271187769"|"172895203"
0|0|0|203|203|203|"Wet"|"271186632"|"172894865"
0|0|0|61|76|91|"Moist"|"271188096"|"172895304"
61|76|91|203|203|203|"Wet"|"271188096"|"172895305"
0|0|0|203|203|203|"Wet"|"271188286"|"172895481"
0|0|0|203|203|203|"Wet"|"271188285"|"172895480"
0|0|0|0|15|30|"Moist"|"271189201"|"172895696"
0|15|30|203|203|203|"Wet"|"271189201"|"172895697"
0|0|0|61|92|122|"Moist"|"271187748"|"172895160"
61|92|122|203|203|203|"Wet"|"271187748"|"172895161"
0|0|0|15|30|46|"Moist"|"271188129"|"172895370"
15|30|46|203|203|203|"Wet"|"271188129"|"172895371"
0|0|0|30|53|76|"Moist"|"271188001"|"172895235"
30|53|76|203|203|203|"Wet"|"271188001"|"172895234"
0|15|30|15|30|46|"Moist"|"271188299"|"172895482"
15|31|46|203|203|203|"Wet"|"271188299"|"172895483"
0|0|0|76|91|107|"Moist"|"271188138"|"172895389"
76|91|107|203|203|203|"Wet"|"271188138"|"172895388"
0|0|0|15|30|46|"Moist"|"271187990"|"172895212"
15|30|46|203|203|203|"Wet"|"271187990"|"172895213"
0|0|0|61|69|76|"Moist"|"271188117"|"172895346"
61|69|76|203|203|203|"Wet"|"271188117"|"172895347"
0|0|0|15|30|46|"Moist"|"271186761"|"172894962"
15|30|46|203|203|203|"Wet"|"271186761"|"172894963"
0|0|0|203|203|203|"Wet"|"271186732"|"172894911"
0|0|0|0|15|30|"Moist"|"271189499"|"172895740"
0|15|30|203|203|203|"Wet"|"271189499"|"172895741"
0|0|0|0|15|30|"Moist"|"271189536"|"172895790"
0|15|30|203|203|203|"Wet"|"271189536"|"172895791"
0|0|0|0|15|30|"Moist"|"271187737"|"172895138"
0|15|30|203|203|203|"Wet"|"271187737"|"172895139"
0|0|0|15|30|46|"Moist"|"271189510"|"172895762"
15|30|46|203|203|203|"Wet"|"271189510"|"172895763"
0|0|0|15|30|46|"Moist"|"271189504"|"172895750"
15|30|46|203|203|203|"Wet"|"271189504"|"172895751"
0|0|0|61|76|91|"Moist"|"271186654"|"172894904"
61|76|91|203|203|203|"Wet"|"271186654"|"172894905"
0|0|0|61|84|107|"Moist"|"271187759"|"172895182"
61|84|107|203|203|203|"Wet"|"271187759"|"172895183"
0|0|0|61|76|91|"Moist"|"271189164"|"172895622"
61|76|91|203|203|203|"Wet"|"271189164"|"172895623"
0|15|30|15|30|46|"Moist"|"271188275"|"172895464"
15|31|46|203|203|203|"Wet"|"271188275"|"172895465"
0|0|0|46|54|61|"Moist"|"271188118"|"172895348"
46|54|61|203|203|203|"Wet"|"271188118"|"172895349"
0|0|0|15|30|46|"Moist"|"271189109"|"172895608"
15|30|46|203|203|203|"Wet"|"271189109"|"172895609"
0|0|0|15|30|46|"Moist"|"271188536"|"172895542"
15|30|46|203|203|203|"Wet"|"271188536"|"172895543"
0|0|0|203|203|203|"Wet"|"271186744"|"172894929"
0|0|0|76|91|107|"Moist"|"271188137"|"172895387"
76|91|107|203|203|203|"Wet"|"271188137"|"172895386"
0|15|30|15|30|46|"Moist"|"271186733"|"172894912"
15|31|46|203|203|203|"Wet"|"271186733"|"172894913"
0|0|0|76|107|137|"Moist"|"271187754"|"172895172"
76|107|137|203|203|203|"Wet"|"271187754"|"172895173"
0|0|0|0|15|30|"Moist"|"271187736"|"172895136"
0|15|30|203|203|203|"Wet"|"271187736"|"172895137"
0|0|0|76|99|122|"Moist"|"271187767"|"172895198"
76|99|122|203|203|203|"Wet"|"271187767"|"172895199"
0|0|0|0|15|30|"Moist"|"271189203"|"172895700"
0|15|30|203|203|203|"Wet"|"271189203"|"172895701"
0|0|0|15|30|46|"Moist"|"271186808"|"172895056"
15|30|46|203|203|203|"Wet"|"271186808"|"172895057"
0|0|0|61|92|122|"Moist"|"271187758"|"172895180"
61|92|122|203|203|203|"Wet"|"271187758"|"172895181"
0|0|0|0|15|30|"Moist"|"271187040"|"172895112"
0|15|30|203|203|203|"Wet"|"271187040"|"172895113"
0|0|0|0|15|30|"Moist"|"271189105"|"172895600"
0|15|30|203|203|203|"Wet"|"271189105"|"172895601"
0|0|0|15|30|46|"Moist"|"271189508"|"172895758"
15|30|46|203|203|203|"Wet"|"271189508"|"172895759"
0|15|30|15|30|46|"Moist"|"271186745"|"172894930"
15|31|46|203|203|203|"Wet"|"271186745"|"172894931"
0|0|0|107|130|152|"Moist"|"271188549"|"172895568"
107|130|152|203|203|203|"Wet"|"271188549"|"172895569"
0|0|0|203|203|203|"Wet"|"271186618"|"172894863"
0|0|0|0|15|30|"Moist"|"271186755"|"172894950"
0|15|30|203|203|203|"Wet"|"271186755"|"172894951"
0|15|30|15|30|46|"Moist"|"271188166"|"172895438"
15|31|46|203|203|203|"Wet"|"271188166"|"172895439"
0|0|0|15|30|46|"Moist"|"271186784"|"172895008"
15|30|46|203|203|203|"Wet"|"271186784"|"172895009"
0|0|0|61|84|107|"Moist"|"271189172"|"172895638"
61|84|107|203|203|203|"Wet"|"271189172"|"172895639"
0|0|0|0|15|30|"Moist"|"271186819"|"172895078"
0|15|30|203|203|203|"Wet"|"271186819"|"172895079"
0|0|0|15|30|40||"271189841"|"172895825"
15|30|40|200|200|200|"Wet"|"271189841"|"172895824"
0|15|30|15|30|46|"Moist"|"271186734"|"172894914"
15|31|46|203|203|203|"Wet"|"271186734"|"172894915"
0|0|0|76|99|122|"Moist"|"271188174"|"172895454"
76|99|122|203|203|203|"Wet"|"271188174"|"172895455"
0|0|0|123|152|183|"Moist"|"271186795"|"172895030"
123|152|183|203|203|203|"Wet"|"271186795"|"172895031"
0|0|0|61|69|76|"Moist"|"271188148"|"172895408"
61|69|76|203|203|203|"Wet"|"271188148"|"172895409"
0|0|0|61|84|107|"Moist"|"271189530"|"172895778"
61|84|107|203|203|203|"Wet"|"271189530"|"172895779"
0|0|0|30|53|76|"Moist"|"271188000"|"172895232"
30|53|76|203|203|203|"Wet"|"271188000"|"172895233"
0|0|0|76|107|137|"Moist"|"271187756"|"172895176"
76|107|137|203|203|203|"Wet"|"271187756"|"172895177"
0|0|0|61|76|91|"Moist"|"271189495"|"172895732"
61|76|91|203|203|203|"Wet"|"271189495"|"172895733"
0|0|0|15|30|46|"Moist"|"271189541"|"172895800"
15|30|46|203|203|203|"Wet"|"271189541"|"172895801"
0|0|0|107|145|183|"Moist"|"271189094"|"172895578"
107|145|183|203|203|203|"Wet"|"271189094"|"172895579"
0|0|0|0|15|30|"Moist"|"271186777"|"172894994"
0|15|30|203|203|203|"Wet"|"271186777"|"172894995"
0|0|0|203|203|203|"Wet"|"271186743"|"172894928"
0|15|30|15|30|46|"Moist"|"271186639"|"172894874"
15|31|46|203|203|203|"Wet"|"271186639"|"172894875"
0|15|30|15|30|46|"Moist"|"271188277"|"172895468"
15|31|46|203|203|203|"Wet"|"271188277"|"172895469"
0|0|0|61|84|107|"Moist"|"271188170"|"172895446"
61|84|107|203|203|203|"Wet"|"271188170"|"172895447"
0|0|0|0|15|30|"Moist"|"271188538"|"172895546"
0|15|30|203|203|203|"Wet"|"271188538"|"172895547"
0|0|0|203|203|203|"Wet"|"271188307"|"172895496"
0|0|0|15|30|46|"Moist"|"271189204"|"172895702"
15|30|46|203|203|203|"Wet"|"271189204"|"172895703"
0|0|0|123|152|183|"Moist"|"271186797"|"172895034"
123|152|183|203|203|203|"Wet"|"271186797"|"172895035"
0|0|0|15|30|40||"271188474"|"172895514"
15|30|40|200|200|200|"Wet"|"271188474"|"172895515"
0|0|0|61|84|107|"Moist"|"271189192"|"172895678"
61|84|107|203|203|203|"Wet"|"271189192"|"172895679"
0|0|0|61|84|107|"Moist"|"271189171"|"172895636"
61|84|107|203|203|203|"Wet"|"271189171"|"172895637"
0|0|0|0|15|30|"Moist"|"271186765"|"172894970"
0|15|30|203|203|203|"Wet"|"271186765"|"172894971"
0|0|0|76|91|107|"Moist"|"271186650"|"172894896"
76|91|107|203|203|203|"Wet"|"271186650"|"172894897"
0|0|0|0|15|30|"Moist"|"271189183"|"172895660"
0|15|30|203|203|203|"Wet"|"271189183"|"172895661"
0|0|0|15|30|40||"271189837"|"172895817"
15|30|40|200|200|200|"Wet"|"271189837"|"172895816"
0|0|0|107|145|183|"Moist"|"271187029"|"172895090"
107|145|183|203|203|203|"Wet"|"271187029"|"172895091"
0|0|0|0|15|30|"Moist"|"271186754"|"172894949"
0|15|30|203|203|203|"Wet"|"271186754"|"172894948"
0|0|0|15|30|46|"Moist"|"271187745"|"172895154"
15|30|46|203|203|203|"Wet"|"271187745"|"172895155"
0|15|30|15|30|46|"Moist"|"271186638"|"172894872"
15|31|46|203|203|203|"Wet"|"271186638"|"172894873"
0|0|0|0|15|30|"Moist"|"271189506"|"172895754"
0|15|30|203|203|203|"Wet"|"271189506"|"172895755"
0|0|0|107|130|152|"Moist"|"271188547"|"172895564"
107|130|152|203|203|203|"Wet"|"271188547"|"172895565"
0|0|0|76|91|107|"Moist"|"271188100"|"172895312"
76|91|107|203|203|203|"Wet"|"271188100"|"172895313"
0|0|0|76|91|107|"Moist"|"271186649"|"172894894"
76|91|107|203|203|203|"Wet"|"271186649"|"172894895"
0|0|0|15|30|46|"Moist"|"271189181"|"172895656"
15|30|46|203|203|203|"Wet"|"271189181"|"172895657"
0|0|0|61|92|122|"Moist"|"271187747"|"172895158"
61|92|122|203|203|203|"Wet"|"271187747"|"172895159"
0|0|0|15|30|46|"Moist"|"271187989"|"172895210"
15|30|46|203|203|203|"Wet"|"271187989"|"172895211"
0|0|0|0|15|30|"Moist"|"271189182"|"172895658"
0|15|30|203|203|203|"Wet"|"271189182"|"172895659"
0|0|0|0|15|30|"Moist"|"271187050"|"172895132"
0|15|30|203|203|203|"Wet"|"271187050"|"172895133"
0|0|0|46|54|61|"Moist"|"271188111"|"172895334"
46|54|61|203|203|203|"Wet"|"271188111"|"172895335"
0|0|0|203|203|203|"Wet"|"271188284"|"172895479"
0|0|0|0|15|30|"Moist"|"271186775"|"172894990"
0|15|30|203|203|203|"Wet"|"271186775"|"172894991"
0|0|0|0|15|30|"Moist"|"271188122"|"172895356"
0|15|30|203|203|203|"Wet"|"271188122"|"172895357"
0|0|0|76|99|122|"Moist"|"271187765"|"172895194"
76|99|122|203|203|203|"Wet"|"271187765"|"172895195"
0|0|0|203|203|203|"Wet"|"271188159"|"172895426"
0|0|0|61|76|91|"Moist"|"271188133"|"172895378"
61|76|91|203|203|203|"Wet"|"271188133"|"172895379"
0|0|0|61|76|91|"Moist"|"271189193"|"172895680"
61|76|91|203|203|203|"Wet"|"271189193"|"172895681"
0|0|0|15|30|46|"Moist"|"271186786"|"172895012"
15|30|46|203|203|203|"Wet"|"271186786"|"172895013"
0|0|0|203|203|203|"Wet"|"271188306"|"172895495"
0|0|0|15|30|46|"Moist"|"271186817"|"172895074"
15|30|46|203|203|203|"Wet"|"271186817"|"172895075"
0|0|0|122|160|198|"Moist"|"271187036"|"172895104"
122|160|198|203|203|203|"Wet"|"271187036"|"172895105"
0|0|0|76|99|122|"Moist"|"271188173"|"172895452"
76|99|122|203|203|203|"Wet"|"271188173"|"172895453"
0|0|0|15|30|46|"Moist"|"271188052"|"172895264"
15|30|46|203|203|203|"Wet"|"271188052"|"172895265"
0|0|0|61|84|107|"Moist"|"271188167"|"172895440"
61|84|107|203|203|203|"Wet"|"271188167"|"172895441"
0|0|0|61|84|107|"Moist"|"271189487"|"172895716"
61|84|107|203|203|203|"Wet"|"271189487"|"172895717"
0|0|0|0|15|30|"Moist"|"271187735"|"172895134"
0|15|30|203|203|203|"Wet"|"271187735"|"172895135"
0|0|0|15|30|40||"271189840"|"172895822"
15|30|40|200|200|200|"Wet"|"271189840"|"172895823"
0|0|0|61|76|91|"Moist"|"271189194"|"172895682"
61|76|91|203|203|203|"Wet"|"271189194"|"172895683"
0|0|0|15|30|46|"Moist"|"271188126"|"172895364"
15|30|46|203|203|203|"Wet"|"271188126"|"172895365"
0|0|0|46|54|61|"Moist"|"271188063"|"172895286"
46|54|61|203|203|203|"Wet"|"271188063"|"172895287"
0|0|0|15|30|46|"Moist"|"271186773"|"172894986"
15|30|46|203|203|203|"Wet"|"271186773"|"172894987"
0|15|30|15|30|46|"Moist"|"271188162"|"172895430"
15|31|46|203|203|203|"Wet"|"271188162"|"172895431"
0|0|0|61|69|76|"Moist"|"271188115"|"172895342"
61|69|76|203|203|203|"Wet"|"271188115"|"172895343"
0|0|0|0|15|30|"Moist"|"271187993"|"172895218"
0|15|30|203|203|203|"Wet"|"271187993"|"172895219"
0|0|0|123|152|183|"Moist"|"271186796"|"172895032"
123|152|183|203|203|203|"Wet"|"271186796"|"172895033"
0|0|0|76|91|107|"Moist"|"271188136"|"172895384"
76|91|107|203|203|203|"Wet"|"271188136"|"172895385"
0|0|0|0|15|30|"Moist"|"271186764"|"172894968"
0|15|30|203|203|203|"Wet"|"271186764"|"172894969"
0|0|0|15|30|46|"Moist"|"271186807"|"172895054"
15|30|46|203|203|203|"Wet"|"271186807"|"172895055"
0|15|30|15|30|46|"Moist"|"271186640"|"172894876"
15|31|46|203|203|203|"Wet"|"271186640"|"172894877"
0|0|0|15|30|46|"Moist"|"271189112"|"172895614"
15|30|46|203|203|203|"Wet"|"271189112"|"172895615"
0|0|0|0|15|30|"Moist"|"271189202"|"172895698"
0|15|30|203|203|203|"Wet"|"271189202"|"172895699"
0|0|0|0|15|30|"Moist"|"271188527"|"172895524"
0|15|30|203|203|203|"Wet"|"271188527"|"172895525"
0|0|0|61|84|107|"Moist"|"271188004"|"172895240"
61|84|107|203|203|203|"Wet"|"271188004"|"172895241"
0|0|0|61|84|107|"Moist"|"271189191"|"172895676"
61|84|107|203|203|203|"Wet"|"271189191"|"172895677"
0|0|0|76|99|122|"Moist"|"271188178"|"172895462"
76|99|122|203|203|203|"Wet"|"271188178"|"172895463"
0|0|0|15|30|46|"Moist"|"271189538"|"172895794"
15|30|46|203|203|203|"Wet"|"271189538"|"172895795"
0|0|0|76|91|107|"Moist"|"271186648"|"172894892"
76|91|107|203|203|203|"Wet"|"271186648"|"172894893"
0|0|0|76|91|107|"Moist"|"271188104"|"172895320"
76|91|107|203|203|203|"Wet"|"271188104"|"172895321"
