"Cr"||"C"||||69|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||0|0|0||||||||||||||0|7|14|0|0|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942647"|"77518560"
"A"||"A"||||0|||8|||||0|0|4|0|5|10|83|85|100|43|63|100|23|39|69|12|22|43||68.3|||17.1|||17.5|||13.7|||12.9|||7.1|||19.2||||||||5|12.5|20||||2|4|6||||1|1.2|1.4|||||1.27|||14|28|42|0.1|0.13|0.16|||||15.9|||8.7|||39||0|1.5|2.9|20|32|43|2|8|13|0|0|1|".05"|".10"|0|0|0|0|0|0|0|0|0|0|0|0||||4.3|9.1|13.9||||3.5|4.8|5.5||||||||||9.7|17.3|26.1|||||||||||||||||||||"25942648"|"77518561"
"Bw"||"B"||||8|||94|||||0|0|4|0|4|9|84|86|100|47|66|100|27|42|72|15|25|46||66.6|||17.2|||15.9|||12.8|||13|||7.7|||21.9||||||||5|11.5|20||||0|0.5|1||||1.2|1.4|1.6|||||1.48|||14|28|42|0.1|0.12|0.14|||||13.6|||6.1|||34||0|1.5|2.9|16|23|33|2|7|13|0|0|1|".15"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|3|5.4||||3.5|4.8|5.5||||||||||4.6|8.4|13.6|||||||||||||||||||||"25942648"|"77518562"
"BC"||"BC"||||94|||130|||||0|1|1|0|6|10|79|88|100|44|68|100|31|53|85|14|27|48||66.9|||4.7|||13.6|||16.7|||20.1|||11.8|||23.1||||||||2|10|18||||0|0.5|1||||1.2|1.5|1.8|||||1.59|||14|28|42|0.1|0.12|0.14|||||12.7|||5.3|||31||0|1.5|2.9|0|22|31|0|6|12|0|0|0|".17"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||0.4|2.7|5.1||||3.5|4.8|5.5||||||||||4.2|8.1|13.3|||||||||||||||||||||"25942648"|"77518563"
"Cr"||"C"||||130|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||0|0|0||||||||||||||0|7|14|0|0|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942648"|"77518564"
"A"||"A"||||0|||13|||||0|0|1|0|3|5|83|94|100|63|82|100|54|76|100|20|32|46||70.9|||0.1|||3.3|||16.1|||34|||17.4|||16.6||||||||5|12.5|20||||2|4|6||||1|1.2|1.4|||||1.26|||14|28|42|0.12|0.14|0.15|||||18.5|||10|||45||0|1.5|2.9|20|32|43|2|8|13|0|0|1|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||4.3|9.1|13.9||||4.5|5|5.5||||||||||9.7|16.9|24.1|||||||||||||||||||||"25942649"|"77518565"
"Bw"||"B"||||13|||69|||||0|0|4|0|0|9|78|90|98|48|78|98|38|68|95|26|49|71||43.8|||4.3|||5.9|||7.8|||13.5|||12.3|||40.2||||||||7|16|25||||0|0.5|1||||1.2|1.4|1.6|||||1.47|||14|28|42|0.1|0.12|0.14|||||22.1|||8.4|||39||0|1.5|2.9|18|27|37|3|10|17|0|0|1|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||1.3|3.8|6.4||||4.5|5|5.5||||||||||5|8.7|12.4|||||||||||||||||||||"25942649"|"77518566"
"Cr"||"C"||||69|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||0|0|0||||||||||||||0|7|14|0|0|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942649"|"77518567"
"A"||"A"||||0|||8|||||0|0|4|0|5|10|83|85|100|43|63|100|23|39|69|12|22|43||68.3|||17.1|||17.5|||13.7|||12.9|||7.1|||19.2||||||||5|12.5|20||||2|4|6||||1|1.2|1.4|||||1.27|||14|28|42|0.1|0.13|0.16|||||15.9|||8.7|||39||0|1.5|2.9|20|32|43|2|8|13|0|0|1|".05"|".10"|0|0|0|0|0|0|0|0|0|0|0|0||||4.3|9.1|13.9||||3.5|4.8|5.5||||||||||9.7|17.3|26.1|||||||||||||||||||||"25942650"|"77518568"
"Bw"||"B"||||8|||94|||||0|0|4|0|4|9|84|86|100|47|66|100|27|42|72|15|25|46||66.6|||17.2|||15.9|||12.8|||13|||7.7|||21.9||||||||5|11.5|20||||0|0.5|1||||1.2|1.4|1.6|||||1.48|||14|28|42|0.1|0.12|0.14|||||13.6|||6.1|||34||0|1.5|2.9|16|23|33|2|7|13|0|0|1|".15"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|3|5.4||||3.5|4.8|5.5||||||||||4.6|8.4|13.6|||||||||||||||||||||"25942650"|"77518569"
"BC"||"BC"||||94|||130|||||0|1|1|0|6|10|79|88|100|44|68|100|31|53|85|14|27|48||66.9|||4.7|||13.6|||16.7|||20.1|||11.8|||23.1||||||||2|10|18||||0|0.5|1||||1.2|1.5|1.8|||||1.59|||14|28|42|0.1|0.12|0.14|||||12.7|||5.3|||31||0|1.5|2.9|0|22|31|0|6|12|0|0|0|".17"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||0.4|2.7|5.1||||3.5|4.8|5.5||||||||||4.2|8.1|13.3|||||||||||||||||||||"25942650"|"77518570"
"Cr"||"C"||||130|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||0|0|0||||||||||||||0|7|14|0|0|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942650"|"77518571"
"A"||"A"||||0|||13|||||0|0|1|0|3|5|83|94|100|63|82|100|54|76|100|20|32|46||70.9|||0.1|||3.3|||16.1|||34|||17.4|||16.6||||||||5|12.5|20||||2|4|6||||1|1.2|1.4|||||1.26|||14|28|42|0.12|0.14|0.15|||||18.5|||10|||45||0|1.5|2.9|20|32|43|2|8|13|0|0|1|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||4.3|9.1|13.9||||4.5|5|5.5||||||||||9.7|16.9|24.1|||||||||||||||||||||"25942651"|"77518572"
"Bw"||"B"||||13|||69|||||0|0|4|0|0|9|78|90|98|48|78|98|38|68|95|26|49|71||43.8|||4.3|||5.9|||7.8|||13.5|||12.3|||40.2||||||||7|16|25||||0|0.5|1||||1.2|1.4|1.6|||||1.47|||14|28|42|0.1|0.12|0.14|||||22.1|||8.4|||39||0|1.5|2.9|18|27|37|3|10|17|0|0|1|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||1.3|3.8|6.4||||4.5|5|5.5||||||||||5|8.7|12.4|||||||||||||||||||||"25942651"|"77518573"
"Cr"||"C"||||69|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||0|0|0||||||||||||||0|7|14|0|0|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942651"|"77518574"
"A"||"A"||||0|||66|||||0|0|0|0|3|4|90|95|100|71|84|100|60|76|98|26|36|49||67.5|||0.3|||4.7|||15|||29.3|||18.2|||21||||||||5|11.5|18||||8|10|12||||1.3|1.4|1.5||||1.37|1.47|1.54||14|28|42|0.13|0.17|0.2||||18.4|24.2|30.6|11.3|18.3|26.8|28|34|42|0|1.5|2.9|34|44|55|2|7|11|0|0|4|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|19.2|25.4|31.5|14.4|19|23.6||||4.5|5.5|6.5||||||||||11.5|20.4|29.2|||||||||||||||||||||"25942635"|"77518534"
"Cg"||"C"||||66|||203|||||0|2|3|11|22|36|50|56|89|7|19|89|3|9|43|1|2|13||90.6|||17.8|||30|||22|||15.3|||5.5|||6.4||||||||1|3|5||||0|0.25|0.5||||1.4|1.5|1.6||||1.53|1.85|1.85||42|92|141|0.02|0.04|0.05|0.7|2.9|12.5|0.3|1.9|9.1|0|0.5|3.3|3|9|39|0|1.5|2.9|8|10|12|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.3|2.4|0.2|1|1.8||||4.5|5.5|6.5||||||||||0|4.5|10.1|||||||||||||||||||"Very high"||"25942635"|"77518535"
"A"||"A"||||0|||66|||||0|0|0|0|3|4|90|95|100|71|84|100|60|76|98|26|36|49||67.5|||0.3|||4.7|||15|||29.3|||18.2|||21||||||||5|11.5|18||||8|10|12||||1.3|1.4|1.5||||1.37|1.47|1.54||14|28|42|0.13|0.17|0.2||||18.4|24.2|30.6|11.3|18.3|26.8|28|34|42|0|1.5|2.9|34|44|55|2|7|11|0|0|4|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|19.2|25.4|31.5|14.4|19|23.6||||4.5|5.5|6.5||||||||||11.5|20.4|29.2|||||||||||||||||||||"25942636"|"77518536"
"Cg"||"C"||||66|||203|||||0|2|3|11|22|36|50|56|89|7|19|89|3|9|43|1|2|13||90.6|||17.8|||30|||22|||15.3|||5.5|||6.4||||||||1|3|5||||0|0.25|0.5||||1.4|1.5|1.6||||1.53|1.85|1.85||42|92|141|0.02|0.04|0.05|0.7|2.9|12.5|0.3|1.9|9.1|0|0.5|3.3|3|9|39|0|1.5|2.9|8|10|12|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.3|2.4|0.2|1|1.8||||4.5|5.5|6.5||||||||||0|4.5|10.1|||||||||||||||||||"Very high"||"25942636"|"77518537"
"Bw"||"B"||||18|||203|||||3|13|38|24|34|41|50|57|72|48|56|71|36|46|63|18|25|36||65.7|||6.6|||8.9|||11.7|||20.2|||18.3|||22.8||||||||5|11.5|18||||0|1|2||||1.4|1.5|1.6||||1.56|1.66|1.83||14|28|42|0.06|0.09|0.11||||2|8.1|15.4|0.6|3.9|9.8|6|17|29|0|1.5|2.9|16|25|33|2|7|12|0|0|0|".05"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|3.8|6.8||||3.6|4.8|6||||||||||3.6|8.9|14.7|||||||||||||||||||"High"|"Moist"|"25942891"|"77519336"
"A"||"A"||||0|||18|||||0|0|19|25|28|36|48|62|67|47|62|67|38|54|62|26|38|46||45.3|||4.5|||6.1|||8.1|||13.9|||12.7|||43.2||||||||5|11.5|18||||2|4|6||||1.3|1.4|1.5||||1.41|1.51|1.61||14|28|42|0.06|0.09|0.11||||7.1|16.5|20.8|1.9|7.1|11.7|13|25|30|0|1.5|2.9|20|31|42|2|7|12|0|0|2|".10"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||4.3|8.9|13.5||||3.6|4.8|6||||||||||8.6|17.1|25.6|||||||||||||||||||"High"|"Moist"|"25942891"|"77519337"
"A"||"A"||||0|||13|||||0|0|5|0|8|19|82|91|99|82|91|99|64|80|97|43|57|72||44.3|||4.3|||5.9|||7.9|||13.7|||12.5|||40.7||||||||5|15|25||||2|4|6||||1.35|1.48|1.6||||1.43|1.56|1.63||14|28|42|0.12|0.14|0.15||||16|26.5|34.3|4.4|13|22.7|26|35|44|0|1.5|2.9|20|34|47|2|9|17|0|3|12|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|1.9|5.6|9.3|||||||4.5|5.5|6.5||||||||||0.5|8.1|15.8|||||||||||||||||||||"25942892"|"77519338"
"Bw2"||"B"||2||86|||119|||||0|8|13|1|17|24|80|85|99|80|85|99|54|66|87|31|41|58||56.7|||5.5|||13.6|||13.3|||14.9|||9.4|||26.3||||||||7|17|27||||0|1|2||||1.4|1.48|1.55||||1.49|1.57|1.66||14|28|42|0.13|0.16|0.18||||8.7|16.1|26.2|2.8|9.1|19.2|25|31|44|0|1.5|2.9|18|29|41|3|11|19|0|1|8|".15"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||1.3|4.9|8.4||||4.5|5|5.5||||||||||4.9|9.4|14.3|||||||||||||||||||||"25942892"|"77519339"
"Bw1"||"B"||1||13|||86|||||0|3|5|0|13|17|83|87|99|83|87|99|65|77|97|45|55|73||43.3|||4.2|||5.8|||7.7|||13.4|||12.2|||39.7||||||||7|17|27||||0|1|2||||1.4|1.48|1.55||||1.48|1.56|1.64||14|28|42|0.13|0.16|0.18||||14.5|22.4|31.9|3.2|9.5|18.5|30|34|44|0|1.5|2.9|18|29|41|3|11|19|0|3|13|".24"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||1.3|4.9|8.4||||4.5|5|5.5||||||||||4.9|9.4|14.3|||||||||||||||||||||"25942892"|"77519341"
"Bw3"||"B"||3||119|||208|||||4|19|23|7|25|29|74|82|95|74|82|95|57|72|93|39|51|69||45|||4.4|||6|||8|||13.9|||12.7|||38||||||||7|17|27||||0|1|2||||1.4|1.48|1.55||||1.51|1.59|1.7||14|28|42|0.13|0.16|0.18||||9.4|16.3|29.1|2.1|6.9|16.9|19|25|40|0|1.5|2.9|18|29|41|3|11|19|0|2|11|".15"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||1.3|4.9|8.4||||4.5|5|5.5||||||||||4.9|9.4|14.3|||||||||||||||||||"High"|"Moist"|"25942892"|"77519340"
"Bg"||"B"||||41|||71|||||0|0|20|19|23|31|17|43|68|13|41|67|11|35|64|5|16|33||71.4|||3.5|||8.3|||13.3|||26.4|||19.9|||20.5||||||||5|8.1|18||||0|0.39|2||||1|1.66|1.7||||1.18|1.84|2.02||42|92|141|0.08|0.1|0.12||||1.2|6.9|16.1|0.4|2.8|10.8|3|15|39|0|1.5|2.9|16|20|33|2|4|12|0|0|0|".05"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.6|2.2|7.1||||3.6|5.3|5.5||||||||||4.5|6.6|15.8|||||||||||||||||||"High"|"Moist"|"25942893"|"77519342"
"Cg"||"C"||||71|||203|||||5|21|31|43|43|62|21|40|53|18|38|51|15|31|48|7|15|27||72.8|||4.5|||10.2|||15.2|||21.8|||21.1|||21.7||||||||5|5.5|18||||0|0.32|1||||1|1.6|1.65||||1.37|1.67|1.97||42|92|141|0.02|0.04|0.05||||0.3|2.8|8.7|0.1|0.9|5.4|1|8|22|0|1.5|2.9|16|18|31|2|2|12|0|0|0|".05"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.6|1.6|5.4||||3.6|5.3|5.5||||||||||4.5|6|13.3|||||||||||||||||||"High"|"Moist"|"25942893"|"77519343"
"A"||"A"||||0|||41|||||2|17|25|14|21|26|48|63|68|46|62|66|38|56|65|19|30|36||63.4|||1.8|||4.3|||11.8|||25.8|||19.7|||24.9||||||||5|11.7|18||||5|10|15||||1|1.08|1.2||||1.06|1.14|1.2||14|28|42|0.22|0.23|0.24||||7.3|14.6|21.8|3.2|9.6|17.8|19|30|40|0|1.5|2.9|27|45|61|2|7|11|0|0|0|".05"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||9|18.4|27.8||||3.6|5|5.5||||||||||17|31.5|47.7|||||||||||||||||||"High"|"Moist"|"25942893"|"77519344"
"A"||"A"||||0|||8|||||4|6|6|22|34|41|58|76|98|24|58|98|19|51|92|13|36|67||45.3|||4.5|||6.1|||8.1|||13.9|||12.7|||43.2||||||||5|11.5|18||||2|4|6||||1.3|1.4|1.5|||||1.54|||14|28|42|0.06|0.09|0.11|||||10.1|||5.7|||20||0|1.5|2.9|20|31|42|2|7|12|0|0|2|".05"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|5.8|11.9|18|4.3|8.9|13.5||||3.5|4.8|6||||||||||8.6|17.1|25.8|||||||||||||||||||"Very high"||"25942652"|"77518575"
"Bw"||"B"||||8|||152|||||10|15|20|24|35|41|54|77|100|15|60|100|11|47|85|5|24|47||65.7|||4.3|||13.3|||16.5|||19.9|||11.7|||22.8||||||||5|11.5|18||||0|0.5|1||||1.4|1.5|1.6|||||1.69|||14|28|42|0.06|0.09|0.11|||||6.6|||3|||15||0|1.5|2.9|16|23|31|2|7|12|0|0|2|".05"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|4|6.8|0.9|3|5.1||||3.5|4.8|6||||||||||3.6|8.4|13.3|||||||||||||||||||"Very high"||"25942652"|"77518576"
"C"||"C"||||152|||203|||||16|16|29|20|24|47|58|75|100|15|54|100|10|41|86|5|21|48||67.3|||4.8|||13.7|||16.8|||20.2|||11.8|||23.2||||||||1|9.5|18||||0|0.25|0.5||||1.4|1.5|1.6|||||1.68|||14|28|42|0.03|0.04|0.05|||||6.3|||2.5|||16||0|1.5|2.9|0|21|30|0|5|12|0|0|2|".05"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|2.9|5.6|0.2|2.2|4.2||||3.5|4.8|6||||||||||3|7.4|12.1|||||||||||||||||||"Very high"||"25942652"|"77518577"
"A"||"A"||||0|||13|||||0|0|0|0|0|4|84|92|95|71|88|95|55|77|93|37|55|69||44.3|||4.3|||5.9|||7.9|||13.7|||12.5|||40.7||||||||5|15|25||||2|4|6||||1.35|1.48|1.6|||||1.55|||14|28|42|0.12|0.14|0.15|||||27.3|||13.4|||37||0|1.5|2.9|20|34|47|2|9|17|0|3|11|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|5.8|12.8|19.8|4.3|9.6|14.8||||4.5|5.5|6.5||||||||||2.4|11.7|21|||||||||||||||||||||"25942653"|"77518578"
"Bw"||"B"||||13|||203|||||0|0|0|9|17|20|75|84|93|53|72|93|42|63|91|29|45|68||43.3|||4.2|||5.8|||7.7|||13.4|||12.2|||39.7||||||||7|17|27||||0|0.5|1||||1.4|1.48|1.55|||||1.58|||14|28|42|0.13|0.16|0.18|||||18.9|||7.7|||30||0|1.5|2.9|18|28|39|3|11|19|0|1|11|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|1.8|5.4|9|1.3|4|6.8||||4.5|5|5.5||||||||||5|8.8|12.7|||||||||||||||||||||"25942653"|"77518579"
"A"||"A"||||0|||30|||||3|9|10|5|21|31|55|76|98|54|76|98|45|69|96|34|54|77||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||20|28|35||||10|15|20||||1|1.15|1.3|||||1.23|||14|28|42|0.13|0.16|0.18|||||24.6|||17|||34||0|1.5|2.9|42|61|81|5|11|19|0|0|19|".10"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|27|41.2|53.8|20.2|30.9|40.3||||3.5|4.5|5.5||||||||||31.8|48|63.5|||||||||||||||||||||"25942619"|"77518490"
"C"||"C"||||112|||203|||||2|9|11|2|9|14|88|95|100|88|95|100|74|87|98|32|41|49||67.5|||0.3|||4.7|||15|||29.3|||18.2|||21||||||||5|11.5|18||||0|0.25|0.5||||1.35|1.47|1.6|||||1.55|||14|28|42|0.11|0.14|0.17|||||15.1|||6.8|||36||0|1.5|2.9|16|23|30|2|7|12|0|1|6|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|2.6|5.6|0.9|1.9|4.2||||3.5|4.8|6||||||||||3.6|7.5|12.1|||||||||||||||||||||"25942619"|"77518489"
"Bw"||"B"||||30|||112|||||3|8|10|4|19|30|59|79|98|58|79|98|47|69|92|32|49|67||45.3|||4.5|||6.1|||8.1|||13.9|||12.7|||43.2||||||||5|11.5|18||||0|0.5|1||||1.2|1.35|1.5|||||1.44|||14|28|42|0.11|0.14|0.17|||||15.8|||4.8|||33||0|1.5|2.9|16|23|31|2|7|12|0|0|5|".20"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|3.8|6.2|8.5|2.8|4.7|6.4||||3.5|4.5|6||||||||||4.4|9.7|13.9|||||||||||||||||||||"25942619"|"77518488"
"A"||"A"||||0|||23|||||0|0|0|0|11|19|77|88|100|76|88|100|61|80|96|46|63|77||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5|||14|||25.7||18|30|35||||10|15|20|||||1.06||||||1.11|||4|9|14|0.19|0.2|0.21|||||33.1||22.9|24.5|35.6||47||0|1.5|2.9|49|70|85|11|19|23|3|15|27|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||20.6|30.6|40.3|1.3|1.9|2.4|3.3|3.3|3.4|3|3.1|3.3|2.9|3.5|4.1|0.83|1.07|1.3|36.2|50.5|63.9|8.6|9.2|9.8|0.2|0.3|0.3|||||||||||||||"25942620"|"77518494"
"C"||"C"||||48|||79|||||0|0|0|15|19|24|69|77|83|69|76|82|60|69|82|26|31|42||69.9|||0.3|||4.8|||15.5|||30.4|||18.9|||22|||11.4|||12.3||5|8.1|18||||0|0.25|0.5|||||1.54||||||1.64|||14|28|42|0.07|0.09|0.1|||||11.4|||4.4|||29||0|1.5|2.9|16|20|30|2|4|12|0|0|1|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|2.6|4.2||0.6||4.5|4.8|5.5|||||1.7|||0.31||4.6|7.5|10||1.8|||0.3||||||||||||||||"25942620"|"77518492"
"Bw"||"B"||||23|||48|||||0|0|0|8|16|22|72|81|91|71|81|90|59|72|84|42|52|63||42|||3.9|||5.5|||7.4|||13.1|||12.1|||37.6|||13.4|||27.4||15|20.4|25||||0|0.5|1||||1.33|1.38|1.42||||1.46|1.48|1.5||14|28|42|0.17|0.18|0.19||||27.8|29|30.2|11.8|13.1|14.5||36||0|1.5|2.9|24|31|37|9|14|17|0|4|9|".20"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|3|5.1|0.5|0.6|0.6|4.1|4.3|4.5|3.9|4|4.1|3.6|4.2|4.8|1.24|1.39|1.54|7.5|10.1|12.7|4.9|5.7|6.4|0.6|0.6|0.6|||||||||||||||"25942620"|"77518491"
"Cr"||"C"||||79|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||0|0|0||||||||||||||1.4|2.7|4|0|0|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942620"|"77518493"
"C"||"C"||||71|||137|||||0|0|0|0|8|12|87|91|100|86|91|100|76|83|98|33|37|48||70.3|||0.3|||4.9|||15.6|||30.5|||19|||22|||11|||13.5||5|7.7|15||||0|0.25|0.5||||1.4|1.45|1.51||||1.41|1.46|1.52||14|28|42|0.07|0.09|0.1|18.4||20.7|17.3|18|18.7|4.7|4.9|5.4||39||0|1.5|2.9|16|20|27|2|4|10|0|0|4|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|1.9|3.7|0.5|0.5|0.5|4.9|5|5|4.3|4.3|4.3|0.9|1|1.1|0.07|0.09|0.11|5.7|6.8|8.7|0.8|0.8|0.8|0.1|0.1|0.1|||||||||||||||"25942621"|"77518495"
"Bw"||"B"||||28|||71|||||0|0|0|0|8|11|87|92|100|87|91|100|73|85|100|28|37|53||68.7|||0.1|||3.2|||15.6|||32.9|||16.9|||16.1|||12.1|||19.9||7|15.2|27||||0|0.5|1||||1.5|1.53|1.55||||1.52|1.54|1.56||14|28|42|0.17|0.18|0.19||||19.1|20|21.2|6|10|10.6||36||0|1.5|2.9|18|27|39|3|10|19|0|2|11|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||1.3|3.7|6.8|0.4|0.5|0.5|4.3|4.6|4.8|4|4.2|4.3|1.2|2.2|3.1|0.19|0.58|0.96|6.4|9.4|13.1|1.1|3|4.9|0.2|0.4|0.5|||||||||||||||"25942621"|"77518498"
"A"||"A"||||0|||28|||||0|0|0|0|7|19|77|92|100|77|92|100|56|84|98|41|66|78||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||10|28|35||||10|15|20||||0.54|0.77|0.99||||0.62|0.81|1.07||4|9|14|0.19|0.2|0.21||||48.5|69.9|91.4|22.1|28.9|35.8||61||0|1.5|2.9|23|34|38|9|14|15|1|7|13|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||18.8|30.6|40.3|1.1|1.6|2|3.5|3.7|3.8|3.3|3.5|3.6|3.6|3.85|4.1|1.55|1.7|1.85|34|49.5|63.5|9.7|10.05|10.4|0.4|0.6|0.7|||||||||||||||"25942621"|"77518497"
"Cr"||"C"||||137|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||0|0|0||||||||||||||14|28|42|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"High"||"25942621"|"77518496"
"C"||"C"||||112|||203|||||2|9|11|2|9|14|88|95|100|88|95|100|74|87|98|32|41|49||67.5|||0.3|||4.7|||15|||29.3|||18.2|||21||||||||5|11.5|18||||0|0.25|0.5||||1.35|1.47|1.6|||||1.55|||14|28|42|0.11|0.14|0.17|||||15.1|||6.8|||36||0|1.5|2.9|16|23|30|2|7|12|0|1|6|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|2.6|5.6|0.9|1.9|4.2||||3.5|4.8|6||||||||||3.6|7.5|12.1|||||||||||||||||||||"25942616"|"77518479"
"Bw"||"B"||||30|||112|||||3|8|10|4|19|30|59|79|98|58|79|98|47|69|92|32|49|67||45.3|||4.5|||6.1|||8.1|||13.9|||12.7|||43.2||||||||5|11.5|18||||0|0.5|1||||1.2|1.35|1.5|||||1.44|||14|28|42|0.11|0.14|0.17|||||15.8|||4.8|||33||0|1.5|2.9|16|23|31|2|7|12|0|0|5|".20"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|3.8|6.2|8.5|2.8|4.7|6.4||||3.5|4.5|6||||||||||4.4|9.7|13.9|||||||||||||||||||||"25942616"|"77518478"
"A"||"A"||||0|||30|||||3|9|10|5|21|31|55|76|98|54|76|98|45|69|96|34|54|77||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||20|28|35||||10|15|20||||1|1.15|1.3|||||1.23|||14|28|42|0.13|0.16|0.18|||||24.6|||17|||34||0|1.5|2.9|42|61|81|5|11|19|0|0|19|".10"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|27|41.2|53.8|20.2|30.9|40.3||||3.5|4.5|5.5||||||||||31.8|48|63.5|||||||||||||||||||||"25942616"|"77518477"
"C"||"C"||||48|||79|||||0|0|0|15|19|24|69|77|83|69|76|82|60|69|82|26|31|42||69.9|||0.3|||4.8|||15.5|||30.4|||18.9|||22|||11.4|||12.3||5|8.1|18||||0|0.25|0.5|||||1.54||||||1.64|||14|28|42|0.07|0.09|0.1|||||11.4|||4.4|||29||0|1.5|2.9|16|20|30|2|4|12|0|0|1|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|2.6|4.2||0.6||4.5|4.8|5.5|||||1.7|||0.31||4.6|7.5|10||1.8|||0.3||||||||||||||||"25942617"|"77518482"
"Bw"||"B"||||23|||48|||||0|0|0|8|16|22|72|81|91|71|81|90|59|72|84|42|52|63||42|||3.9|||5.5|||7.4|||13.1|||12.1|||37.6|||13.4|||27.4||15|20.4|25||||0|0.5|1||||1.33|1.38|1.42||||1.46|1.48|1.5||14|28|42|0.17|0.18|0.19||||27.8|29|30.2|11.8|13.1|14.5||36||0|1.5|2.9|24|31|37|9|14|17|0|4|9|".20"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.9|3|5.1|0.5|0.6|0.6|4.1|4.3|4.5|3.9|4|4.1|3.6|4.2|4.8|1.24|1.39|1.54|7.5|10.1|12.7|4.9|5.7|6.4|0.6|0.6|0.6|||||||||||||||"25942617"|"77518481"
"A"||"A"||||0|||23|||||0|0|0|0|11|19|77|88|100|76|88|100|61|80|96|46|63|77||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5|||14|||25.7||18|30|35||||10|15|20|||||1.06||||||1.11|||4|9|14|0.19|0.2|0.21|||||33.1||22.9|24.5|35.6||47||0|1.5|2.9|49|70|85|11|19|23|3|15|27|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||20.6|30.6|40.3|1.3|1.9|2.4|3.3|3.3|3.4|3|3.1|3.3|2.9|3.5|4.1|0.83|1.07|1.3|36.2|50.5|63.9|8.6|9.2|9.8|0.2|0.3|0.3|||||||||||||||"25942617"|"77518480"
