"mixed"|"26786514"|"21194179"
"mixed"|"26786500"|"21194167"
"mixed"|"26786501"|"21194168"
"isotic"|"26786502"|"21194169"
"isotic"|"26786503"|"21194170"
"isotic"|"26786504"|"21194171"
"mixed"|"26786505"|"21194172"
"mixed"|"26786506"|"21194173"
"parasesquic"|"26786521"|"21194185"
"mixed"|"26786522"|"21194186"
"mixed"|"26786523"|"21194187"
"mixed"|"26786524"|"21194188"
"mixed"|"26786525"|"21194189"
"parasesquic"|"26786526"|"21194190"
"parasesquic"|"26786527"|"21194191"
"parasesquic"|"26786528"|"21194192"
"mixed"|"26786529"|"21194193"
"mixed"|"26786530"|"21194194"
"mixed"|"26786531"|"21194195"
"parasesquic"|"26786532"|"21194196"
"parasesquic"|"26786533"|"21194197"
"mixed"|"26786534"|"21194198"
"mixed"|"26786535"|"21194199"
"mixed"|"26786536"|"21194200"
"mixed"|"26786537"|"21194201"
"mixed"|"26786538"|"21194202"
"mixed"|"26786594"|"21194252"
"mixed"|"26786595"|"21194253"
"parasesquic"|"26786596"|"21194254"
"parasesquic"|"26786597"|"21194255"
"parasesquic"|"26786539"|"21194203"
"parasesquic"|"26786540"|"21194204"
"mixed"|"26786541"|"21194205"
"mixed"|"26786542"|"21194206"
"mixed"|"26786543"|"21194207"
"parasesquic"|"26786544"|"21194208"
"parasesquic"|"26786545"|"21194209"
"mixed"|"26786546"|"21194210"
"parasesquic"|"26786589"|"21194247"
"parasesquic"|"26786590"|"21194248"
"mixed"|"26786591"|"21194249"
"mixed"|"26786592"|"21194250"
"mixed"|"26786593"|"21194251"
"parasesquic"|"26786296"|"21194003"
"mixed"|"26786298"|"21194004"
"parasesquic"|"26786299"|"21194005"
"parasesquic"|"26786430"|"21194114"
"parasesquic"|"26786431"|"21194115"
"parasesquic"|"26786433"|"21194116"
"parasesquic"|"26786434"|"21194117"
"micaceous"|"26786220"|"21193939"
"micaceous"|"26786221"|"21193940"
"micaceous"|"26786222"|"21193941"
"micaceous"|"26786223"|"21193942"
"micaceous"|"26786300"|"21194006"
"micaceous"|"26786301"|"21194007"
"micaceous"|"26786225"|"21193943"
"micaceous"|"26786226"|"21193944"
"micaceous"|"26786228"|"21193945"
"micaceous"|"26786229"|"21193946"
"micaceous"|"26786231"|"21193947"
"micaceous"|"26786232"|"21193948"
"mixed"|"26786302"|"21194008"
"mixed"|"26786303"|"21194009"
"isotic"|"26786233"|"21193949"
"isotic"|"26786234"|"21193950"
"mixed"|"26786304"|"21194010"
"mixed"|"26786305"|"21194011"
"mixed"|"26786306"|"21194012"
"mixed"|"26786307"|"21194013"
"mixed"|"26786308"|"21194014"
"mixed"|"26786309"|"21194015"
"mixed"|"26786310"|"21194016"
"mixed"|"26786311"|"21194017"
"mixed"|"26786312"|"21194018"
"mixed"|"26786313"|"21194019"
"mixed"|"26786314"|"21194020"
"mixed"|"26786562"|"21194223"
"mixed"|"26786563"|"21194224"
"mixed"|"26786564"|"21194225"
"mixed"|"26786565"|"21194226"
"mixed"|"26786566"|"21194227"
"mixed"|"26786548"|"21194211"
"mixed"|"26786549"|"21194212"
"mixed"|"26786551"|"21194213"
"mixed"|"26786552"|"21194214"
"mixed"|"26786553"|"21194215"
"mixed"|"26786554"|"21194216"
"mixed"|"26786555"|"21194217"
"mixed"|"26786556"|"21194218"
"mixed"|"26786558"|"21194219"
"mixed"|"26786559"|"21194220"
"mixed"|"26786560"|"21194221"
"mixed"|"26786561"|"21194222"
"mixed"|"26786435"|"21194118"
"mixed"|"26786436"|"21194119"
"mixed"|"26786437"|"21194120"
"mixed"|"26786438"|"21194121"
"mixed"|"26786439"|"21194122"
"mixed"|"26786498"|"21194165"
"mixed"|"26786499"|"21194166"
"mixed"|"26786315"|"21194021"
"mixed"|"26786316"|"21194022"
"mixed"|"26786235"|"21193951"
"mixed"|"26786236"|"21193952"
"micaceous"|"26786237"|"21193953"
"micaceous"|"26786238"|"21193954"
"micaceous"|"26786239"|"21193955"
"micaceous"|"26786240"|"21193956"
"micaceous"|"26786241"|"21193957"
"micaceous"|"26786242"|"21193958"
"mixed"|"26786317"|"21194023"
"mixed"|"26786318"|"21194024"
"mixed"|"26786320"|"21194025"
"mixed"|"26786321"|"21194026"
"isotic"|"26786322"|"21194027"
"isotic"|"26786323"|"21194028"
"mixed"|"26786243"|"21193959"
"mixed"|"26786244"|"21193960"
"isotic"|"26786245"|"21193961"
"isotic"|"26786246"|"21193962"
"isotic"|"26786247"|"21193963"
"isotic"|"26786248"|"21193964"
"isotic"|"26786249"|"21193965"
"isotic"|"26786250"|"21193966"
"isotic"|"26786251"|"21193967"
"isotic"|"26786252"|"21193968"
"isotic"|"26786253"|"21193969"
"isotic"|"26786254"|"21193970"
"isotic"|"26786255"|"21193971"
"isotic"|"26786256"|"21193972"
"not used"|"26786326"|"21194029"
"isotic"|"26786441"|"21194123"
"isotic"|"26786442"|"21194124"
"isotic"|"26786327"|"21194030"
"isotic"|"26786328"|"21194031"
"isotic"|"26786329"|"21194032"
"isotic"|"26786330"|"21194033"
"isotic"|"26786443"|"21194125"
"isotic"|"26786444"|"21194126"
"mixed"|"26786445"|"21194127"
"mixed"|"26786446"|"21194128"
"mixed"|"26786447"|"21194129"
"mixed"|"26786448"|"21194130"
"mixed"|"26786449"|"21194131"
"mixed"|"26786450"|"21194132"
"mixed"|"26786333"|"21194034"
"mixed"|"26786258"|"21193973"
"mixed"|"26786334"|"21194035"
"mixed"|"26786335"|"21194036"
"mixed"|"26786336"|"21194037"
"mixed"|"26786337"|"21194038"
"mixed"|"26786338"|"21194039"
"mixed"|"26786567"|"21194228"
"mixed"|"26786568"|"21194229"
"mixed"|"26786569"|"21194230"
"mixed"|"26786571"|"21194231"
"mixed"|"26786572"|"21194232"
"mixed"|"26786574"|"21194233"
"mixed"|"26786575"|"21194234"
"mixed"|"26786576"|"21194235"
"mixed"|"26786577"|"21194236"
"mixed"|"26786578"|"21194237"
"mixed"|"26786579"|"21194238"
"isotic"|"26786580"|"21194239"
"mixed"|"26786582"|"21194240"
"mixed"|"26786583"|"21194241"
"mixed"|"26786584"|"21194242"
"mixed"|"26786585"|"21194243"
"mixed"|"26786586"|"21194244"
"mixed"|"26786587"|"21194245"
"isotic"|"26786588"|"21194246"
"mixed"|"26786363"|"21194059"
"mixed"|"26786364"|"21194060"
"mixed"|"26786365"|"21194061"
"mixed"|"26786366"|"21194062"
"mixed"|"26786367"|"21194063"
"mixed"|"26786368"|"21194064"
"mixed"|"26786369"|"21194065"
"mixed"|"26786370"|"21194066"
"mixed"|"26786371"|"21194067"
"mixed"|"26786339"|"21194040"
"mixed"|"26786340"|"21194041"
"mixed"|"26786613"|"21194271"
"mixed"|"26786614"|"21194272"
"mixed"|"26786615"|"21194273"
"mixed"|"26786606"|"21194264"
"mixed"|"26786607"|"21194265"
"mixed"|"26786608"|"21194266"
"mixed"|"26786598"|"21194256"
"mixed"|"26786599"|"21194257"
"mixed"|"26786600"|"21194258"
"parasesquic"|"26786601"|"21194259"
"parasesquic"|"26786602"|"21194260"
"mixed"|"26786609"|"21194267"
"mixed"|"26786610"|"21194268"
"mixed"|"26786611"|"21194269"
"mixed"|"26786612"|"21194270"
"mixed"|"26786603"|"21194261"
"mixed"|"26786604"|"21194262"
"mixed"|"26786605"|"21194263"
"mixed"|"26786343"|"21194043"
"mixed"|"26786451"|"21194133"
"mixed"|"26786341"|"21194042"
"mixed"|"26786345"|"21194044"
"isotic"|"26786346"|"21194045"
"isotic"|"26786347"|"21194046"
"mixed"|"26786348"|"21194047"
"isotic"|"26786349"|"21194048"
"mixed"|"26786350"|"21194049"
"mixed"|"26786351"|"21194050"
"isotic"|"26786352"|"21194051"
"mixed"|"26786353"|"21194052"
"mixed"|"26786354"|"21194053"
"parasesquic"|"26786372"|"21194068"
"parasesquic"|"26786373"|"21194069"
"mixed"|"26786374"|"21194070"
"isotic"|"26786355"|"21194054"
"mixed"|"26786356"|"21194055"
"mixed"|"26786357"|"21194056"
"isotic"|"26786375"|"21194071"
"mixed"|"26786376"|"21194072"
"mixed"|"26786377"|"21194073"
"isotic"|"26786378"|"21194074"
"mixed"|"26786379"|"21194075"
"not used"|"26786380"|"21194076"
"not used"|"26786360"|"21194057"
"not used"|"26786361"|"21194058"
"isotic"|"26786453"|"21194134"
"isotic"|"26786455"|"21194135"
"isotic"|"26786465"|"21194139"
"mixed"|"26786467"|"21194140"
"mixed"|"26786468"|"21194141"
"mixed"|"26786469"|"21194142"
"mixed"|"26786470"|"21194143"
"mixed"|"26786471"|"21194144"
"not used"|"26786473"|"21194145"
"mixed"|"26786474"|"21194146"
"mixed"|"26786475"|"21194147"
"mixed"|"26786476"|"21194148"
"not used"|"26786478"|"21194149"
"mixed"|"26786479"|"21194150"
"mixed"|"26786480"|"21194151"
"mixed"|"26786382"|"21194077"
"mixed"|"26786481"|"21194152"
"mixed"|"26786457"|"21194136"
"mixed"|"26786484"|"21194153"
"mixed"|"26786485"|"21194154"
"mixed"|"26786486"|"21194155"
"mixed"|"26786384"|"21194078"
"mixed"|"26786385"|"21194079"
"mixed"|"26786386"|"21194080"
"mixed"|"26786387"|"21194081"
"mixed"|"26786388"|"21194082"
"mixed"|"26786389"|"21194083"
"mixed"|"26786487"|"21194156"
"mixed"|"26786489"|"21194157"
"isotic"|"26786390"|"21194084"
"isotic"|"26786391"|"21194085"
"isotic"|"26786490"|"21194158"
"isotic"|"26786491"|"21194159"
"isotic"|"26786392"|"21194086"
"isotic"|"26786393"|"21194087"
"isotic"|"26786394"|"21194088"
"isotic"|"26786395"|"21194089"
"isotic"|"26786396"|"21194090"
"isotic"|"26786397"|"21194091"
"isotic"|"26786398"|"21194092"
"isotic"|"26786399"|"21194093"
"mixed"|"26786493"|"21194160"
"mixed"|"26786494"|"21194161"
"mixed"|"26786495"|"21194162"
"mixed"|"26786496"|"21194163"
"mixed"|"26786497"|"21194164"
"mixed"|"26786459"|"21194137"
"mixed"|"26786460"|"21194138"
