IsLandslide,Sort_Date,X,Y,geometry,Max_Rainfall_30day,Avg_Rainfall_30day,MUKEY,MUSYM,Soil_Depth_cm,MapMethod,County,GlobalID,SM_Rate_2,Col_Date,Project,Confidence,OBJECTID,Fatalities,Quad,SM_Rate_1,Slp_Config,SM_Type_2,SM_Mat_1,SM_Mat_2,SM_Type_1,SM_State,Mvmnt_Date,Process_ID,index_right
1,2015-07-24 00:00:00,312480.833740239,213591.93757447,POINT (312480.833740239 213591.93757447),20.55,1.9271,1671929.0,ArF,76,,Buncombe,{F3455B93-B170-4611-A543-6AAFDCCBA58C},,2015-07-24,Geohazards,,61310.0,,Montreat,,Cut slope - Not road related,,Debris,,Slide,Active,,201507240001.0,31464.0
1,2015-08-28 00:00:00,306860.883000348,220426.471881404,POINT (306860.883000348 220426.471881404),17.125,2.6224668,1671928.0,ArE,76,,Buncombe,{14BB0023-7434-4785-A4C8-25F9C758A5BC},,2015-08-28,Geohazards,,61416.0,,Montreat,Extremely rapid (>5 m/sec),Unmodified,,Rock,,Fall,Inactive,,201508280001.0,31850.0
1,2016-07-26 00:00:00,292604.333234648,217420.831043785,POINT (292604.333234648 217420.831043785),17.39,3.663333,1672095.0,TpD,>200,,Buncombe,{F111D167-858C-43D5-B30E-AEA2552F5AFD},,2016-07-26,Geohazards,,61350.0,,Weaverville,Slow (>1.6 m/yr),Road cut,,Debris,,Slide,Inactive,,201607260001.0,31302.0
1,2016-07-26 00:00:00,292596.367036019,217438.976273995,POINT (292596.367036019 217438.976273995),17.39,3.663333,1672096.0,TpE,>200,,Buncombe,{0533AC06-C8A2-479B-9523-0C0C7AF89FDA},,2016-07-26,Geohazards,,61351.0,,Weaverville,Very slow (>16 mm/yr),Cut slope - Not road related,,Debris,,Slide,Suspended,,201607260002.0,9082.0
1,2016-09-19 00:00:00,313201.622075155,212522.026916107,POINT (313201.622075155 212522.026916107),32.873,2.628167,1672109.0,UhE,>200,,Buncombe,{E3914650-C631-460F-8AB9-2638CD69F97F},,2016-09-19,Geohazards,,61389.0,21.0,Black Mountain,Extremely rapid (>5 m/sec),Cut slope - Not road related,,Rock,,Fall,Inactive,,201609190002.0,22908.0
1,2016-10-28 00:00:00,291234.192937792,198131.446886083,POINT (291234.192937792 198131.446886083),6.262,0.29503337,1672005.0,EdD,>200,,Buncombe,{FC7C4A9B-13EC-47CD-8F75-93F787EAAE91},,2016-10-28,Geohazards,,61414.0,,Skyland,Very slow (>16 mm/yr),Embankment - Not road related,,Debris,,Slide,Active,,201610280002.0,34150.0
1,2017-03-31,282443.089345855,221376.021416519,POINT (282443.089345855 221376.021416519),18.681,2.6923335,1672070.0,RoF,0,,Buncombe,{86BCC534-9FF6-4ED0-9429-04825F576CDD},,2017-03-31,Geohazards,,61419.0,,Weaverville,Extremely rapid (>5 m/sec),Road cut,,Rock,,Slide,Inactive,,201703310001.0,3675.0
1,2017-04-02,295569.701691854,208980.027407448,POINT (295569.701691854 208980.027407448),39.206,3.2393,1672019.0,ExE,>200,,Buncombe,{74F29166-0AF7-4604-A74F-785EBA954B15},,2017-04-02,Geohazards,,61420.0,,Oteen,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Inactive,,20704030001.0,16429.0
1,2017-09-01,296036.679276733,219674.888286467,POINT (296036.679276733 219674.888286467),23.468,3.2715998,1672005.0,EdD,>200,,Buncombe,{A9487F5D-E4E4-45F2-A677-E7B6845D9646},,2017-09-01,Geohazards,,61432.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide,Inactive,,20170901001.0,18216.0
1,2017-09-01,296039.343023068,219554.092170911,POINT (296039.343023068 219554.092170911),23.468,3.2715998,1672006.0,EdE,>200,,Buncombe,{8CB674FE-B65A-4DDD-B1B8-313D6B823F71},,2017-09-01,Geohazards,,61433.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide,Inactive,,20170901002.0,29609.0
1,2017-09-01,294105.708358786,219387.756904371,POINT (294105.708358786 219387.756904371),22.814,3.0453668,1672096.0,TpE,>200,,Buncombe,{4F04E205-D3C9-4AC7-BBD3-7CCC363A077C},,2017-09-01,Geohazards,,61434.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide,Inactive,,20170901003.0,24340.0
1,2017-09-15,288113.294022767,194002.916225691,POINT (288113.294022767 194002.916225691),34.826,5.083134,1671992.0,CuB,>200,,Buncombe,{58CC4DCA-26F1-4985-A0F9-8CC1F1C809AE},Slow (>1.6 m/yr),2017-09-15,Geohazards,,61441.0,,Skyland,Slow (>1.6 m/yr),Embankment - Not road related,,Earth,Debris,Slide,Active,,20170915001.0,4587.0
1,2017-10-23,288838.666378573,211483.357881119,POINT (288838.666378573 211483.357881119),39.008,2.1459334,1672016.0,EwE,>200,,Buncombe,{1F0D013D-3315-4F75-B038-DA19363E83C3},,2017-10-23,Geohazards,,61446.0,,Asheville,Very rapid (>3 m/min),Road embankment,Flow,Debris,,Slide,Active,,20171023001.0,30232.0
1,2018-02-10,287847.005825425,209499.271973898,POINT (287847.005825425 209499.271973898),43.239,3.5708666,1672019.0,ExE,>200,,Buncombe,{22C6394A-B063-4307-A29F-5AC54E208891},,2018-02-10,Geohazards,,61450.0,,Asheville,Very rapid (>3 m/min),Cut slope - Not road related,,Weathered rock,,Slide,Active,,20180210001.0,30121.0
1,2018-03-23,300448.110850436,215248.331511158,POINT (300448.110850436 215248.331511158),23.817,2.6160998,1672096.0,TpE,>200,,Buncombe,{09696E3E-965C-47B9-8CC1-3770440C169C},,2018-03-23,Geohazards,,61472.0,,Craggy Pinnacle,,Road embankment,,Debris,,Slide,Inactive - stabilized,,20180323002.0,14507.0
1,2018-04-02,286342.506832667,217385.879981303,POINT (286342.506832667 217385.879981303),14.596,1.8115333,1672016.0,EwE,>200,,Buncombe,{ACB8DFF5-A8B6-4522-8038-C96C5718493E},,2018-04-02,Landslide Hazard Mapping,,61477.0,,Weaverville,Rapid (>1.8 m/hr),Stream bank,,Debris,,Slide,Inactive,,20180402001.0,21396.0
1,2019-01-17,306762.921053431,212977.261082992,POINT (306762.921053431 212977.261082992),72.964,7.294767,1672007.0,EdF,>200,,Buncombe,{00492D3C-3555-46BD-84C6-B835B8384628},,2019-01-17,Landslide Hazard Mapping,,61548.0,,Black Mountain,Rapid (>1.8 m/hr),Embankment - Not road related,,Debris,,Slide,Inactive,,20190117003.0,28257.0
1,2019-01-17,306775.181431158,212935.868248097,POINT (306775.181431158 212935.868248097),72.964,7.294767,1672009.0,EvD2,>200,,Buncombe,{A26D03E9-DCDA-41AE-A470-5EEE11CC4CB7},,2019-01-17,Landslide Hazard Mapping,,61549.0,,Black Mountain,Rapid (>1.8 m/hr),Embankment - Not road related,,Debris,,Slide,Active,,20190117002.0,19084.0
1,2020-05-06,293557.550775355,209830.543391962,POINT (293557.550775355 209830.543391962),57.599,5.1942673,1672109.0,UhE,>200,,Buncombe,{99453A01-9D45-4EED-A4DD-C075E95F3D41},,2020-05-06,Landslide Hazard Mapping,,78695.0,,Oteen,,Embankment - Not road related,,Earth,,Slide,Inactive,,202005060501.0,2502.0
1,2021-07-28,288614.446705812,208598.819395579,POINT (288614.446705812 208598.819395579),27.845,5.069223,1672092.0,TmC,>200,,Buncombe,{EABECD75-D132-4284-B222-F46C05BAE719},,2021-07-28,Landslide Hazard Mapping,,114247.0,,,,,,Debris,,Slide,Active,,202107280505.0,34398.0
1,2021-08-24,291053.663153864,197796.478391123,POINT (291053.663153864 197796.478391123),77.8573,9.66791,1672096.0,TpE,>200,,Buncombe,{691D4CC2-5E9D-428E-A147-332FEAD93458},,2021-08-24,Landslide Hazard Mapping,,115169.0,,,,,,Debris,,Composite,,,202108240512.0,28768.0
1,2021-08-24,291138.594573726,197990.153778474,POINT (291138.594573726 197990.153778474),77.8573,9.66791,1672007.0,EdF,>200,,Buncombe,{EBD86E53-50AF-4FD0-BCBC-8A2825ECB3E4},,2021-08-24,Landslide Hazard Mapping,,115168.0,,,,,,Debris,,Composite,,,202108240515.0,31933.0
1,2021-08-24,291104.463255464,197895.697339561,POINT (291104.463255464 197895.697339561),77.8573,9.66791,1672007.0,EdF,>200,,Buncombe,{28083088-AFA1-463B-BF56-C1E97758E94B},,2021-08-24,Landslide Hazard Mapping,,115167.0,,,,,,Debris,,Composite,,,202108240514.0,31933.0
1,2021-08-24,291056.044408626,197673.44689506,POINT (291056.044408626 197673.44689506),77.8573,9.66791,1672007.0,EdF,>200,,Buncombe,{B15A2A55-6109-4150-9F55-B80DBEE4969F},,2021-08-24,Landslide Hazard Mapping,,115165.0,,,,,,Debris,,Composite,,,202108240512.0,31933.0
1,2021-08-24,291090.595984256,197467.814673878,POINT (291090.595984256 197467.814673878),77.8573,9.66791,1672010.0,EvE2,>200,,Buncombe,{B6887BEF-3586-4FC1-8BA1-70C86A188B25},,2021-08-24,Landslide Hazard Mapping,,115164.0,,,,Road cut,,Debris,,Slide,Inactive,,202108240510.0,22099.0
1,2021-08-24,291121.925790389,197742.503283173,POINT (291121.925790389 197742.503283173),77.8573,9.66791,1672007.0,EdF,>200,,Buncombe,{6F22756B-E31E-4596-9F70-29B9C75F21B2},,2021-08-24,Landslide Hazard Mapping,,115166.0,,,,,,Debris,,Composite,,,202108240513.0,31933.0
1,2021-08-24,291106.557806895,197498.326182345,POINT (291106.557806895 197498.326182345),77.8573,9.66791,1672010.0,EvE2,>200,,Buncombe,{5872EBDE-95BD-440B-8841-F1CEAE4CF01A},,2021-08-24,Landslide Hazard Mapping,,115162.0,,,,Road cut,,Debris,,Slide,Inactive,,202108240508.0,22099.0
1,2021-08-24,290848.75334404,197346.177101562,POINT (290848.75334404 197346.177101562),71.9235,8.784023,1672010.0,EvE2,>200,,Buncombe,{C5228436-BFC0-4FFA-AE14-F25381FCE6A3},,2021-08-24,Landslide Hazard Mapping,,115161.0,,,,Road embankment,,Debris,,Slide - rotational,Suspended,,202108240505.0,22099.0
1,2021-08-24,290949.378779659,197448.488771794,POINT (290949.378779659 197448.488771794),71.9235,8.784023,1672010.0,EvE2,>200,,Buncombe,{2960580A-BA89-44D3-877A-B2A9D47E782E},,2021-08-24,Landslide Hazard Mapping,,115159.0,,,,Road embankment,,Debris,,Slide,Suspended,,202108240502.0,22099.0
1,2021-08-24,291100.355316782,197472.779558992,POINT (291100.355316782 197472.779558992),77.8573,9.66791,1672010.0,EvE2,>200,,Buncombe,{4ED2764B-E3D1-49FA-8D96-316283F35E90},,2021-08-24,Landslide Hazard Mapping,,115163.0,,,,Road cut,,Debris,,Slide,Inactive,,202108240509.0,22099.0
1,2021-08-26,291107.521993679,197546.187482795,POINT (291107.521993679 197546.187482795),77.8573,9.575246,1672009.0,EvD2,>200,,Buncombe,{C86C6EF4-3B93-4BA0-BE15-95C2708F94BD},,2021-08-26,Landslide Hazard Mapping,,115160.0,,,,,,,,Slide,Suspended,,202108240503.0,15783.0
1,2021-08-31,300721.040299028,211913.273796808,POINT (300721.040299028 211913.273796808),116.5676,8.649146,1672016.0,EwE,>200,,Buncombe,{7769BE11-9757-42B7-9D98-C1E3608D9A42},,2021-08-31,Landslide Hazard Mapping,,116005.0,,,,Unmodified,,Debris,,Slide,Active,,202108310502.0,32296.0
1,2021-08-31,300912.878914493,212137.614985203,POINT (300912.878914493 212137.614985203),116.5676,8.649146,1671928.0,ArE,76,,Buncombe,{0C15656D-7881-45B5-9DB5-A23D19C6D1BD},,2021-08-31,Landslide Hazard Mapping,,116006.0,,,,,,Debris,,Slide,Inactive,,202108310503.0,6368.0
1,2021-08-31,302335.574520566,211995.426615799,POINT (302335.574520566 211995.426615799),126.9376,9.440726,1672006.0,EdE,>200,,Buncombe,{E47230CA-7C78-4224-840B-2D6C55E7E364},,2021-08-31,Landslide Hazard Mapping,,116007.0,,,,Road unspecified,,Debris,,Slide,Inactive,,202108310506.0,19417.0
1,2021-08-31,299753.839430067,212970.638665523,POINT (299753.839430067 212970.638665523),116.5676,8.649146,1672096.0,TpE,>200,,Buncombe,{295792FE-55C7-491B-A925-D15DE4FDA125},,2021-08-31,Landslide Hazard Mapping,,116008.0,,,,Road cut,,Debris,,Slide,Active,,202108310512.0,2776.0
1,2021-08-31,299987.524743841,213225.981232492,POINT (299987.524743841 213225.981232492),116.5676,8.649146,1672007.0,EdF,>200,,Buncombe,{F714E7AC-81A8-4CBB-93BC-88560A7C33A4},,2021-08-31,Landslide Hazard Mapping,,116009.0,,,,Road cut,,Debris,,Slide,Inactive,,202108310514.0,8096.0
1,2021-08-31,302983.348770287,212844.920917165,POINT (302983.348770287 212844.920917165),126.9376,9.440726,1672069.0,RkF,0,,Buncombe,{66E885B9-5C99-444B-B8B4-5C07FE098625},,2021-08-31,Landslide Hazard Mapping,,116010.0,,,,Road cut,,Debris,,Slide,Active,,202108310516.0,27353.0
1,2021-08-31,302687.353762656,212849.75516572,POINT (302687.353762656 212849.75516572),126.9376,9.440726,1672016.0,EwE,>200,,Buncombe,{087C5735-5435-4E67-B22E-7E64ADD4F59E},,2021-08-31,Landslide Hazard Mapping,,116011.0,,,,Unmodified,,Debris,,Slide,,,202108310518.0,16204.0
1,2021-09-13,302454.781943289,211564.884411639,POINT (302454.781943289 211564.884411639),126.9376,11.90334,1671939.0,BnC,>200,,Buncombe,{55068D9B-3BF0-4295-A609-2EF84AC6C079},,2021-09-13,Landslide Hazard Mapping,,116012.0,,,,Road embankment,,Debris,,,Inactive,,202109130501.0,23700.0
1,2021-10-08,285378.175106226,210101.916417347,POINT (285378.175106226 210101.916417347),68.8832,4.0054197,1672108.0,UfB,>200,,Buncombe,{33993078-EDBD-46F6-AAE5-CB538C092EA5},,2021-10-08,Landslide Hazard Mapping,,116435.0,,,,Road embankment,,Weathered rock,,Slide,Active,,202111080502.0,27884.0
1,2021-12-30,271912.537071358,205305.564512294,POINT (271912.537071358 205305.564512294),11.5962,0.71207327,1672009.0,EvD2,>200,,Buncombe,{EAD26B44-ADC7-47CA-A74B-01F328547ABB},,2021-12-30,Landslide Hazard Mapping,,118877.0,,,,Road cut,,Debris,,Slide,,,202112300506.0,14367.0
0,2018-11-07 00:58:32,295977.8373816837,197386.61687492783,POINT (295977.8373816837 197386.61687492783),66.73,6.256233,1672032.0,JbC,81,,,,,,,,,,,,,,,,,,,,11094.0
0,2020-08-21 06:29:10,262297.38010475505,216006.24890743507,POINT (262297.38010475505 216006.24890743507),27.62,6.5280004,1672010.0,EvE2,>200,,,,,,,,,,,,,,,,,,,,29709.0
0,2021-04-23 23:05:49,296696.535899024,209154.00583584773,POINT (296696.535899024 209154.00583584773),71.489,4.74888,1672085.0,TaC,>200,,,,,,,,,,,,,,,,,,,,892.0
0,2021-02-15 05:37:56,283780.0800445007,217134.0081634361,POINT (283780.0800445007 217134.0081634361),19.9672,2.6129,1672010.0,EvE2,>200,,,,,,,,,,,,,,,,,,,,32529.0
0,2019-02-06 01:44:00,284811.34456544067,218008.98112675853,POINT (284811.34456544067 218008.98112675853),18.542,1.6483333,1672010.0,EvE2,>200,,,,,,,,,,,,,,,,,,,,25548.0
0,2020-08-29 13:59:50,291305.7860813208,218032.6655896626,POINT (291305.7860813208 218032.6655896626),37.541,6.9997,1672007.0,EdF,>200,,,,,,,,,,,,,,,,,,,,27655.0
0,2021-08-24 02:27:05,281199.8460000024,195284.1229707344,POINT (281199.8460000024 195284.1229707344),110.217995,9.177709,1671936.0,BkC2,>200,,,,,,,,,,,,,,,,,,,,4893.0
0,2019-02-02 09:57:43,262203.8620233211,220999.52141356491,POINT (262203.8620233211 220999.52141356491),21.5,3.2020998,1672094.0,ToC,>200,,,,,,,,,,,,,,,,,,,,17304.0
0,2019-05-24 07:01:11,308883.7073431237,225747.69264348512,POINT (308883.7073431237 225747.69264348512),38.141,4.4490333,1672212.0,WrE,>200,,,,,,,,,,,,,,,,,,,,5532.0
0,2021-01-21 06:30:51,296281.110349306,224787.33184031633,POINT (296281.110349306 224787.33184031633),35.762,2.4001234,1672102.0,TuD,>200,,,,,,,,,,,,,,,,,,,,29452.0
0,2020-08-29 10:11:03,296343.7659014195,232482.75778697917,POINT (296343.7659014195 232482.75778697917),25.034,5.2078004,1672007.0,EdF,>200,,,,,,,,,,,,,,,,,,,,7208.0
0,2021-11-10 13:14:32,301681.4397773922,196382.0375348777,POINT (301681.4397773922 196382.0375348777),18.854599,0.9939833,1672096.0,TpE,>200,,,,,,,,,,,,,,,,,,,,11729.0
0,2017-12-23 01:30:29,291993.7542757035,194023.70448519263,POINT (291993.7542757035 194023.70448519263),23.97,1.9980333,1672027.0,FrA,76,,,,,,,,,,,,,,,,,,,,17177.0
0,2020-02-09 14:49:16,294611.1845791601,210389.21022478509,POINT (294611.1845791601 210389.21022478509),49.648,6.794634,1671991.0,CuD,>200,,,,,,,,,,,,,,,,,,,,20657.0
0,2020-04-09 15:45:28,298707.7642072787,227090.12609979487,POINT (298707.7642072787 227090.12609979487),20.985,2.7064002,1672006.0,EdE,>200,,,,,,,,,,,,,,,,,,,,2562.0
0,2021-10-05 13:08:17,304678.1413204821,202295.9915056737,POINT (304678.1413204821 202295.9915056737),55.9104,3.3955133,1672033.0,JbD,81,,,,,,,,,,,,,,,,,,,,29003.0
0,2017-08-30 00:07:27,279983.61651590216,226497.5149395914,POINT (279983.61651590216 226497.5149395914),39.761,3.5773666,1672009.0,EvD2,>200,,,,,,,,,,,,,,,,,,,,32091.0
0,2019-07-14 10:26:07,286040.42641257646,194416.6296667824,POINT (286040.42641257646 194416.6296667824),37.55,4.224833,1672009.0,EvD2,>200,,,,,,,,,,,,,,,,,,,,5456.0
0,2017-09-16 17:40:14,268044.9334001469,199161.92772223736,POINT (268044.9334001469 199161.92772223736),56.303,4.2339334,1672007.0,EdF,>200,,,,,,,,,,,,,,,,,,,,13714.0
0,2019-05-07 06:25:30,267446.6306215049,210865.48257283983,POINT (267446.6306215049 210865.48257283983),55.958,5.849966,1672192.0,UkF,69,,,,,,,,,,,,,,,,,,,,10021.0
0,2018-12-08 17:03:55,285172.870290744,195038.2330347438,POINT (285172.870290744 195038.2330347438),44.809,5.4906673,1672015.0,EwD,>200,,,,,,,,,,,,,,,,,,,,5801.0
0,2017-11-28 15:16:36,310075.0461938707,202373.72651988477,POINT (310075.0461938707 202373.72651988477),52.615,3.3703668,1672006.0,EdE,>200,,,,,,,,,,,,,,,,,,,,10227.0
0,2018-11-10 14:36:43,308887.4663614198,206683.74023809473,POINT (308887.4663614198 206683.74023809473),110.304,8.506633,1672081.0,SyD,58,,,,,,,,,,,,,,,,,,,,21177.0
0,2019-04-20 16:24:05,269544.15107610024,199497.7643395347,POINT (269544.15107610024 199497.7643395347),31.61,4.488567,1672006.0,EdE,>200,,,,,,,,,,,,,,,,,,,,28116.0
0,2019-01-22 11:55:47,287146.3582696513,213372.4193493001,POINT (287146.3582696513 213372.4193493001),47.863,4.4084997,1672024.0,FnD,>200,,,,,,,,,,,,,,,,,,,,3141.0
0,2018-06-28 22:09:47,304326.3520483367,208759.80389638757,POINT (304326.3520483367 208759.80389638757),85.417,7.8627334,1672005.0,EdD,>200,,,,,,,,,,,,,,,,,,,,16282.0
0,2021-03-17 12:41:47,298108.12061488384,212360.6144733499,POINT (298108.12061488384 212360.6144733499),18.38,2.3006399,1672015.0,EwD,>200,,,,,,,,,,,,,,,,,,,,19414.0
0,2021-07-06 10:41:00,298720.9902987207,197121.84393160668,POINT (298720.9902987207 197121.84393160668),29.3289,4.3407865,1672084.0,TaB,>200,,,,,,,,,,,,,,,,,,,,26384.0
0,2018-08-27 17:19:26,281428.9920811366,201967.2410436962,POINT (281428.9920811366 201967.2410436962),46.069,5.978333,1672016.0,EwE,>200,,,,,,,,,,,,,,,,,,,,9437.0
0,2020-10-25 23:32:13,279410.43073679873,199717.0465938923,POINT (279410.43073679873 199717.0465938923),51.416,5.2479663,1672007.0,EdF,>200,,,,,,,,,,,,,,,,,,,,3731.0
0,2018-04-16 09:40:45,288097.39490895916,227347.49111880505,POINT (288097.39490895916 227347.49111880505),17.001,2.278567,1671987.0,CkC2,>200,,,,,,,,,,,,,,,,,,,,8122.0
0,2019-04-25 01:55:03,294075.8732906035,213252.50891902455,POINT (294075.8732906035 213252.50891902455),99.351,6.4946,1672096.0,TpE,>200,,,,,,,,,,,,,,,,,,,,14629.0
0,2018-04-02 11:53:40,302033.79271886166,213226.1425519652,POINT (302033.79271886166 213226.1425519652),15.378,1.8965667,1672007.0,EdF,>200,,,,,,,,,,,,,,,,,,,,16782.0
0,2019-03-31 17:52:18,281095.53250811243,227267.8214535509,POINT (281095.53250811243 227267.8214535509),11.157,2.1763666,1671987.0,CkC2,>200,,,,,,,,,,,,,,,,,,,,21240.0
0,2019-04-21 18:49:01,300195.4524689377,204855.04798150068,POINT (300195.4524689377 204855.04798150068),106.104,7.281,1672007.0,EdF,>200,,,,,,,,,,,,,,,,,,,,25497.0
0,2017-08-23 01:05:32,290868.6350536636,222783.36142191404,POINT (290868.6350536636 222783.36142191404),24.938,4.8694,1672006.0,EdE,>200,,,,,,,,,,,,,,,,,,,,2132.0
0,2021-03-06 21:47:49,292428.9648212555,198806.89815639923,POINT (292428.9648212555 198806.89815639923),19.032999,3.83675,1671985.0,CkB2,>200,,,,,,,,,,,,,,,,,,,,2690.0
0,2018-12-12 00:55:04,260564.880950284,217961.05108540657,POINT (260564.880950284 217961.05108540657),41.942,5.807466,1672094.0,ToC,>200,,,,,,,,,,,,,,,,,,,,20355.0
0,2019-03-22 17:17:05,278407.22811708134,204781.2030359496,POINT (278407.22811708134 204781.2030359496),24.096,4.4405,1672199.0,Ux,>200,,,,,,,,,,,,,,,,,,,,3961.0
0,2018-04-20 00:25:48,276837.54566956626,205400.0305907294,POINT (276837.54566956626 205400.0305907294),34.587,2.4155328,1672009.0,EvD2,>200,,,,,,,,,,,,,,,,,,,,16817.0
0,2017-04-08 04:50:40,314619.98691797385,197584.9568096937,POINT (314619.98691797385 197584.9568096937),73.624,7.0045667,1672006.0,EdE,>200,,,,,,,,,,,,,,,,,,,,3655.0
0,2021-06-24 16:27:56,271444.98922802514,208735.8867930462,POINT (271444.98922802514 208735.8867930462),17.172499,2.2289996,1672015.0,EwD,>200,,,,,,,,,,,,,,,,,,,,14350.0
0,2021-10-27 10:19:36,305876.2266789072,209102.19440395824,POINT (305876.2266789072 209102.19440395824),69.7971,5.1861267,1672096.0,TpE,>200,,,,,,,,,,,,,,,,,,,,2509.0
0,2019-11-25 21:25:23,306327.5361796352,215167.30813653697,POINT (306327.5361796352 215167.30813653697),54.745,4.4894333,1671987.0,CkC2,>200,,,,,,,,,,,,,,,,,,,,27297.0
0,2021-05-07 11:46:26,275773.8905679177,203350.59604126352,POINT (275773.8905679177 203350.59604126352),28.110899,2.816027,1672107.0,Ud,>200,,,,,,,,,,,,,,,,,,,,13802.0
0,2018-03-01 21:20:12,285994.14767036773,214806.13250433095,POINT (285994.14767036773 214806.13250433095),18.978,2.1329665,1671992.0,CuB,>200,,,,,,,,,,,,,,,,,,,,28260.0
0,2020-10-18 01:44:32,286052.9129300516,208146.18274643112,POINT (286052.9129300516 208146.18274643112),46.818,5.2707667,1671993.0,CuC,>200,,,,,,,,,,,,,,,,,,,,25839.0
0,2017-09-11 07:27:49,275347.2141801184,214676.60174837903,POINT (275347.2141801184 214676.60174837903),18.233,3.3250337,1672009.0,EvD2,>200,,,,,,,,,,,,,,,,,,,,2659.0
0,2021-01-27 14:21:07,308625.51698581566,220746.64462786613,POINT (308625.51698581566 220746.64462786613),26.757399,2.90922,1672002.0,DeA,41,,,,,,,,,,,,,,,,,,,,26203.0
0,2020-01-27 09:12:33,281328.9410088084,227268.55965138285,POINT (281328.9410088084 227268.55965138285),19.192,2.5527,1671984.0,CkD2,>200,,,,,,,,,,,,,,,,,,,,17615.0
0,2020-10-25 15:32:16,265954.62234147824,221524.94592675348,POINT (265954.62234147824 221524.94592675348),55.622,4.9921002,1671929.0,ArF,76,,,,,,,,,,,,,,,,,,,,33960.0
0,2020-11-18 04:21:56,284681.2445665745,208784.25486948848,POINT (284681.2445665745 208784.25486948848),62.905,3.8010666,1672199.0,Ux,>200,,,,,,,,,,,,,,,,,,,,16145.0
0,2019-02-24 04:53:31,277916.9486868576,210848.3918667915,POINT (277916.9486868576 210848.3918667915),24.215,4.313033,1672015.0,EwD,>200,,,,,,,,,,,,,,,,,,,,15603.0
0,2020-08-02 01:48:49,285085.22295880236,221173.1100035229,POINT (285085.22295880236 221173.1100035229),26.406,4.4452333,1672070.0,RoF,0,,,,,,,,,,,,,,,,,,,,9095.0
0,2017-12-07 14:31:42,298733.8440708139,229834.503341134,POINT (298733.8440708139 229834.503341134),20.513,1.8759,1672015.0,EwD,>200,,,,,,,,,,,,,,,,,,,,2168.0
0,2017-01-13 00:43:17,288456.80762073083,202107.5731785522,POINT (288456.80762073083 202107.5731785522),13.609,1.5643001,1671991.0,CuD,>200,,,,,,,,,,,,,,,,,,,,8215.0
0,2021-07-31 23:48:39,260950.9551570225,214720.13493842803,POINT (260950.9551570225 214720.13493842803),20.276,2.8132768,1672192.0,UkF,69,,,,,,,,,,,,,,,,,,,,19333.0
0,2020-03-15 01:49:11,264339.8298097158,217090.9862981884,POINT (264339.8298097158 217090.9862981884),20.962,2.7645,1672006.0,EdE,>200,,,,,,,,,,,,,,,,,,,,32369.0
0,2017-01-03 17:02:35,267839.5864943174,193391.03910480737,POINT (267839.5864943174 193391.03910480737),21.928,3.2389,1671975.0,BxF,74,,,,,,,,,,,,,,,,,,,,4508.0
0,2021-09-06 07:11:12,280030.5912618503,206122.92272221457,POINT (280030.5912618503 206122.92272221457),123.9451,9.842116,1671987.0,CkC2,>200,,,,,,,,,,,,,,,,,,,,7854.0
0,2019-05-27 02:38:12,294206.7932488048,228669.13493605104,POINT (294206.7932488048 228669.13493605104),31.317,3.5991004,1672096.0,TpE,>200,,,,,,,,,,,,,,,,,,,,4820.0
0,2018-12-18 09:20:20,289565.7030422309,228141.9769110301,POINT (289565.7030422309 228141.9769110301),23.059,2.557067,1672087.0,TaD,>200,,,,,,,,,,,,,,,,,,,,29047.0
0,2017-11-17 00:52:06,267151.70780258504,211174.89333103248,POINT (267151.70780258504 211174.89333103248),52.155,4.2021,1672066.0,PxF,137,,,,,,,,,,,,,,,,,,,,3860.0
0,2020-04-29 15:59:30,267633.52194188227,215663.4263903174,POINT (267633.52194188227 215663.4263903174),61.047,4.2039332,1672006.0,EdE,>200,,,,,,,,,,,,,,,,,,,,32895.0
0,2018-06-05 17:02:45,297627.52076492447,222831.5047620895,POINT (297627.52076492447 222831.5047620895),55.334,9.2188,1672007.0,EdF,>200,,,,,,,,,,,,,,,,,,,,5393.0
0,2021-12-15 17:25:10,296768.4878471714,196040.35364425677,POINT (296768.4878471714 196040.35364425677),7.0309997,0.40415,1672029.0,HpA,>200,,,,,,,,,,,,,,,,,,,,33678.0
0,2017-11-28 21:34:37,282764.39093243034,206995.0136206504,POINT (282764.39093243034 206995.0136206504),39.403,2.4836,1672109.0,UhE,>200,,,,,,,,,,,,,,,,,,,,10219.0
0,2021-12-30 02:48:50,300177.2599256228,215329.19244520125,POINT (300177.2599256228 215329.19244520125),9.564,0.57735664,1671927.0,AcD,76,,,,,,,,,,,,,,,,,,,,7940.0
0,2017-02-14 23:14:33,287855.1961629901,194376.6811604608,POINT (287855.1961629901 194376.6811604608),41.964,2.4444335,1672107.0,Ud,>200,,,,,,,,,,,,,,,,,,,,11968.0
0,2019-12-22 15:53:06,298843.41885343415,209286.9704263076,POINT (298843.41885343415 209286.9704263076),42.703,4.2272663,1672009.0,EvD2,>200,,,,,,,,,,,,,,,,,,,,17414.0
