IsLandslide,Sort_Date,X,Y,geometry,Max_Rainfall_30day,Avg_Rainfall_30day,MapMethod,County,GlobalID,SM_Rate_2,Col_Date,Project,Confidence,OBJECTID,Fatalities,Quad,SM_Rate_1,Slp_Config,SM_Type_2,SM_Mat_1,SM_Mat_2,SM_Type_1,SM_State,Mvmnt_Date,Process_ID
1,2008-04-07,293518.600500002,200637.643599998,POINT (-82.48529399969348 35.5086540001003),20.466,3.4472337,,Buncombe,{7E11E733-F760-4AF8-8E8D-0469FAD52336},,2008-04-07,Landslide Hazard Mapping,,60914.0,,Oteen,,Embankment - Not road related,,Debris,,Slide - translational,,,5244.0
1,2008-04-08,296790.754299998,203170.538400002,POINT (-82.45021300035464 35.532501999920456),19.01,2.8483665,,Buncombe,{F161DAC4-4742-45D1-9CB9-1AC6E7144230},,2008-04-08,Landslide Hazard Mapping,,60913.0,,Oteen,,Road cut,,Weathered rock,,Slide,,,5243.0
1,2008-04-08,296753.367700003,203157.4078,POINT (-82.45062000002213 35.532371999884695),19.01,2.8483665,,Buncombe,{ABDE7211-B481-4BB3-8DF1-12FBECA8DF0E},,2008-04-08,Landslide Hazard Mapping,,60912.0,,Oteen,,Road cut,,Weathered rock,,Slide - translational,,,5242.0
1,2008-04-17,295265.719400004,203206.709199999,POINT (-82.46703400002497 35.53234900025712),19.01,2.382733,,Buncombe,{BBA53249-2C0C-4674-B019-1F48342106B2},,2008-04-17,Landslide Hazard Mapping,,60915.0,,Oteen,,Road cut,,Debris,,Slide - translational,,,5246.0
1,2008-04-17,295505.634800002,203479.728,POINT (-82.46449499963359 35.534884000209075),19.01,2.382733,,Buncombe,{FD661C30-D6F0-4119-9AF2-0F25BB9ACDE2},,2008-04-17,Landslide Hazard Mapping,,58850.0,,Oteen,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5649.0
1,2008-04-23,303799.397524657,221300.897550773,POINT (-82.37977558670082 35.6980030643292),15.55,2.703467,,Buncombe,{842E6D99-A00D-4538-AC30-C7ABA958CCCE},,2008-04-23,Blue Ridge Parkway,,61375.0,,Craggy Pinnacle,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Inactive - stabilized,,201608180002.0
1,2008-05-02,296993.758400001,205369.480599999,POINT (-82.44881800039967 35.552374999858834),15.134,2.1175332,,Buncombe,{6B1CAAD3-CBA1-4564-9436-D4EF7D8A7EA9},,2008-05-02,Landslide Hazard Mapping,,59343.0,,Oteen,,Road cut,,Debris,,Slide,,,5280.0
1,2008-05-02,297318.707000002,205040.496599998,POINT (-82.4451100004146 35.54951299992057),15.134,2.1175332,,Buncombe,{B3132718-1DF6-41CD-8E45-7AA4C7CAB50D},,2008-05-02,Landslide Hazard Mapping,,59342.0,,Oteen,,Road cut,,Debris,,Slide,,,5279.0
1,2008-05-09,287462.722999997,207309.548599999,POINT (-82.55464599971513 35.56682200045419),12.34,1.0310667,,Buncombe,{CB1EA0DD-F08A-48B1-BF6C-4A973FD5022F},,2008-05-09,Landslide Hazard Mapping,,60916.0,,Asheville,,Road cut,,Weathered rock,,Slide - translational,,,5247.0
1,2008-05-12,300517.986400001,205113.4815,POINT (-82.409870999866 35.551166000398),15.407,1.6399667,,Buncombe,{784A459F-48C5-436E-924D-A0C219B9612B},,2008-05-12,Landslide Hazard Mapping,,59344.0,,Oteen,,Road cut,,Rock,,Slide - translational,,,5277.0
1,2008-05-16,301058.217699997,206489.137899999,POINT (-82.40443600024027 35.563725999631245),14.347,1.5303333,,Buncombe,{275D0049-77D2-4B59-B10C-A63C20796709},,2008-05-16,Landslide Hazard Mapping,,59345.0,,Oteen,,Road embankment,,Debris,,Slide,,,5286.0
1,2008-05-28,293909.478100002,218085.186700001,POINT (-82.48774400015228 35.665951999728854),14.617,2.2784998,,Buncombe,{1CA08478-F865-4A73-971B-6AABA62B5ED0},,2008-05-28,Landslide Hazard Mapping,,59447.0,,Craggy Pinnacle,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5341.0
1,2008-05-28,294042.049999997,218357.054099999,POINT (-82.48638600054088 35.668442999929226),14.617,2.2784998,,Buncombe,{6821E828-7794-4160-83A0-F81853647AC7},,2008-05-28,Landslide Hazard Mapping,,59448.0,,Craggy Pinnacle,,Stream bank,,Debris,,Slide,,,5342.0
1,2008-06-10,303291.605700001,215757.0057,POINT (-82.38329599972135 35.64790499975231),15.281,2.2445,,Buncombe,{5AC855E8-928C-4317-A594-C70E3AAE9D19},,2008-06-10,Landslide Hazard Mapping,,59350.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide - translational,,,5309.0
1,2008-06-12,295407.023599997,225511.904300001,POINT (-82.47408300011112 35.73332599999616),12.499,1.7176334,,Buncombe,{AD7C2688-143C-4371-90E9-F7A9CA70E483},Extremely rapid (>5 m/sec),2008-06-12,Landslide Hazard Mapping,,58904.0,,Craggy Pinnacle,,Unmodified,Flow,Debris,Debris,Slide,,,5311.0
1,2008-06-17,296246.235799998,225194.9318,POINT (-82.46468900032801 35.73073500024228),12.66,1.7766334,,Buncombe,{F0DB6C48-1B66-4EC3-BBAA-48C09A86E45F},,2008-06-17,Landslide Hazard Mapping,,58905.0,,Craggy Pinnacle,,Road cut,,Weathered rock,,Slide - translational,,,5314.0
1,2008-06-23,302154.211199999,223446.800799999,POINT (-82.39875599979429 35.71682800009255),11.75,1.2604333,,Buncombe,{6B6CFFFD-F96F-45CF-A747-763CD9DC60D1},,2008-06-23,Landslide Hazard Mapping,,59449.0,,Craggy Pinnacle,,Road embankment,,Debris,,Slide,,,5343.0
1,2008-06-25,296269.931100003,228713.737500001,POINT (-82.4657850001956 35.762439999588324),12.66,1.3856667,,Buncombe,{65F254DD-DEDD-47B5-BBEC-723EFAC0917B},Extremely rapid (>5 m/sec),2008-06-25,Landslide Hazard Mapping,,59351.0,,Barnardsville,,Unmodified,Flow,Debris,Debris,Slide,,,5316.0
1,2008-06-25,296247.481899999,228672.003899999,POINT (-82.46601700014774 35.76205700035616),12.66,1.3856667,,Buncombe,{1DAFCDBD-573A-4A9F-ABF9-B3322D4B1176},,2008-06-25,Landslide Hazard Mapping,,59446.0,,Barnardsville,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5317.0
1,2008-06-30,300484.553300001,233787.068399999,POINT (-82.42113700033116 35.80945799986468),18.742,1.7463,,Buncombe,{01504657-3D84-47CA-9E99-240B6418D800},,2008-06-30,Landslide Hazard Mapping,,59526.0,,Barnardsville,Extremely slow (<16 mm/yr),Unmodified,,Debris,,Slide - rotational,Inactive - dormant,,5362.0
1,2008-06-30,300827.453599997,233842.304400001,POINT (-82.41736599985306 35.81006199973679),18.742,1.7463,,Buncombe,{FF8147D4-30D3-420D-B5B0-06FB2E781C5C},,2008-06-30,Landslide Hazard Mapping,,59527.0,,Barnardsville,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5363.0
1,2008-07-15,297406.575366076,231632.982416316,POINT (-82.45434579600585 35.78909349871144),20.496,3.0819001,,Buncombe,{DAA6C92E-A591-419D-ADEC-6D7131FDA2DA},,2008-07-15,Landslide Hazard Mapping,,59522.0,,Barnardsville,Very slow (>16 mm/yr),Unmodified,,Debris,,Slide - rotational,Active,,5369.0
1,2008-07-16,305517.819499999,232452.343800001,POINT (-82.3649740003145 35.79898500042564),14.192,2.640967,,Buncombe,{4254660D-ACB7-422F-BD86-22E23A703C5E},,2008-07-16,Landslide Hazard Mapping,,59524.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5371.0
1,2008-07-16,305573.038800001,232459.2412,POINT (-82.36436599951116 35.79906399986693),14.192,2.640967,,Buncombe,{3D2A2D72-7231-42EB-B9DF-0260F45A8031},,2008-07-16,Landslide Hazard Mapping,,59525.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5372.0
1,2008-07-16,305607.573600002,232509.579,POINT (-82.36400300032024 35.79952799978556),14.192,2.640967,,Buncombe,{5AA9A5FC-E404-4754-8D88-30E690C187BB},,2008-07-16,Landslide Hazard Mapping,,59528.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5373.0
1,2008-07-16,305705.297300003,232516.479600001,POINT (-82.36292500006749 35.79961999998034),14.192,2.640967,,Buncombe,{476A55C9-1D1F-4B8D-A9A7-2843D2990F67},,2008-07-16,Landslide Hazard Mapping,,59529.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5374.0
1,2008-07-16,306003.361599997,232649.697000001,POINT (-82.35967900044663 35.80091100014617),14.192,2.640967,,Buncombe,{D7BB6E44-9226-4C8A-9AA4-56A4AE152E5A},,2008-07-16,Landslide Hazard Mapping,,59530.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5375.0
1,2008-07-16,305971.809299998,232479.033100002,POINT (-82.35996399984174 35.799363999886296),14.192,2.640967,,Buncombe,{EA9FA635-13F8-4EE4-9862-8CE924C5570E},,2008-07-16,Landslide Hazard Mapping,,59531.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5376.0
1,2008-07-16,305455.534900002,232466.445099998,POINT (-82.36566799957018 35.7990929997585),14.192,2.640967,,Buncombe,{33B9CB68-E69F-4E9C-8356-EB8E86396127},,2008-07-16,Landslide Hazard Mapping,,59523.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5370.0
1,2008-07-17,306223.857799999,232684.973200001,POINT (-82.35725400017336 35.80129600026039),14.192,2.640967,,Buncombe,{7473A2E2-CD53-402F-8F9E-8E172C17F673},,2008-07-17,Landslide Hazard Mapping,,59532.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5377.0
1,2008-07-17,306380.304399997,232722.309300002,POINT (-82.35553800029753 35.80167999984412),14.192,2.640967,,Buncombe,{EE2845DF-FF92-44F1-86F9-D9C170DEB674},,2008-07-17,Landslide Hazard Mapping,,59533.0,,Mount Mitchell,,Road cut,,Debris,,Slide,,,5378.0
1,2008-07-21,301363.111500002,231097.4265,POINT (-82.41039900050296 35.785501999741726),19.602,2.7085996,,Buncombe,{B6F82E37-B53D-4F2A-8A82-00E83C61E887},,2008-07-21,Landslide Hazard Mapping,,60608.0,,Barnardsville,Very slow (>16 mm/yr),Cut slope - Not road related,,Debris,,Slide - rotational,Active,,5572.0
1,2008-07-21,301288.633400001,230783.271600001,POINT (-82.41110300047905 35.78264899971358),19.602,2.7085996,,Buncombe,{CAB65C5E-B6FE-4B3E-AB3E-F394BA1F76CA},,2008-07-21,Landslide Hazard Mapping,,60606.0,,Barnardsville,,Unmodified,,Debris,,Slide,,,5570.0
1,2008-07-21,301321.916000001,230854.173799999,POINT (-82.41076200052478 35.783297999908534),19.602,2.7085996,,Buncombe,{633966AD-CEF1-4180-AEA5-FDD581095A5B},,2008-07-21,Landslide Hazard Mapping,,60607.0,,Barnardsville,Very slow (>16 mm/yr),Cut slope - Not road related,,Debris,,Slide - rotational,Active,,5571.0
1,2008-08-20,270001.5929,213416.250599999,POINT (-82.74968700039172 35.61604099990962),5.583,0.7885666,,Buncombe,{5D47C727-F3CF-4B50-AFAE-D6F0E1970229},,2008-08-20,Landslide Hazard Mapping,,59242.0,,Enka,,Unmodified,,Weathered rock,,Slide - rotational,,,4519.0
1,2008-08-20,270015.888099998,213422.704599999,POINT (-82.74953200046787 35.61610399993881),5.583,0.7885666,,Buncombe,{7E06C526-318F-49B7-B1C6-9316EB6AFCF7},,2008-08-20,Landslide Hazard Mapping,,59666.0,,Enka,,Unmodified,,Weathered rock,,Slide - rotational,,,5403.0
1,2008-09-09,311107.591700003,223015.5121,POINT (-82.29969399969555 35.71566499966795),216.731,13.991067,,Buncombe,{08325343-C450-42B1-97A8-CECF0E49EFE6},Extremely rapid (>5 m/sec),2008-09-09,Landslide Hazard Mapping,,60596.0,,Montreat,,Road embankment,Flow,Debris,Debris,Slide,,,5498.0
1,2008-09-09,310987.518399999,222342.267200001,POINT (-82.30077299958087 35.70956399985875),216.731,13.991067,,Buncombe,{0803EDC5-810D-47A0-9851-8CA2747E7465},,2008-09-09,Landslide Hazard Mapping,,60594.0,,Montreat,,Road embankment,,Debris,,Slide,,,5496.0
1,2008-09-09,311743.630800001,222401.400899999,POINT (-82.29244300020157 35.71032300021922),216.731,13.991067,,Buncombe,{233732AC-0CC1-4B82-B145-B739A80B241E},,2008-09-09,Landslide Hazard Mapping,,60595.0,,Montreat,,Road embankment,,Debris,,Slide,,,5497.0
1,2008-09-12,289431.754600003,217625.019200001,POINT (-82.5369909995078 35.66037900001756),66.89,4.5368333,,Buncombe,{EBE86D25-4D58-4E8D-9246-064698439AE1},,2008-09-12,Landslide Hazard Mapping,,60598.0,,Weaverville,,Road embankment,,Debris,,Slide - translational,,,5500.0
1,2008-09-18,305738.023699999,223483.730300002,POINT (-82.35918200048087 35.71825999998273),110.538,8.814567,,Buncombe,{75BB6FB1-BC6B-4BEB-B036-64B38FCB20A0},,2008-09-18,Blue Ridge Parkway,,60601.0,,Montreat,,Road embankment,,Debris,,Slide,,,5503.0
1,2008-09-18,309751.676099966,224938.629746313,POINT (-82.315381573286 35.73258245024929),127.213,9.798833,,Buncombe,{8CDE61D5-0D78-4799-BFF2-1D2CC4567C07},,2008-09-18,Blue Ridge Parkway,,60602.0,,Montreat,Extremely rapid (>5 m/sec),Road embankment,,Debris,,Flow,,,5504.0
1,2008-09-18,310294.971100003,224583.321199998,POINT (-82.30924799958363 35.729544999601245),155.981,11.946766,,Buncombe,{8B6046B7-F692-42CA-BE14-E42AFC23E347},Extremely rapid (>5 m/sec),2008-09-18,Blue Ridge Parkway,,58892.0,,Montreat,,Unmodified,Flow,Debris,Debris,Slide,,,2296.0
1,2008-09-25,292607.376900002,221308.852899998,POINT (-82.50337399984294 35.694578000052324),61.904,4.6860337,,Buncombe,{682DD932-259B-420D-A390-4EFAB5F10AC0},,2008-09-25,Landslide Hazard Mapping,,59191.0,,Weaverville,,Road cut,,Debris,,Slide - translational,,,5506.0
1,2008-09-25,291410.435599998,221995.1741,POINT (-82.51685999983815 35.700378999873166),61.904,4.6860337,,Buncombe,{7F566468-B850-4E5F-AD19-E1D3024B7271},Extremely rapid (>5 m/sec),2008-09-25,Landslide Hazard Mapping,,59190.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5505.0
1,2008-09-30,292418.915100001,218864.933400001,POINT (-82.50450199995367 35.67250299998824),19.832,1.9364334,,Buncombe,{2BDD6703-1F15-4EC3-A842-2E1AC369E512},,2008-09-30,Landslide Hazard Mapping,,60603.0,,Weaverville,,Road embankment,,Debris,,Slide - translational,,,5526.0
1,2008-10-01,289221.290700004,212651.340399999,POINT (-82.53735700034346 35.615507999793934),14.752,1.2918667,,Buncombe,{9515886B-2012-4BD9-86BD-C9321F075B8E},,2008-10-01,Landslide Hazard Mapping,,60604.0,,Asheville,,Road cut,,Debris,,Slide,,,5533.0
1,2008-10-07,292732.409699999,224588.732700001,POINT (-82.50327200033784 35.72416300015041),13.942,1.5251999,,Buncombe,{9B03776F-9FC1-43D3-BF4E-5CB897BECF11},Extremely rapid (>5 m/sec),2008-10-07,Landslide Hazard Mapping,,58792.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5565.0
1,2008-10-07,292565.325000003,224533.0211,POINT (-82.5050959995774 35.72360799995174),13.942,1.5251999,,Buncombe,{08E5AF02-473B-4C73-B365-A722341E48D1},Extremely rapid (>5 m/sec),2008-10-07,Landslide Hazard Mapping,,60605.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5562.0
1,2008-10-07,292608.238799997,224535.7238,POINT (-82.50462300037424 35.723645999720375),13.942,1.5251999,,Buncombe,{567DDA27-5F07-4F8E-A501-757E36020706},Extremely rapid (>5 m/sec),2008-10-07,Landslide Hazard Mapping,,58790.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5563.0
1,2008-10-07,292623.145099998,224534.864300001,POINT (-82.50445800031012 35.72364299967355),13.942,1.5251999,,Buncombe,{C59A90E1-7B47-42BB-89BD-0EBF971D7A7F},Extremely rapid (>5 m/sec),2008-10-07,Landslide Hazard Mapping,,58791.0,,Weaverville,,Unmodified,Flow,Debris,Debris,Slide,,,5564.0
1,2008-10-09,294492.894299999,221449.072299998,POINT (-82.48260699970537 35.69643900002081),13.942,1.5536666,,Buncombe,{E4E6E8BE-FABA-4639-A412-801454886DB9},Extremely rapid (>5 m/sec),2008-10-09,Landslide Hazard Mapping,,60610.0,,Craggy Pinnacle,,Unmodified,Flow,Debris,Debris,Slide,,,5575.0
1,2008-10-09,294543.634923846,221202.254578511,POINT (-82.48195102783912 35.69423167433804),13.942,1.5536666,,Buncombe,{4471EE1E-99B0-407C-B622-3E7DA2886A4E},,2008-10-09,Landslide Hazard Mapping,,60611.0,,Craggy Pinnacle,Extremely rapid (>5 m/sec),Road cut,,Debris,,Flow,,,5576.0
1,2008-10-09,294492.468599997,221387.920200001,POINT (-82.48258800002128 35.69588799959266),13.942,1.5536666,,Buncombe,{7F858DCD-B9FC-4104-825E-9C3033E4F312},Extremely rapid (>5 m/sec),2008-10-09,Landslide Hazard Mapping,,60609.0,,Craggy Pinnacle,,Unmodified,Flow,Debris,Debris,Slide,,,5574.0
1,2008-10-15,315217.255199999,198839.6877,POINT (-82.24556199965792 35.499086000313305),57.552,3.0855331,,Buncombe,{2D19FBA9-97A8-4642-AF94-BB1E65602E50},,2008-10-15,Landslide Hazard Mapping,,60612.0,,Lake Lure,,Road embankment,,Debris,,Slide - translational,,,5577.0
1,2008-10-16,273955.661906714,199308.350719446,POINT (-82.70026523180641 35.49029857107743),7.809,0.65753335,,Buncombe,{5A74E0AE-8DE5-421D-8102-DD738651ECF0},,2008-10-16,Geohazards,,61424.0,,Dunsmore Mtn,,Road embankment,,Debris,,Flow,Inactive,,201707060001.0
1,2008-10-16,274029.764899999,199395.889199998,POINT (-82.69948500049397 35.491112000327085),7.809,0.65753335,,Buncombe,{F20F40B0-8CA6-4FE7-AB39-2CC977564B8F},,2008-10-16,Landslide Hazard Mapping,,60614.0,,Dunsmore Mountain,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5588.0
1,2008-10-21,310942.372097208,214897.208799311,POINT (-82.29853817753495 35.64247982630454),61.987,2.974733,,Buncombe,{D63BB609-0530-4CA2-B072-E9558AB51026},,2008-10-21,Landslide Hazard Mapping,,58907.0,,Montreat,,Cut slope - Not road related,,Weathered rock,,Slide,,,5298.0
1,2008-10-21,310898.594400004,215010.795499999,POINT (-82.29906300046055 35.64348999986735),61.987,2.974733,,Buncombe,{316C7DA0-E7D2-4DFE-BC26-B72670C47358},,2008-10-21,Landslide Hazard Mapping,,58906.0,,Montreat,,Cut slope - Not road related,,Rock,,Slide,,,5297.0
1,2008-10-21,308926.512699999,214992.545600001,POINT (-82.32082100021084 35.64273299964513),49.143,2.4278333,,Buncombe,{775B6499-0609-4AC5-86E0-10EA5C8D0B29},,2008-10-21,Landslide Hazard Mapping,,57991.0,,Montreat,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,358.0
1,2008-10-21,309236.451200001,214885.717500001,POINT (-82.31736100028203 35.64186399981263),49.143,2.4278333,,Buncombe,{9A002E87-2A58-4C04-9355-A1362C8555FB},,2008-10-21,Landslide Hazard Mapping,,58910.0,,Montreat,Extremely rapid (>5 m/sec),Road embankment,,Debris,,Flow,,,5301.0
1,2008-10-22,312896.266000003,204623.284699999,POINT (-82.27323399961595 35.55050500040571),60.58,2.9513667,,Buncombe,{EB074877-BE10-4A0C-91EF-E04957FD0105},,2008-10-22,Landslide Hazard Mapping,,60619.0,,Black Mountain,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5604.0
1,2008-10-22,312917.055699997,204596.292300001,POINT (-82.27299500049887 35.55026799985682),60.58,2.9513667,,Buncombe,{BE32A648-F038-420D-B81F-310147D41C9E},,2008-10-22,Landslide Hazard Mapping,,60618.0,,Black Mountain,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5603.0
1,2008-10-23,277934.0942,217050.397700001,POINT (-82.6636609995184 35.651445000284596),12.499,0.8593999,,Buncombe,{BA7BDA0E-5492-4D83-A7BF-9DB46FC0BBB2},,2008-10-23,Landslide Hazard Mapping,,58080.0,,Leicester,,Road cut,,Rock,,Slide - translational,,,453.0
1,2008-10-29,309313.1796,209293.983899999,POINT (-82.31445299970471 35.59151200037527),24.973,1.6195666,,Buncombe,{8E54F170-C8F2-41BF-B2BA-B840B7BD0C55},,2008-10-29,Landslide Hazard Mapping,,58776.0,,Black Mountain,,Stream bank,,Debris,,Slide - translational,,,5627.0
1,2008-10-29,309325.902800001,209349.170499999,POINT (-82.31433300006891 35.592013000299154),24.973,1.6195666,,Buncombe,{417BB890-09DD-40D8-AEFF-525B99D5FA1F},,2008-10-29,Landslide Hazard Mapping,,58775.0,,Black Mountain,,Stream bank,,Debris,,Slide - translational,,,5626.0
1,2008-10-29,316836.361500002,201486.9593,POINT (-82.22867299946621 35.52341200009303),40.547,2.4954,,Buncombe,{5997E835-6433-467E-8893-5C740908652A},,2008-10-29,Landslide Hazard Mapping,,58774.0,,Moffitt Hill,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5625.0
1,2008-10-30,270568.828599997,209322.791000001,POINT (-82.74172700019832 35.57936199982797),14.179,1.1723,,Buncombe,{1A6DA099-D9A9-4AE9-AEAF-70241A993909},,2008-10-30,Landslide Hazard Mapping,,58780.0,,Enka,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5631.0
1,2008-10-30,270577.793399997,209363.307500001,POINT (-82.74164500013376 35.57973000008611),14.179,1.1723,,Buncombe,{659D2F99-FB13-4067-ADD8-BA3FED96D441},,2008-10-30,Landslide Hazard Mapping,,58779.0,,Enka,Extremely rapid (>5 m/sec),Unmodified,,Debris,,Flow,,,5630.0
1,2008-10-30,270295.457400002,209747.645,POINT (-82.74491800029604 35.58309599969625),14.179,1.1723,,Buncombe,{250DD2EF-27D3-411F-853B-C6FBDFD3749A},,2008-10-30,Landslide Hazard Mapping,,58781.0,,Enka,,Road cut,,Debris,,Slide - translational,,,5632.0
1,2008-11-05,294057.405500002,219095.731699999,POINT (-82.48650299986443 35.6751020004339),13.505,0.9422334,,Buncombe,{5A76F205-C366-4D9E-9F58-CBB3161CE174},,2008-11-05,Landslide Hazard Mapping,,57994.0,,Craggy Pinnacle,,Cut slope - Not road related,,Debris,,Slide - rotational,,,360.0
1,2008-11-05,293947.124600001,219200.0715,POINT (-82.48776100027808 35.67600699957866),13.505,0.9422334,,Buncombe,{044DC650-8966-40B0-BF8D-23D1AB7B9D2C},,2008-11-05,Landslide Hazard Mapping,,58232.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide - translational,,,369.0
1,2008-11-05,293920.939599998,219107.077100001,POINT (-82.48801399964616 35.675160999612025),13.505,0.9422334,,Buncombe,{9DABBEC1-A4C8-4B9D-B43A-E7EC540DEA5E},,2008-11-05,Landslide Hazard Mapping,,58231.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide - rotational,,,368.0
1,2008-12-18,302944.310900003,231811.638799999,POINT (-82.39318799981837 35.79242399983059),35.817,3.9177666,,Buncombe,{A006AA0A-6B85-40BF-82B0-8DF8E5EEBC45},,2008-12-18,Landslide Hazard Mapping,,59241.0,,Barnardsville,,Unmodified,,Debris,,Slide - rotational,,,4518.0
1,2009-04-23,277523.506399997,196775.540100001,POINT (-82.65993900012623 35.46867499982591),32.091,5.362767,,Buncombe,{B80664F5-4368-40C7-B867-552B235A7E1D},,2009-04-23,Landslide Hazard Mapping,,59230.0,,Dunsmore Mountain,,Stream bank,,Debris,,Slide,,,5324.0
1,2009-09-01,291331.167599998,211088.996599998,POINT (-82.5134708124695 35.60210932776315),19.69,4.1692667,,Buncombe,{EF81AEA3-9C0F-4877-ABFA-5135EE968D52},,2009-09-01,Landslide Hazard Mapping,,60918.0,,Asheville,Extremely rapid (>5 m/sec),Road cut,,Weathered rock,,Slide - translational,Suspended,,6058.0
1,2010-02-24,289250.20949911,210730.500303959,POINT (-82.53628279616125 35.59821400429776),38.614,4.858367,,Buncombe,{12805D41-13F8-4FD8-8BDA-C4FE191833D1},,2010-02-24,Landslide Hazard Mapping,,61048.0,,Asheville,Extremely rapid (>5 m/sec),Cut slope - Not road related,,Weathered rock,,Slide - translational,Inactive,,201002241001.0
1,2010-10-07,307462.915063701,205234.960509667,POINT (-82.33335631570942 35.55438618596029),26.511,3.2007668,,Buncombe,{ACB055E1-C881-4FA8-88D7-4D19B2ED0264},,2010-10-07,Landslide Hazard Mapping,,60926.0,,,Extremely rapid (>5 m/sec),Road embankment,,Debris,,Flow,Inactive,,201010071001.0
1,2011-02-21 00:00:00,267626.133400001,210050.288600001,POINT (-82.77447800049217 35.58491099995009),23.509,1.5843666,,Buncombe,{D877E75A-6F14-45A7-BB24-A5BF1FB84CCA},,2011-02-21,Landslide Hazard Mapping,,59140.0,4.0,Canton,Extremely rapid (>5 m/sec),Embankment - Not road related,,Debris,,Flow,Inactive,,5049.0
1,2012-10-04 00:00:00,280637.656781739,211981.6408623,POINT (-82.63177618930116 35.606682100081116),46.585,4.4644003,,Buncombe,{9959B948-6034-420C-A2DF-88E1692370B1},,2012-10-04,Geohazards,,61401.0,,Enka,Very rapid (>3 m/min),Embankment - Not road related,,Debris,,Flow,Inactive,,201609270001.0
1,2013-01-14 17:00:00,317829.703805999,202407.266679175,POINT (-82.21805479259582 35.53199405539515),55.185,5.1649003,,Buncombe,{C2664535-9163-4EE6-ADFE-C254AA9CD5A2},,2014-12-14,Geohazards,,61334.0,,Moffitt Hill,Extremely rapid (>5 m/sec),Road embankment,,Debris,,Flow,Inactive,2013-01-14 17:00:00,201412140001.0
1,2013-03-23 00:00:00,300433.077336856,215234.540436716,POINT (-82.41464622888672 35.64231630544611),26.775,3.5119002,,Buncombe,{18196DDF-2195-4A28-806D-79A79454F016},,2013-03-23,Geohazards,,61473.0,,Craggy Pinnacle,Rapid (>1.8 m/hr),Cut slope - Not road related,,Debris,,Slide,Active,,20180323001.0
1,2013-05-06 00:00:00,293926.645089061,218928.110342857,POINT (-82.48788156120467 35.67355064361002),58.44,5.8757,,Buncombe,{9DEBDDF6-92EA-4551-A15C-C4A2D28E1C77},,2013-05-06,Geohazards,,61228.0,,Craggy Pinnacle,Slow (>1.6 m/yr),Cut slope - Not road related,,Debris,,Slide,Active,,201305060001.0
1,2013-07-02 00:00:00,280448.375807977,211973.085958389,POINT (-82.63386054040524 35.60654261513876),49.718,5.2220335,,Buncombe,{21A8CBE2-13CB-41CE-8261-2B24F739DC5F},,2013-07-02,Landslide Hazard Mapping,,61340.0,,Enka,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Active,,201307020001.0
1,2013-07-02 00:00:00,280634.130680968,212007.546965286,POINT (-82.63182554182133 35.60691429640329),49.718,5.2220335,,Buncombe,{5078FB7E-A157-4488-98DE-D5BB72E77F22},,2013-07-02,Geohazards,,61342.0,,Enka,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Active,,201307020003.0
1,2013-07-02 00:00:00,280554.553510682,211977.871437984,POINT (-82.63269131316646 35.60662074314807),49.718,5.2220335,,Buncombe,{597AF764-E7EB-4B05-87E2-6726C103F14A},,2013-07-02,Geohazards,,61341.0,,Enka,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Inactive,,201307020002.0
1,2013-07-04 05:00:00,288973.226063689,212937.465280502,POINT (-82.54020620866098 35.61800576357834),53.966,5.8908334,,Buncombe,{D5FC4294-5F4E-43CB-86C8-5088A78683F4},,2014-01-17,Geohazards,,61170.0,,Asheville,,Embankment - Not road related,,Debris,,Slide,Active,2013-07-04 05:00:00,201401170001.0
