X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,Sort_Date,IsLandslide,Random_Date,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14
265954.62234147824,221524.94592675348,,,,,,,,,,,,,,,,,,,,,0,2020-10-18 19:35:43,5.503266740838686,55.62200164794922,0.42399999499320984,0.42399999499320984,0.42399999499320984,61.909001648426056,165.0980022251606,65.67831973850568
284681.2445665745,208784.25486948848,,,,,,,,,,,,,,,,,,,,,0,2017-12-22 05:10:31,2.16743338353311,21.891000747680664,21.197999954223633,21.197999954223633,29.824000358581543,29.824000358581543,65.0230015059933,43.18840851534299
277916.9486868576,210848.3918667915,,,,,,,,,,,,,,,,,,,,,0,2019-05-02 18:22:47,5.607133225599925,67.36599731445312,0.0,0.0,0.0,3.2350000739097595,168.21399676799774,61.23121523613041
285085.22295880236,221173.1100035229,,,,,,,,,,,,,,,,,,,,,0,2019-06-28 11:16:10,6.164566531280676,36.52399826049805,2.6619999408721924,0.0,2.6619999408721924,35.435999155044556,184.9369959384203,83.5563969606981
298733.8440708139,229834.503341134,,,,,,,,,,,,,,,,,,,,,0,2017-03-21 22:36:17,2.6294333107769488,25.92099952697754,25.92099952697754,0.0,27.041999578475952,33.93199968338013,78.88299932330847,43.92707342348199
288456.80762073083,202107.5731785522,,,,,,,,,,,,,,,,,,,,,0,2019-09-25 11:44:39,0.7777333507935206,10.777000427246094,0.0,0.0,0.0,0.2199999988079071,23.33200052380562,10.205529102242746
260950.9551570225,214720.13493842803,,,,,,,,,,,,,,,,,,,,,0,2017-10-09 13:52:47,2.160966626430551,54.60599899291992,1.3539999723434448,1.3539999723434448,1.3539999723434448,1.3539999723434448,64.82899879291654,12.069980863473008
264339.8298097158,217090.9862981884,,,,,,,,,,,,,,,,,,,,,0,2020-09-18 15:51:53,4.26676666966329,17.31800079345703,15.8100004196167,15.8100004196167,17.123000383377075,33.255000591278076,128.0030000898987,48.38596407482728
267839.5864943174,193391.03910480737,,,,,,,,,,,,,,,,,,,,,0,2020-05-31 13:32:38,5.902699965238571,45.016998291015625,5.814000129699707,0.7829999923706055,7.228000104427338,34.03400015830994,177.08099895715714,92.97171517393919
280030.5912618503,206122.92272221457,,,,,,,,,,,,,,,,,,,,,0,2021-08-11 14:43:09,3.932759867111842,28.22209930419922,14.123199462890625,1.3044999837875366,15.427699446678162,20.802299082279205,117.98279601335526,38.70378476097306
294206.7932488048,228669.13493605104,,,,,,,,,,,,,,,,,,,,,0,2020-09-21 04:34:56,4.122133306662241,20.650999069213867,20.650999069213867,0.0,20.650999069213867,37.77099907398224,123.66399919986725,57.62515387380143
289565.7030422309,228141.9769110301,,,,,,,,,,,,,,,,,,,,,0,2018-11-01 02:56:54,3.7579334121818344,36.255001068115234,2.8580000400543213,0.0,2.8580000400543213,41.77300047874451,112.73800236545503,49.45222634008903
267151.70780258504,211174.89333103248,,,,,,,,,,,,,,,,,,,,,0,2021-11-01 16:55:34,4.422293174328903,44.34269714355469,8.80459976196289,3.7458999156951904,21.039299726486206,21.066399725154042,132.6687952298671,39.78462175489696
267633.52194188227,215663.4263903174,,,,,,,,,,,,,,,,,,,,,0,2019-01-20 19:14:43,5.871099996566772,49.81100082397461,3.811000108718872,0.0,3.811000108718872,21.098999463021755,176.13299989700317,48.461038575352326
297627.52076492447,222831.5047620895,,,,,,,,,,,,,,,,,,,,,0,2018-08-18 15:09:02,6.917800069848696,60.84400177001953,0.0,0.0,0.0,10.377000331878662,207.5340020954609,75.53567885156869
296768.4878471714,196040.35364425677,,,,,,,,,,,,,,,,,,,,,0,2021-07-11 14:27:59,4.380936542153359,32.594600677490234,4.8414998054504395,4.8414998054504395,10.992099523544312,10.992099523544312,131.42809626460075,41.281609571889405
282764.39093243034,206995.0136206504,,,,,,,,,,,,,,,,,,,,,0,2018-11-08 02:08:06,5.984833317591498,62.57600021362305,7.960999965667725,7.960999965667725,18.113999843597412,33.16300010681152,179.54499952774495,63.54991318222774
300177.2599256228,215329.19244520125,,,,,,,,,,,,,,,,,,,,,0,2017-05-20 07:49:53,6.3353665793275775,42.99399948120117,0.0,0.0,0.0,15.191000401973724,190.0609973798273,53.45786659743484
287855.1961629901,194376.6811604608,,,,,,,,,,,,,,,,,,,,,0,2019-05-07 22:32:40,8.229466585318248,124.1709976196289,21.608999252319336,10.354999542236328,32.642998814582825,32.642998814582825,246.88399755954742,90.56162043617294
298843.41885343415,209286.9704263076,,,,,,,,,,,,,,,,,,,,,0,2020-12-23 02:46:58,2.7043666895478964,28.229000091552734,0.0,0.0,0.0,8.42199993133545,81.13100068643689,32.68526664497521
271992.3493229556,223177.65924935855,,,,,,,,,,,,,,,,,,,,,0,2017-12-12 18:50:43,1.5432999779780705,17.02199935913086,17.02199935913086,0.0,18.102999329566956,32.28499889373779,46.29899933934212,29.186513502105818
304307.948355871,222254.1331734181,,,,,,,,,,,,,,,,,,,,,0,2019-04-25 20:47:49,7.8833665708700815,100.74099731445312,0.0,0.0,0.0,118.76099681854248,236.50099712610245,136.05322417418614
290571.69142011966,209426.8205610155,,,,,,,,,,,,,,,,,,,,,0,2017-08-26 02:33:42,2.6806333559254805,16.48200035095215,0.0,0.0,0.0,0.04600000008940697,80.41900067776442,25.14625505769199
267100.69685084664,197948.22625584737,,,,,,,,,,,,,,,,,,,,,0,2020-06-06 19:44:44,4.401933338741461,31.326000213623047,6.894999980926514,6.894999980926514,6.894999980926514,7.95799994468689,132.05800016224384,48.77773518451619
267104.2006332814,218388.5065648572,,,,,,,,,,,,,,,,,,,,,0,2019-05-19 03:52:32,6.565700112217261,65.2300033569336,1.7369999885559082,1.5329999923706055,3.2699999809265137,51.73899984359741,196.97100336651783,70.22892249156513
284201.97579311667,193096.21686332228,,,,,,,,,,,,,,,,,,,,,0,2018-08-26 14:35:57,7.864833386552831,53.10900115966797,0.0,0.0,0.0,29.586000204086304,235.94500159658492,79.69964215036589
296830.48333557445,204631.03063258348,,,,,,,,,,,,,,,,,,,,,0,2018-02-19 02:37:46,4.141233350833257,31.53700065612793,1.0759999752044678,1.0759999752044678,1.6119999885559082,11.724999904632568,124.23700052499771,55.19249899777577
269415.79234918347,219422.4598037967,,,,,,,,,,,,,,,,,,,,,0,2019-10-28 05:05:43,3.6890333194751292,30.735000610351562,21.740999221801758,21.740999221801758,35.30599880218506,45.75499876216054,110.67099958425388,68.59419767672802
303780.5449002297,211535.4612988252,,,,,,,,,,,,,,,,,,,,,0,2020-05-07 09:51:10,5.7694333529720705,67.26300048828125,1.527999997138977,0.05000000074505806,1.577999997884035,61.444001127034426,173.0830005891621,68.5193826767867
280311.6763841364,195494.62753160665,,,,,,,,,,,,,,,,,,,,,0,2021-09-13 01:24:25,10.354976348082225,110.2179946899414,0.0,0.0,0.0,4.526199758052826,310.64929044246674,70.03749803005238
307301.77579457173,215498.9872315555,,,,,,,,,,,,,,,,,,,,,0,2019-03-09 19:15:14,6.4481333644439776,24.573999404907227,0.27799999713897705,0.27799999713897705,0.27799999713897705,33.78700077533722,193.44400093331933,74.46412285282138
288755.953494701,225609.16445015036,,,,,,,,,,,,,,,,,,,,,0,2017-10-21 06:08:29,1.8891666491826375,31.458999633789062,0.0,0.0,0.0,10.265000343322754,56.674999475479126,26.450714794453262
305938.1394901694,217402.00979289704,,,,,,,,,,,,,,,,,,,,,0,2021-02-28 15:18:17,3.682403228866557,18.37299919128418,14.895699501037598,14.895699501037598,14.895699501037598,21.96139919757843,110.47209686599672,53.22822924474487
298472.9905518534,199044.33388644672,,,,,,,,,,,,,,,,,,,,,0,2020-02-24 07:40:35,6.249133318662643,52.779998779296875,5.678999900817871,0.0,5.678999900817871,12.190000057220459,187.4739995598793,66.22115848776741
285845.62517962063,221739.07645708043,,,,,,,,,,,,,,,,,,,,,0,2020-07-01 23:36:41,2.2811000084892536,11.958000183105469,11.958000183105469,0.2150000035762787,15.521000236272812,22.8690000732895,68.43300025467761,35.75843716072416
265545.9034812042,219440.78019839295,,,,,,,,,,,,,,,,,,,,,0,2017-06-27 10:31:35,2.8323999692996344,20.503999710083008,13.82699966430664,0.0,14.254999667406082,29.327999621629715,84.97199907898903,42.35335205357076
283619.23303147923,224139.89328437115,,,,,,,,,,,,,,,,,,,,,0,2018-07-25 01:39:32,5.611099993619913,23.31599998474121,12.194000244140625,0.20100000500679016,17.556000024080276,37.61300054192543,168.33299980859738,66.15605241676703
312957.1859961221,213027.37492935287,,,,,,,,,,,,,,,,,,,,,0,2020-11-02 07:33:48,6.520933378604241,82.11900329589844,14.942999839782715,4.163000106811523,19.10599994659424,105.3610030671116,195.62800135812722,110.55306077856584
295020.20716471673,211115.5840317018,,,,,,,,,,,,,,,,,,,,,0,2021-02-27 20:58:45,2.8634599044919016,18.320798873901367,0.0,0.0,0.0,4.010199785232544,85.90379713475704,36.29255295088546
295052.9961631003,220336.00395053875,,,,,,,,,,,,,,,,,,,,,0,2019-03-06 06:29:24,4.940266684194406,20.41200065612793,11.913000106811523,0.0,11.913000106811523,29.42099952697754,148.20800052583218,70.79791725837694
293269.89815202216,230278.37641486523,,,,,,,,,,,,,,,,,,,,,0,2021-01-08 16:40:43,3.21481324210763,32.439998626708984,3.211699962615967,0.0,4.791499972343445,22.35039919614792,96.4443972632289,37.40755179611598
276202.6832523369,220628.58238229132,,,,,,,,,,,,,,,,,,,,,0,2021-03-17 02:06:13,2.4346599457164606,21.97570037841797,4.067500114440918,4.067500114440918,5.359400033950806,6.412899971008301,73.03979837149382,21.56459161950455
300995.54429584177,209176.0544303503,,,,,,,,,,,,,,,,,,,,,0,2018-12-09 03:33:10,4.367800078292688,40.56100082397461,0.0,0.0,0.0,8.319000244140625,131.03400234878063,35.94055420961304
306456.71921938384,208689.4892348872,,,,,,,,,,,,,,,,,,,,,0,2021-06-28 00:14:16,3.620673304796219,19.081899642944336,0.49239999055862427,0.49239999055862427,0.49239999055862427,21.534100115299225,108.62019914388657,44.2572607129338
319648.38946898264,202513.40578903785,,,,,,,,,,,,,,,,,,,,,0,2018-06-11 04:46:15,16.770933460940917,152.29100036621094,0.0,0.0,0.0,0.0,503.1280038282275,170.6682719680778
313058.7396577496,222395.25442200448,,,,,,,,,,,,,,,,,,,,,0,2018-03-14 04:37:51,3.8720333851873874,21.7810001373291,19.033000946044922,1.6970000267028809,22.237000942230225,29.712001018226147,116.16100155562162,54.22127586762361
310861.95070030005,222204.39045909143,,,,,,,,,,,,,,,,,,,,,0,2020-05-30 13:18:11,10.809033533589293,76.36100006103516,12.036999702453613,3.502000093460083,23.13699984550476,44.37700033187866,324.2710060076788,153.83776033085454
297007.81538619235,211235.08680251407,,,,,,,,,,,,,,,,,,,,,0,2020-03-08 02:10:04,4.4523666570583975,49.51599884033203,0.0,0.0,0.0,16.131000518798828,133.57099971175194,38.979391886952264
267617.9238032776,194364.93016134953,,,,,,,,,,,,,,,,,,,,,0,2017-09-13 01:09:31,5.266199921444058,71.03299713134766,71.03299713134766,71.03299713134766,72.38599717617035,98.75499761104584,157.98599764332175,113.94686292918846
282146.01503208856,204636.57235751787,,,,,,,,,,,,,,,,,,,,,0,2021-02-28 17:52:10,3.5381065850456555,20.484600067138672,15.250499725341797,15.250499725341797,15.250499725341797,22.152299463748932,106.14319755136967,51.58578741548645
294873.9878995816,194554.16893403852,,,,,,,,,,,,,,,,,,,,,0,2017-12-31 19:58:45,2.1343666474024454,24.944000244140625,0.0,0.0,0.0,3.11299991607666,64.03099942207336,21.927582732575146
293583.13704552845,202184.39108550356,,,,,,,,,,,,,,,,,,,,,0,2021-01-08 22:34:52,3.782103303819895,34.659000396728516,0.5730999708175659,0.0,1.0296999514102936,33.90509858727455,113.46309911459684,46.59744339400411
292670.11931039236,227691.4349989124,,,,,,,,,,,,,,,,,,,,,0,2017-01-14 10:28:02,2.5913076830598025,10.637999534606934,1.187000036239624,0.0,1.187000036239624,12.207000017166138,33.68699987977743,18.42379019162793
300457.8718929105,218604.9946880248,,,,,,,,,,,,,,,,,,,,,0,2020-12-25 05:42:19,3.011999960472652,26.774999618530273,1.4459999799728394,1.4459999799728394,1.4489999799989164,1.4499999800464138,90.35999881417956,32.444222427152354
286751.4061245128,215787.8277622347,,,,,,,,,,,,,,,,,,,,,0,2020-12-07 03:17:15,2.153399998135865,18.80900001525879,15.454999923706055,0.0,15.454999923706055,31.8370001912117,64.60199994407594,32.47733822317404
289230.0893147663,211949.81209238336,,,,,,,,,,,,,,,,,,,,,0,2020-11-25 03:57:25,3.261500056584676,55.19200134277344,0.48399999737739563,0.0,0.48399999737739563,0.48399999737739563,97.84500169754028,23.367542723495607
261070.43721072492,217570.15151295063,,,,,,,,,,,,,,,,,,,,,0,2020-04-28 08:28:03,4.676433404178048,65.25700378417969,6.961999893188477,1.1480000019073486,8.848999917507172,29.12199968099594,140.29300212534145,66.60018915752929
271940.7756022945,205642.95520063263,,,,,,,,,,,,,,,,,,,,,0,2019-05-11 14:38:27,5.316499948501587,60.2859992980957,0.0,0.0,0.0,28.95599901676178,159.4949984550476,49.81910725004688
302792.3401294827,200912.35878856768,,,,,,,,,,,,,,,,,,,,,0,2020-07-10 22:14:36,2.763500007862846,26.905000686645508,2.631999969482422,0.47999998927116394,4.529999941587448,5.7539999186992645,82.90500023588538,24.794892942149804
294340.4252158123,232799.53252910724,,,,,,,,,,,,,,,,,,,,,0,2018-05-21 17:55:37,4.736766674121221,27.441999435424805,27.441999435424805,11.125,57.64099884033203,100.26099967956543,142.10300022363663,96.20067954571401
274170.1353511428,212613.67609420329,,,,,,,,,,,,,,,,,,,,,0,2020-11-25 19:55:53,3.333500056279202,41.810001373291016,0.7139999866485596,0.0,0.7139999866485596,0.7139999866485596,100.00500168837607,27.52690279945424
263117.7641575098,221585.25734002932,,,,,,,,,,,,,,,,,,,,,0,2019-10-12 01:20:12,1.241566640883684,9.661999702453613,9.661999702453613,0.0,9.672999702394009,21.83299931138754,37.246999226510525,21.74827374934912
294424.89015212684,204597.95005167864,,,,,,,,,,,,,,,,,,,,,0,2019-04-18 12:30:39,3.4770666951934497,36.04199981689453,36.04199981689453,0.0,36.04199981689453,55.25700008869171,104.31200085580349,67.75137840674701
282274.29914903303,202645.29086470412,,,,,,,,,,,,,,,,,,,,,0,2019-07-12 17:33:13,4.130366711659978,27.148000717163086,0.004999999888241291,0.004999999888241291,0.004999999888241291,29.045000676997006,123.91100134979934,53.78873613186431
274123.6914793266,210497.0450807494,,,,,,,,,,,,,,,,,,,,,0,2019-11-04 22:51:51,4.9508000691731775,36.11000061035156,9.859000205993652,0.0,9.859000205993652,47.52600085735321,148.5240020751953,84.6545351960172
301162.482642568,212799.98953286745,,,,,,,,,,,,,,,,,,,,,0,2017-03-10 00:05:21,1.4108999942739804,10.484999656677246,3.552999973297119,0.0,4.343999981880188,4.343999981880188,42.326999828219414,17.77328905339407
306341.54989334213,223893.8482513999,,,,,,,,,,,,,,,,,,,,,0,2017-09-13 03:06:30,7.015966657948836,104.44599914550781,104.44599914550781,104.44599914550781,104.44599914550781,128.9399995803833,210.47899973846506,144.83701574997428
309441.43679327134,198124.02784937632,,,,,,,,,,,,,,,,,,,,,0,2018-03-25 00:04:30,2.926666647506257,24.799999237060547,0.3540000021457672,0.3540000021457672,0.6990000009536743,19.860999882221222,87.7999994251877,33.28113010004133
307292.08575269795,217037.46136377376,,,,,,,,,,,,,,,,,,,,,0,2017-07-29 00:25:01,4.920099970166727,36.319000244140625,7.932000160217285,5.758999824523926,13.690999984741211,17.518000096082687,147.6029991050018,50.98935766788314
295808.48625471006,218307.39209112377,,,,,,,,,,,,,,,,,,,,,0,2019-03-14 07:04:28,5.629166676104068,20.41200065612793,4.3470001220703125,0.0,4.3470001220703125,23.068999707698822,168.87500028312206,58.25192604908834
