X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,geometry,Sort_Date,IsLandslide
301363.111500002,231097.4265,60608.0,5572.0,Landslide Hazard Mapping,Buncombe,Barnardsville,2008-07-21,,Active,Very slow (>16 mm/yr),Debris,Slide - rotational,,,,Cut slope - Not road related,,,,{B6F82E37-B53D-4F2A-8A82-00E83C61E887},POINT (301363.111500002 231097.4265),2008-07-21 00:00:00,1
301288.633400001,230783.271600001,60606.0,5570.0,Landslide Hazard Mapping,Buncombe,Barnardsville,2008-07-21,,,,Debris,Slide,,,,Unmodified,,,,{CAB65C5E-B6FE-4B3E-AB3E-F394BA1F76CA},POINT (301288.633400001 230783.271600001),2008-07-21 00:00:00,1
301321.916000001,230854.173799999,60607.0,5571.0,Landslide Hazard Mapping,Buncombe,Barnardsville,2008-07-21,,Active,Very slow (>16 mm/yr),Debris,Slide - rotational,,,,Cut slope - Not road related,,,,{633966AD-CEF1-4180-AEA5-FDD581095A5B},POINT (301321.916000001 230854.173799999),2008-07-21 00:00:00,1
270001.5929,213416.250599999,59242.0,4519.0,Landslide Hazard Mapping,Buncombe,Enka,2008-08-20,,,,Weathered rock,Slide - rotational,,,,Unmodified,,,,{5D47C727-F3CF-4B50-AFAE-D6F0E1970229},POINT (270001.5929 213416.250599999),2008-08-20 00:00:00,1
270015.888099998,213422.704599999,59666.0,5403.0,Landslide Hazard Mapping,Buncombe,Enka,2008-08-20,,,,Weathered rock,Slide - rotational,,,,Unmodified,,,,{7E06C526-318F-49B7-B1C6-9316EB6AFCF7},POINT (270015.888099998 213422.704599999),2008-08-20 00:00:00,1
311107.591700003,223015.5121,60596.0,5498.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-09-09,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Road embankment,,,,{08325343-C450-42B1-97A8-CECF0E49EFE6},POINT (311107.591700003 223015.5121),2008-09-09 00:00:00,1
310987.518399999,222342.267200001,60594.0,5496.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-09-09,,,,Debris,Slide,,,,Road embankment,,,,{0803EDC5-810D-47A0-9851-8CA2747E7465},POINT (310987.518399999 222342.267200001),2008-09-09 00:00:00,1
311743.630800001,222401.400899999,60595.0,5497.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-09-09,,,,Debris,Slide,,,,Road embankment,,,,{233732AC-0CC1-4B82-B145-B739A80B241E},POINT (311743.630800001 222401.400899999),2008-09-09 00:00:00,1
289431.754600003,217625.019200001,60598.0,5500.0,Landslide Hazard Mapping,Buncombe,Weaverville,2008-09-12,,,,Debris,Slide - translational,,,,Road embankment,,,,{EBE86D25-4D58-4E8D-9246-064698439AE1},POINT (289431.754600003 217625.019200001),2008-09-12 00:00:00,1
305738.023699999,223483.730300002,60601.0,5503.0,Blue Ridge Parkway,Buncombe,Montreat,2008-09-18,,,,Debris,Slide,,,,Road embankment,,,,{75BB6FB1-BC6B-4BEB-B036-64B38FCB20A0},POINT (305738.023699999 223483.730300002),2008-09-18 00:00:00,1
309751.676099966,224938.629746313,60602.0,5504.0,Blue Ridge Parkway,Buncombe,Montreat,2008-09-18,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{8CDE61D5-0D78-4799-BFF2-1D2CC4567C07},POINT (309751.676099966 224938.629746313),2008-09-18 00:00:00,1
310294.971100003,224583.321199998,58892.0,2296.0,Blue Ridge Parkway,Buncombe,Montreat,2008-09-18,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{8B6046B7-F692-42CA-BE14-E42AFC23E347},POINT (310294.971100003 224583.321199998),2008-09-18 00:00:00,1
292607.376900002,221308.852899998,59191.0,5506.0,Landslide Hazard Mapping,Buncombe,Weaverville,2008-09-25,,,,Debris,Slide - translational,,,,Road cut,,,,{682DD932-259B-420D-A390-4EFAB5F10AC0},POINT (292607.376900002 221308.852899998),2008-09-25 00:00:00,1
291410.435599998,221995.1741,59190.0,5505.0,Landslide Hazard Mapping,Buncombe,Weaverville,2008-09-25,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{7F566468-B850-4E5F-AD19-E1D3024B7271},POINT (291410.435599998 221995.1741),2008-09-25 00:00:00,1
292418.915100001,218864.933400001,60603.0,5526.0,Landslide Hazard Mapping,Buncombe,Weaverville,2008-09-30,,,,Debris,Slide - translational,,,,Road embankment,,,,{2BDD6703-1F15-4EC3-A842-2E1AC369E512},POINT (292418.915100001 218864.933400001),2008-09-30 00:00:00,1
289221.290700004,212651.340399999,60604.0,5533.0,Landslide Hazard Mapping,Buncombe,Asheville,2008-10-01,,,,Debris,Slide,,,,Road cut,,,,{9515886B-2012-4BD9-86BD-C9321F075B8E},POINT (289221.290700004 212651.340399999),2008-10-01 00:00:00,1
292732.409699999,224588.732700001,58792.0,5565.0,Landslide Hazard Mapping,Buncombe,Weaverville,2008-10-07,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{9B03776F-9FC1-43D3-BF4E-5CB897BECF11},POINT (292732.409699999 224588.732700001),2008-10-07 00:00:00,1
292565.325000003,224533.0211,60605.0,5562.0,Landslide Hazard Mapping,Buncombe,Weaverville,2008-10-07,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{08E5AF02-473B-4C73-B365-A722341E48D1},POINT (292565.325000003 224533.0211),2008-10-07 00:00:00,1
292608.238799997,224535.7238,58790.0,5563.0,Landslide Hazard Mapping,Buncombe,Weaverville,2008-10-07,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{567DDA27-5F07-4F8E-A501-757E36020706},POINT (292608.238799997 224535.7238),2008-10-07 00:00:00,1
292623.145099998,224534.864300001,58791.0,5564.0,Landslide Hazard Mapping,Buncombe,Weaverville,2008-10-07,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{C59A90E1-7B47-42BB-89BD-0EBF971D7A7F},POINT (292623.145099998 224534.864300001),2008-10-07 00:00:00,1
294492.894299999,221449.072299998,60610.0,5575.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,2008-10-09,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{E4E6E8BE-FABA-4639-A412-801454886DB9},POINT (294492.894299999 221449.072299998),2008-10-09 00:00:00,1
294543.634923846,221202.254578511,60611.0,5576.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,2008-10-09,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{4471EE1E-99B0-407C-B622-3E7DA2886A4E},POINT (294543.634923846 221202.254578511),2008-10-09 00:00:00,1
294492.468599997,221387.920200001,60609.0,5574.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,2008-10-09,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{7F858DCD-B9FC-4104-825E-9C3033E4F312},POINT (294492.468599997 221387.920200001),2008-10-09 00:00:00,1
315217.255199999,198839.6877,60612.0,5577.0,Landslide Hazard Mapping,Buncombe,Lake Lure,2008-10-15,,,,Debris,Slide - translational,,,,Road embankment,,,,{2D19FBA9-97A8-4642-AF94-BB1E65602E50},POINT (315217.255199999 198839.6877),2008-10-15 00:00:00,1
273955.661906714,199308.350719446,61424.0,201707060001.0,Geohazards,Buncombe,Dunsmore Mtn,2008-10-16,,Inactive,,Debris,Flow,,,,Road embankment,,,,{5A74E0AE-8DE5-421D-8102-DD738651ECF0},POINT (273955.661906714 199308.350719446),2008-10-16 00:00:00,1
274029.764899999,199395.889199998,60614.0,5588.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-10-16,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{F20F40B0-8CA6-4FE7-AB39-2CC977564B8F},POINT (274029.764899999 199395.889199998),2008-10-16 00:00:00,1
310942.372097208,214897.208799311,58907.0,5298.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,,,,Weathered rock,Slide,,,,Cut slope - Not road related,,,,{D63BB609-0530-4CA2-B072-E9558AB51026},POINT (310942.372097208 214897.208799311),2008-10-21 00:00:00,1
310898.594400004,215010.795499999,58906.0,5297.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,,,,Rock,Slide,,,,Cut slope - Not road related,,,,{316C7DA0-E7D2-4DFE-BC26-B72670C47358},POINT (310898.594400004 215010.795499999),2008-10-21 00:00:00,1
308926.512699999,214992.545600001,57991.0,358.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{775B6499-0609-4AC5-86E0-10EA5C8D0B29},POINT (308926.512699999 214992.545600001),2008-10-21 00:00:00,1
309236.451200001,214885.717500001,58910.0,5301.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{9A002E87-2A58-4C04-9355-A1362C8555FB},POINT (309236.451200001 214885.717500001),2008-10-21 00:00:00,1
312896.266000003,204623.284699999,60619.0,5604.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2008-10-22,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{EB074877-BE10-4A0C-91EF-E04957FD0105},POINT (312896.266000003 204623.284699999),2008-10-22 00:00:00,1
312917.055699997,204596.292300001,60618.0,5603.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2008-10-22,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{BE32A648-F038-420D-B81F-310147D41C9E},POINT (312917.055699997 204596.292300001),2008-10-22 00:00:00,1
277934.0942,217050.397700001,58080.0,453.0,Landslide Hazard Mapping,Buncombe,Leicester,2008-10-23,,,,Rock,Slide - translational,,,,Road cut,,,,{BA7BDA0E-5492-4D83-A7BF-9DB46FC0BBB2},POINT (277934.0942 217050.397700001),2008-10-23 00:00:00,1
309313.1796,209293.983899999,58776.0,5627.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2008-10-29,,,,Debris,Slide - translational,,,,Stream bank,,,,{8E54F170-C8F2-41BF-B2BA-B840B7BD0C55},POINT (309313.1796 209293.983899999),2008-10-29 00:00:00,1
309325.902800001,209349.170499999,58775.0,5626.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2008-10-29,,,,Debris,Slide - translational,,,,Stream bank,,,,{417BB890-09DD-40D8-AEFF-525B99D5FA1F},POINT (309325.902800001 209349.170499999),2008-10-29 00:00:00,1
316836.361500002,201486.9593,58774.0,5625.0,Landslide Hazard Mapping,Buncombe,Moffitt Hill,2008-10-29,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{5997E835-6433-467E-8893-5C740908652A},POINT (316836.361500002 201486.9593),2008-10-29 00:00:00,1
270568.828599997,209322.791000001,58780.0,5631.0,Landslide Hazard Mapping,Buncombe,Enka,2008-10-30,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{1A6DA099-D9A9-4AE9-AEAF-70241A993909},POINT (270568.828599997 209322.791000001),2008-10-30 00:00:00,1
270577.793399997,209363.307500001,58779.0,5630.0,Landslide Hazard Mapping,Buncombe,Enka,2008-10-30,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{659D2F99-FB13-4067-ADD8-BA3FED96D441},POINT (270577.793399997 209363.307500001),2008-10-30 00:00:00,1
270295.457400002,209747.645,58781.0,5632.0,Landslide Hazard Mapping,Buncombe,Enka,2008-10-30,,,,Debris,Slide - translational,,,,Road cut,,,,{250DD2EF-27D3-411F-853B-C6FBDFD3749A},POINT (270295.457400002 209747.645),2008-10-30 00:00:00,1
294057.405500002,219095.731699999,57994.0,360.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,2008-11-05,,,,Debris,Slide - rotational,,,,Cut slope - Not road related,,,,{5A76F205-C366-4D9E-9F58-CBB3161CE174},POINT (294057.405500002 219095.731699999),2008-11-05 00:00:00,1
293947.124600001,219200.0715,58232.0,369.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,2008-11-05,,,,Debris,Slide - translational,,,,Unmodified,,,,{044DC650-8966-40B0-BF8D-23D1AB7B9D2C},POINT (293947.124600001 219200.0715),2008-11-05 00:00:00,1
293920.939599998,219107.077100001,58231.0,368.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,2008-11-05,,,,Debris,Slide - rotational,,,,Unmodified,,,,{9DABBEC1-A4C8-4B9D-B43A-E7EC540DEA5E},POINT (293920.939599998 219107.077100001),2008-11-05 00:00:00,1
302944.310900003,231811.638799999,59241.0,4518.0,Landslide Hazard Mapping,Buncombe,Barnardsville,2008-12-18,,,,Debris,Slide - rotational,,,,Unmodified,,,,{A006AA0A-6B85-40BF-82B0-8DF8E5EEBC45},POINT (302944.310900003 231811.638799999),2008-12-18 00:00:00,1
277523.506399997,196775.540100001,59230.0,5324.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2009-04-23,,,,Debris,Slide,,,,Stream bank,,,,{B80664F5-4368-40C7-B867-552B235A7E1D},POINT (277523.506399997 196775.540100001),2009-04-23 00:00:00,1
291331.167599998,211088.996599998,60918.0,6058.0,Landslide Hazard Mapping,Buncombe,Asheville,2009-09-01,,Suspended,Extremely rapid (>5 m/sec),Weathered rock,Slide - translational,,,,Road cut,,,,{EF81AEA3-9C0F-4877-ABFA-5135EE968D52},POINT (291331.167599998 211088.996599998),2009-09-01 00:00:00,1
289250.20949911,210730.500303959,61048.0,201002241001.0,Landslide Hazard Mapping,Buncombe,Asheville,2010-02-24,,Inactive,Extremely rapid (>5 m/sec),Weathered rock,Slide - translational,,,,Cut slope - Not road related,,,,{12805D41-13F8-4FD8-8BDA-C4FE191833D1},POINT (289250.20949911 210730.500303959),2010-02-24 00:00:00,1
307462.915063701,205234.960509667,60926.0,201010071001.0,Landslide Hazard Mapping,Buncombe,,2010-10-07,,Inactive,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{ACB055E1-C881-4FA8-88D7-4D19B2ED0264},POINT (307462.915063701 205234.960509667),2010-10-07 00:00:00,1
267626.133400001,210050.288600001,59140.0,5049.0,Landslide Hazard Mapping,Buncombe,Canton,2011-02-21,,Inactive,Extremely rapid (>5 m/sec),Debris,Flow,,,,Embankment - Not road related,4.0,,,{D877E75A-6F14-45A7-BB24-A5BF1FB84CCA},POINT (267626.133400001 210050.288600001),2011-02-21 00:00:00,1
280637.656781739,211981.6408623,61401.0,201609270001.0,Geohazards,Buncombe,Enka,2012-10-04,,Inactive,Very rapid (>3 m/min),Debris,Flow,,,,Embankment - Not road related,,,,{9959B948-6034-420C-A2DF-88E1692370B1},POINT (280637.656781739 211981.6408623),2012-10-04 00:00:00,1
317829.703805999,202407.266679175,61334.0,201412140001.0,Geohazards,Buncombe,Moffitt Hill,2014-12-14,2013-01-14 17:00:00,Inactive,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{C2664535-9163-4EE6-ADFE-C254AA9CD5A2},POINT (317829.703805999 202407.266679175),2013-01-14 17:00:00,1
300433.077336856,215234.540436716,61473.0,20180323001.0,Geohazards,Buncombe,Craggy Pinnacle,2013-03-23,,Active,Rapid (>1.8 m/hr),Debris,Slide,,,,Cut slope - Not road related,,,,{18196DDF-2195-4A28-806D-79A79454F016},POINT (300433.077336856 215234.540436716),2013-03-23 00:00:00,1
293926.645089061,218928.110342857,61228.0,201305060001.0,Geohazards,Buncombe,Craggy Pinnacle,2013-05-06,,Active,Slow (>1.6 m/yr),Debris,Slide,,,,Cut slope - Not road related,,,,{9DEBDDF6-92EA-4551-A15C-C4A2D28E1C77},POINT (293926.645089061 218928.110342857),2013-05-06 00:00:00,1
280448.375807977,211973.085958389,61340.0,201307020001.0,Landslide Hazard Mapping,Buncombe,Enka,2013-07-02,,Active,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{21A8CBE2-13CB-41CE-8261-2B24F739DC5F},POINT (280448.375807977 211973.085958389),2013-07-02 00:00:00,1
280634.130680968,212007.546965286,61342.0,201307020003.0,Geohazards,Buncombe,Enka,2013-07-02,,Active,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{5078FB7E-A157-4488-98DE-D5BB72E77F22},POINT (280634.130680968 212007.546965286),2013-07-02 00:00:00,1
280554.553510682,211977.871437984,61341.0,201307020002.0,Geohazards,Buncombe,Enka,2013-07-02,,Inactive,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{597AF764-E7EB-4B05-87E2-6726C103F14A},POINT (280554.553510682 211977.871437984),2013-07-02 00:00:00,1
288973.226063689,212937.465280502,61170.0,201401170001.0,Geohazards,Buncombe,Asheville,2014-01-17,2013-07-04 05:00:00,Active,,Debris,Slide,,,,Embankment - Not road related,,,,{D5FC4294-5F4E-43CB-86C8-5088A78683F4},POINT (288973.226063689 212937.465280502),2013-07-04 05:00:00,1
289502.618598251,211942.336551483,61225.0,201402280001.0,Geohazards,Buncombe,Asheville,2014-02-28,2013-07-04 05:00:00,Inactive,,Debris,Slide,,,,Road embankment,,,,{55BDD401-AD50-4701-A941-706FEDAEAB93},POINT (289502.618598251 211942.336551483),2013-07-04 05:00:00,1
288837.146417919,211534.740561249,61447.0,201710030002.0,Geohazards,Buncombe,Asheville,2017-10-23,2013-07-04 06:00:00,Inactive - stabilized,Very rapid (>3 m/min),Debris,Slide,,,,Road cut,,,,{4EEE75D0-86AB-462F-9C9E-445ADE3FF7ED},POINT (288837.146417919 211534.740561249),2013-07-04 06:00:00,1
289198.416981483,213476.88681042,61201.0,201401140001.0,Geohazards,Buncombe,Asheville,2014-01-13,2013-07-04 06:00:00,Inactive,,Debris,Slide,,,,Road unspecified,,,,{605C59E4-86E7-4202-A8A5-E1D22F4E2138},POINT (289198.416981483 213476.88681042),2013-07-04 06:00:00,1
290033.180985856,213554.268133497,61233.0,201406030001.0,Geohazards,Buncombe,Asheville,2014-06-03,2013-07-04 06:00:00,Inactive,Extremely rapid (>5 m/sec),Debris,Slide,,,Flow,Road embankment,,,,{AB5BEA59-A923-42FD-83E1-C71F89D47EBC},POINT (290033.180985856 213554.268133497),2013-07-04 06:00:00,1
296363.17060871,217577.442939315,61297.0,201307200001.0,Geohazards,Buncombe,Craggy Pinnacle,2013-07-20,,Inactive - stabilized,Slow (>1.6 m/yr),Debris,Slide,,,,Road embankment,,,,{D75ED673-95F6-4547-9F84-9072DE93C446},POINT (296363.17060871 217577.442939315),2013-07-20 00:00:00,1
289953.6219576,216541.148534473,61171.0,201307240001.0,Geohazards,Buncombe,Weaverville,2013-07-24,,Active,Moderate (>13 m/mo),Debris,Slide,,,,Embankment - Not road related,,,,{A41F4D13-D2CB-48CE-BA19-0456FFFBDACD},POINT (289953.6219576 216541.148534473),2013-07-24 00:00:00,1
296868.064842677,195664.656992986,61175.0,201309160001.0,Geohazards,Buncombe,Fruitland,2013-09-16,,Inactive,Moderate (>13 m/mo),Debris,Slide,,,,Embankment - Not road related,,,,{3D73426C-8CEA-4D86-8DB1-DFA860053CDF},POINT (296868.064842677 195664.656992986),2013-09-16 00:00:00,1
306789.103904331,213076.721157,61298.0,201401140001.0,Geohazards,Buncombe,Black Mountain,2014-01-14,,Active,Moderate (>13 m/mo),Rock,Slide - translational,,,,Road cut,,,,{2D0D0E2C-4D51-42FF-B23D-2C09248B0102},POINT (306789.103904331 213076.721157),2014-01-14 00:00:00,1
287742.409192344,206925.190331828,61202.0,201401170001.0,Geohazards,Buncombe,Asheville,2014-01-17,,Inactive,,Debris,Slide,,,,Road embankment,,,,{8F3B38D6-4208-4BA2-B214-5FD46722671D},POINT (287742.409192344 206925.190331828),2014-01-17 00:00:00,1
297239.724804215,205872.07921578,61295.0,201405280001.0,Geohazards,Buncombe,Oteen,2014-05-28,,Inactive,,,,,,,Road embankment,,,,{8AB1054B-D4D3-4EF6-ABA6-60769EB186C6},POINT (297239.724804215 205872.07921578),2014-05-28 00:00:00,1
290811.318942589,197392.759144607,61239.0,201409080001.0,Geohazards,Buncombe,Skyland,2014-09-08,,Active,Slow (>1.6 m/yr),Debris,Slide,Slow (>1.6 m/yr),,,Road embankment,,,,{2416CCE1-45F4-413F-BB91-E7253FB85D11},POINT (290811.318942589 197392.759144607),2014-09-08 00:00:00,1
310539.275415073,214996.970440267,61242.0,201410160002.0,Geohazards,Buncombe,Montreat,2014-10-16,,Active,,Debris,Slide,,,,Road cut,,,,{F8B16AAF-E752-43B2-A2E9-937305EA656E},POINT (310539.275415073 214996.970440267),2014-10-16 00:00:00,1
310560.06209074,215001.945029316,61241.0,201410160001.0,Geohazards,Buncombe,Montreat,2014-10-16,,Active,Very rapid (>3 m/min),Debris,Slide,,,,Road cut,,,,{AE6FA000-C7C3-4744-92D7-0E764FBDE15F},POINT (310560.06209074 215001.945029316),2014-10-16 00:00:00,1
288147.520167142,217764.642080676,61243.0,201410280001.0,Geohazards,Buncombe,Weaverville,2014-10-28,,Inactive,,Debris,Slide,,,,Road embankment,,,,{0C6F130D-0ADA-425C-8E8F-B096F10A8DF0},POINT (288147.520167142 217764.642080676),2014-10-28 00:00:00,1
295650.565448852,205041.559850009,61296.0,201502130001.0,Geohazards,Buncombe,Oteen,2015-02-13,,Inactive,,,,,,,Embankment - Not road related,,,,{F0E9D672-369B-4508-8C9E-E27890DC27DD},POINT (295650.565448852 205041.559850009),2015-02-13 00:00:00,1
303781.856570284,221104.758869666,61300.0,201505070001.0,Geohazards,Buncombe,Craggy Pinnacle,2015-05-07,,Inactive,Extremely rapid (>5 m/sec),Rock,Slide,,,,Road cut,,,,{D204A8CF-4CA1-4464-97CB-9FB7BEFCB006},POINT (303781.856570284 221104.758869666),2015-05-07 00:00:00,1
312480.833740239,213591.93757447,61310.0,201507240001.0,Geohazards,Buncombe,Montreat,2015-07-24,,Active,,Debris,Slide,,,,Cut slope - Not road related,,,,{F3455B93-B170-4611-A543-6AAFDCCBA58C},POINT (312480.833740239 213591.93757447),2015-07-24 00:00:00,1
306860.883000348,220426.471881404,61416.0,201508280001.0,Geohazards,Buncombe,Montreat,2015-08-28,,Inactive,Extremely rapid (>5 m/sec),Rock,Fall,,,,Unmodified,,,,{14BB0023-7434-4785-A4C8-25F9C758A5BC},POINT (306860.883000348 220426.471881404),2015-08-28 00:00:00,1
292604.333234648,217420.831043785,61350.0,201607260001.0,Geohazards,Buncombe,Weaverville,2016-07-26,,Inactive,Slow (>1.6 m/yr),Debris,Slide,,,,Road cut,,,,{F111D167-858C-43D5-B30E-AEA2552F5AFD},POINT (292604.333234648 217420.831043785),2016-07-26 00:00:00,1
292596.367036019,217438.976273995,61351.0,201607260002.0,Geohazards,Buncombe,Weaverville,2016-07-26,,Suspended,Very slow (>16 mm/yr),Debris,Slide,,,,Cut slope - Not road related,,,,{0533AC06-C8A2-479B-9523-0C0C7AF89FDA},POINT (292596.367036019 217438.976273995),2016-07-26 00:00:00,1
313201.622075155,212522.026916107,61389.0,201609190002.0,Geohazards,Buncombe,Black Mountain,2016-09-19,,Inactive,Extremely rapid (>5 m/sec),Rock,Fall,,,,Cut slope - Not road related,21.0,,,{E3914650-C631-460F-8AB9-2638CD69F97F},POINT (313201.622075155 212522.026916107),2016-09-19 00:00:00,1
291234.192937792,198131.446886083,61414.0,201610280002.0,Geohazards,Buncombe,Skyland,2016-10-28,,Active,Very slow (>16 mm/yr),Debris,Slide,,,,Embankment - Not road related,,,,{FC7C4A9B-13EC-47CD-8F75-93F787EAAE91},POINT (291234.192937792 198131.446886083),2016-10-28 00:00:00,1
282443.089345855,221376.021416519,61419.0,201703310001.0,Geohazards,Buncombe,Weaverville,2017-03-31,,Inactive,Extremely rapid (>5 m/sec),Rock,Slide,,,,Road cut,,,,{86BCC534-9FF6-4ED0-9429-04825F576CDD},POINT (282443.089345855 221376.021416519),2017-03-31 00:00:00,1
295569.701691854,208980.027407448,61420.0,20704030001.0,Geohazards,Buncombe,Oteen,2017-04-02,,Inactive,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{74F29166-0AF7-4604-A74F-785EBA954B15},POINT (295569.701691854 208980.027407448),2017-04-02 00:00:00,1
296036.679276733,219674.888286467,61432.0,20170901001.0,Geohazards,Buncombe,Craggy Pinnacle,2017-09-01,,Inactive,,Debris,Slide,,,,Unmodified,,,,{A9487F5D-E4E4-45F2-A677-E7B6845D9646},POINT (296036.679276733 219674.888286467),2017-09-01 00:00:00,1
296039.343023068,219554.092170911,61433.0,20170901002.0,Geohazards,Buncombe,Craggy Pinnacle,2017-09-01,,Inactive,,Debris,Slide,,,,Unmodified,,,,{8CB674FE-B65A-4DDD-B1B8-313D6B823F71},POINT (296039.343023068 219554.092170911),2017-09-01 00:00:00,1
294105.708358786,219387.756904371,61434.0,20170901003.0,Geohazards,Buncombe,Craggy Pinnacle,2017-09-01,,Inactive,,Debris,Slide,,,,Unmodified,,,,{4F04E205-D3C9-4AC7-BBD3-7CCC363A077C},POINT (294105.708358786 219387.756904371),2017-09-01 00:00:00,1
288113.294022767,194002.916225691,61441.0,20170915001.0,Geohazards,Buncombe,Skyland,2017-09-15,,Active,Slow (>1.6 m/yr),Earth,Slide,Slow (>1.6 m/yr),Debris,,Embankment - Not road related,,,,{58CC4DCA-26F1-4985-A0F9-8CC1F1C809AE},POINT (288113.294022767 194002.916225691),2017-09-15 00:00:00,1
288838.666378573,211483.357881119,61446.0,20171023001.0,Geohazards,Buncombe,Asheville,2017-10-23,,Active,Very rapid (>3 m/min),Debris,Slide,,,Flow,Road embankment,,,,{1F0D013D-3315-4F75-B038-DA19363E83C3},POINT (288838.666378573 211483.357881119),2017-10-23 00:00:00,1
287847.005825425,209499.271973898,61450.0,20180210001.0,Geohazards,Buncombe,Asheville,2018-02-10,,Active,Very rapid (>3 m/min),Weathered rock,Slide,,,,Cut slope - Not road related,,,,{22C6394A-B063-4307-A29F-5AC54E208891},POINT (287847.005825425 209499.271973898),2018-02-10 00:00:00,1
300448.110850436,215248.331511158,61472.0,20180323002.0,Geohazards,Buncombe,Craggy Pinnacle,2018-03-23,,Inactive - stabilized,,Debris,Slide,,,,Road embankment,,,,{09696E3E-965C-47B9-8CC1-3770440C169C},POINT (300448.110850436 215248.331511158),2018-03-23 00:00:00,1
286342.506832667,217385.879981303,61477.0,20180402001.0,Landslide Hazard Mapping,Buncombe,Weaverville,2018-04-02,,Inactive,Rapid (>1.8 m/hr),Debris,Slide,,,,Stream bank,,,,{ACB8DFF5-A8B6-4522-8038-C96C5718493E},POINT (286342.506832667 217385.879981303),2018-04-02 00:00:00,1
306762.921053431,212977.261082992,61548.0,20190117003.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2019-01-17,,Inactive,Rapid (>1.8 m/hr),Debris,Slide,,,,Embankment - Not road related,,,,{00492D3C-3555-46BD-84C6-B835B8384628},POINT (306762.921053431 212977.261082992),2019-01-17 00:00:00,1
306775.181431158,212935.868248097,61549.0,20190117002.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2019-01-17,,Active,Rapid (>1.8 m/hr),Debris,Slide,,,,Embankment - Not road related,,,,{A26D03E9-DCDA-41AE-A470-5EEE11CC4CB7},POINT (306775.181431158 212935.868248097),2019-01-17 00:00:00,1
