Max_Rainfall_30day,Avg_Rainfall_30day,Soil_Depth_cm,Elevation_m,Slope_deg,SHAP_Max_Rainfall_30day,SHAP_Avg_Rainfall_30day,SHAP_Soil_Depth_cm,SHAP_Elevation_m,SHAP_Slope_deg,IsLandslide
50.522,5.0841,200.0,711.1166381835938,27.00708825298183,0.11153666601574513,0.11315333182050381,0.006145000222022645,0.11467833241738845,0.14538666390348226,1
29.916,4.2329335,137.0,955.4078979492188,24.693755708556775,-0.030029998834943398,-0.006713332788203843,-0.015154999413643963,-0.04892999993695412,0.0017283335834508762,1
29.916,4.2329335,69.0,916.8599853515624,19.09511037595664,0.030304999981890433,0.09347999886609613,0.28146332648873795,0.01473833253432531,0.0009133332775672898,1
40.422,4.3125,200.0,630.8935546875,1.267365804292438,0.1315166655892972,0.1014833315310534,-0.004558332919259556,0.13898333092394752,0.10347499789728318,1
29.916,4.2329335,74.0,782.7376708984375,28.017450501701624,0.015815000979346225,0.0916899991169339,0.21872332755243407,0.02028999996895436,0.07438166531967,1
42.59,5.0193334,69.0,1142.8782958984375,15.811712005860192,0.08963499952864368,0.0252183335297741,0.22487666310335044,0.00550999773258809,0.01566000039689243,1
23.166,1.9486667,200.0,857.6399536132812,22.530176249071936,-0.1443549973348854,0.02734500026330352,-0.04345499871647917,0.0009200000722194091,-0.029554999241954646,1
192.526,10.099566,137.0,1457.4224853515625,28.78254962841944,0.5614433166873641,0.06667666231689509,-0.007681666672579013,-0.03682333376724273,0.04728499986638781,1
147.763,7.5538664,200.0,931.3594970703124,24.87540191586736,0.5422083169530378,0.0008083313377574087,-0.003691666566301137,-0.010000000033178367,0.0415749994647922,1
147.763,7.5538664,200.0,923.7144165039062,24.959097325531054,0.5404666504112537,0.002191664584679529,-0.0036499999079387634,-0.012633333348785527,0.04452499953797087,1
211.26,10.974299,200.0,1051.166015625,23.287270658995837,0.5615649840189144,0.0488233296625549,-0.010368332955404186,-0.03213499946228694,0.013015000025625341,1
211.26,10.974299,76.0,918.3157348632812,22.974131139215107,0.5334033178404206,0.03841166318161413,0.018544998900033534,-0.007105000265873969,0.007644999895710498,1
147.763,7.5538664,200.0,934.7809448242188,28.302050435261883,0.5344649835739983,-0.010085001721745358,-0.004543333235196769,-0.002910000232513994,0.05397333315049764,1
163.72,8.332733,41.0,1070.34375,9.613059998131233,0.44128998643311207,-0.059926667329855264,0.10237332995748147,0.0010483329382259398,0.016114999642013572,1
147.763,7.5538664,200.0,967.9274291992188,26.09016970345251,0.5148366507102037,-0.004963335104985162,-0.002863333277637139,-0.026663333289907314,0.050553332919371315,1
158.296,8.3174,200.0,1492.2376708984375,25.919076614352587,0.5774416501075029,0.020241663761553355,-0.00528333320224192,-0.03542500040086452,0.033925000132294374,1
211.26,10.974299,76.0,881.5689086914062,12.816187954778783,0.5279899844469037,0.042181663374067285,0.03145666514756158,-0.010193333522183821,-0.020534999900846743,1
147.763,7.5538664,200.0,951.2706298828124,23.217773777797134,0.5048766515310854,-0.00048166859545744955,-0.0040066665271297095,-0.041648333041230216,0.022159999719588087,1
