IsLandslide,Event_Date,Sort_Date,Random_Date,X,Y,Elevation_m,Slope_deg,Soil_Depth_cm,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14,County,MUKEY,MUSYM,GlobalID,OBJECTID,Data_Type,Source_Period
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,305247.961499996,222107.308200002,,,,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886,Buncombe,,,{3EB84A6D-4FE7-4BCF-9A3B-19F7F0780D57},60600.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,305931.935999997,226819.487799998,,,,4.0517332648237545,30.924999237060547,3.96399998664856,0.0,3.96399998664856,74.22499775886536,121.55199794471264,72.4527575055681,Buncombe,,,{6761AF67-A21A-4F76-A065-94B4ADCA3E3C},59273.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,309606.376699999,214998.569499999,,,,5.550900061925252,43.367000579833984,2.936000108718872,0.0,2.936000108718872,58.4470009803772,166.52700185775757,80.57705469288537,Buncombe,,,{5979DE8C-5DA4-4B8E-8720-AB69085BA0A0},59346.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,310331.984300002,214936.297600001,,,,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293,Buncombe,,,{6155CD51-0B3B-43D5-AF8A-820B8724624B},59349.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,310530.0691,215015.617699999,,,,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293,Buncombe,,,{E8ABB29D-2F53-403D-966F-178F6E844BC4},58908.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,310912.548299998,215675.790100001,,,,4.706833316882451,45.51399993896485,4.960999965667725,0.0,4.960999965667725,72.37999987602234,141.20499950647354,83.84013156055155,Buncombe,,,{89A1B27D-107C-409B-9965-847097B84E1A},59347.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,310999.046899997,214949.8464,,,,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293,Buncombe,,,{01EBF686-0AE9-4564-9AC3-1D635EBE07A3},58777.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,311021.272600003,223068.556899998,,,,5.084100008010864,50.52199935913086,5.383999824523926,0.0,5.383999824523926,84.99899959564209,152.52300024032593,92.076319818013,Buncombe,,,{57D92C25-52A6-4C29-94FC-A0724E5D0890},60597.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,311394.8552,215188.2313,,,,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293,Buncombe,,,{0C250D0E-BD86-43C5-A174-7B7FF11D02B3},59348.0,Landslide,1980_2021
1,2004-09-06 17:00:00,2004-09-06 17:00:00,,311539.132308753,215725.411460987,,,,4.706833316882451,45.51399993896485,4.960999965667725,0.0,4.960999965667725,72.37999987602234,141.20499950647354,83.84013156055155,Buncombe,,,{16AAAEFE-AE37-4C99-ACBA-93A68817AA32},58909.0,Landslide,1980_2021
