X,Y,slope,rainfall,IsLandslide
280413.545284202,212073.470606245,41.70949490143645,93.8539163216047,1
291240.65898107,198094.557280201,88.16197128159658,105.55152255428091,1
291234.192937792,198131.446886083,87.12812306745232,105.52883399070524,1
306860.883000348,220426.471881404,44.89853187673954,130.3839975677447,1
282443.089345855,221376.021416519,70.14874283104253,78.0100486041345,1
295569.701691854,208980.027407448,87.44337356931733,86.87059706804976,1
273955.661906714,199308.350719446,60.9270653466249,101.31101392976178,1
296036.679276733,219674.888286467,45.380042997078384,103.061904420348,1
296039.343023068,219554.092170911,78.99278965718756,103.59666273503332,1
294105.708358786,219387.756904371,85.34177218692479,94.95603328174623,1
294108.785942909,219226.658870907,85.99674821488495,96.05364529215382,1
288838.666378573,211483.357881119,69.4941866299077,83.59439779622772,1
288837.146417919,211534.740561249,24.990717136030163,83.54504008245061,1
287847.005825425,209499.271973898,52.49135375577209,85.5508959655429,1
300448.110850436,215248.331511158,47.156909623371696,98.79389900266243,1
300433.077336856,215234.540436716,43.858019142790724,98.72804376270258,1
286342.506832667,217385.879981303,83.78265674692167,79.1385316630567,1
306762.921053431,212977.261082992,86.3480197276727,103.91759126363438,1
306775.181431158,212935.868248097,79.76320561590498,103.92386665105164,1
297353.114494448,205074.427398794,59.44086907749736,106.22857103379377,1
297330.193767851,205047.801242955,55.43247691514925,106.12788551092393,1
302593.608323686,229505.214924186,62.23111074439877,99.05454462260711,1
293557.550775355,209830.543391962,72.67296962016968,85.36908096629828,1
288614.446705812,208598.819395579,75.32028827366828,85.77427022082736,1
290949.378779659,197448.488771794,77.18480263760418,105.33920449393878,1
291107.521993679,197546.187482795,87.09911156723099,105.45160854919786,1
290848.75334404,197346.177101562,64.65485010450847,105.29016313388755,1
291106.557806895,197498.326182345,57.111789196422414,105.44321557327038,1
291100.355316782,197472.779558992,75.40704265840412,105.4325077088136,1
291090.595984256,197467.814673878,73.32334389193838,105.42484158672005,1
291056.044408626,197673.44689506,76.26782592235405,105.44220622814883,1
291121.925790389,197742.503283173,69.37714683435613,105.51120857591154,1
291104.463255464,197895.697339561,38.091453254084065,105.52080509035616,1
291138.594573726,197990.153778474,60.56281925081202,105.50929697892641,1
291053.663153864,197796.478391123,60.41590280382031,105.4591606648422,1
300721.040299028,211913.273796808,54.66297792259787,94.51324739440858,1
300912.878914493,212137.614985203,68.26204837966901,94.89146936655214,1
302335.574520566,211995.426615799,71.53022011175148,98.14527318359015,1
