X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,Sort_Date,IsLandslide,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14,Event_Date
288963.4943,226803.9998,58172.0,661.0,Landslide Hazard Mapping,Buncombe,Weaverville,1981-03-25,,,,Debris,Slide - rotational,,,,Road embankment,,,,{CD558049-66E5-4595-BB55-AFCDB6035B63},1981-03-25 00:00:00,1,1.6638666450007198,13.520999908447266,11.406999588012695,0.0,11.414999588392677,13.02499960269779,49.91599935002159,22.985976081891017,1981-03-25 00:00:00
293471.065200001,216042.260299999,58173.0,662.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,1982-05-25,,,,Debris,Slide - rotational,,Earth,Slide - rotational,Road cut,,,,{C0F5BE0D-6A77-42A4-969C-74646BC49E8A},1982-05-25 00:00:00,1,3.723133343271911,21.59000015258789,14.71500015258789,14.71500015258789,27.758999770507216,48.622000163421035,111.69400029815732,53.80745136141483,1982-05-25 00:00:00
289777.368199997,230247.398600001,58178.0,667.0,Landslide Hazard Mapping,Buncombe,Mars Hill,1989-07-22,,,,Earth,Slide - translational,,,,Road cut,,,,{C7DED0AC-84B4-4BB1-B1CE-829D5992A0C2},1989-07-22 00:00:00,1,3.1898333176310794,23.753999710083008,3.118000030517578,3.0209999084472656,6.138999938964844,6.691999912261963,95.6949995289324,32.96502337323632,1989-07-22 00:00:00
287403.624899998,223755.447500002,58190.0,677.0,Landslide Hazard Mapping,Buncombe,Weaverville,1990-05-22,,,,Rock,Slide,,Debris,Fall,Road cut,,,,{F5D566F9-1D86-46F5-8B34-5D0E88F70D6E},1990-05-22 00:00:00,1,3.306466714416941,22.44300079345703,1.4359999895095823,1.4359999895095823,2.4110000133514404,19.724000096321102,99.19400143250824,38.57551545087107,1990-05-22 00:00:00
285236.660099998,207087.397999998,58181.0,670.0,Landslide Hazard Mapping,Buncombe,Asheville,1990-05-23,,,,Earth,Slide,,,,Road embankment,,,,{870F1001-23AF-46D0-AF41-771E715F15B6},1990-05-23 00:00:00,1,3.691499956448873,40.50199890136719,4.392000198364258,0.0,4.392000198364258,16.08899974822998,110.7449986934662,39.49260540014858,1990-05-23 00:00:00
286450.089000002,222595.9826,58179.0,668.0,Landslide Hazard Mapping,Buncombe,Weaverville,1990-05-23,,,,Debris,Slide,,,,Road embankment,,,,{11782408-4559-404F-A996-AFC686876FB3},1990-05-23 00:00:00,1,3.370800044139226,24.229000091552734,1.225000023841858,0.8289999961853027,3.159999966621399,22.26399981975555,101.1240013241768,37.48682810425052,1990-05-23 00:00:00
295886.432400003,208999.858100001,58186.0,676.0,Landslide Hazard Mapping,Buncombe,Oteen,1990-05-23,,,,Weathered rock,Slide,,,,Road cut,,,,{8DD9871F-3989-444B-A2C0-09F17D7D900E},1990-05-23 00:00:00,1,3.7131333673993745,25.374000549316406,2.994999885559082,1.4850000143051147,5.175999879837036,13.056999921798706,111.39400102198124,38.670446409908976,1990-05-23 00:00:00
303556.827500001,210237.813000001,58184.0,673.0,Landslide Hazard Mapping,Buncombe,Oteen,1990-05-23,,,,Earth,Slide - rotational,,,,Road embankment,,,,{DD2FBB57-01E4-495F-85BB-01EF06D15603},1990-05-23 00:00:00,1,4.897633299957184,34.70899963378906,6.420000076293945,6.420000076293945,14.171000361442566,21.25900018215179,146.92899899871554,54.13049177064914,1990-05-23 00:00:00
309170.0044,211623.693799999,58183.0,672.0,Landslide Hazard Mapping,Buncombe,Black Mountain,1990-05-23,,,,Weathered rock,Slide - rotational,,,,Road cut,,,,{A2FAA910-F4AC-4EFB-8B85-F1FA703FB312},1990-05-23 00:00:00,1,4.660733283559481,32.417999267578125,8.357000350952148,8.357000350952148,17.22000026702881,20.800000190734863,139.82199850678444,53.60115829429292,1990-05-23 00:00:00
313235.048199996,200493.546500001,58191.0,678.0,Landslide Hazard Mapping,Buncombe,Black Mountain,1990-06-05,,,,Earth,Slide - translational,,,,Road embankment,,,,{53F2193A-86AB-425C-8691-9D2CD74BE308},1990-06-05 00:00:00,1,3.409333419799805,41.71900177001953,0.4410000145435333,0.4410000145435333,0.7770000100135803,21.175000309944153,102.28000259399414,38.05617139314128,1990-06-05 00:00:00
313888.132600002,200290.027899999,58192.0,679.0,Landslide Hazard Mapping,Buncombe,Black Mountain,1990-06-05,,,,Debris,Slide - rotational,,Earth,Slide - rotational,Road embankment,,,,{CB274BCD-0EF7-49C1-9307-E2E04A1D92BD},1990-06-05 00:00:00,1,3.409333419799805,41.71900177001953,0.4410000145435333,0.4410000145435333,0.7770000100135803,21.175000309944153,102.28000259399414,38.05617139314128,1990-06-05 00:00:00
318626.112300001,202637.203299999,57942.0,650.0,Landslide Hazard Mapping,Buncombe,Moffitt Hill,1990-06-05,,,,Earth,Slide,,,,Road cut,,,,{8AE25A50-98BA-41CA-943A-113608FFEBA1},1990-06-05 00:00:00,1,3.4179666213691235,36.61399841308594,0.6159999966621399,0.6159999966621399,1.034999996423721,23.006000727415085,102.5389986410737,39.773895000618765,1990-06-05 00:00:00
275079.193000004,225903.812899999,58193.0,680.0,Landslide Hazard Mapping,Buncombe,Leicester,1990-08-30,,,,Earth,Slide - rotational,,,,Road embankment,,,,{A5FB6A55-515C-4B25-A69B-72A25DEC94A6},1990-08-30 00:00:00,1,2.490566626687845,27.243999481201172,0.0,0.0,0.0,27.84299945831299,74.71699880063534,35.113253474500695,1990-08-30 00:00:00
309606.524300002,225251.915600002,57878.0,68.0,Blue Ridge Parkway,Buncombe,Montreat,2004-05-12,1995-10-04 05:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{A6312A34-7BD9-4531-9B7B-9AAE65925F41},1995-10-04 05:00:00,1,2.4969333449999493,15.13700008392334,0.0,0.0,0.0,0.0,74.90800034999847,22.998725673058964,1995-10-04 05:00:00
301086.2478,220467.2366,58033.0,17.0,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2003-04-25,,,,Rock,Slide - translational,,,,Road cut,,,,{157BF64E-79EE-4F00-B4D1-ED64730F7633},2003-04-25 00:00:00,1,4.889633357524872,40.11600112915039,6.611999988555908,0.0,6.611999988555908,47.40200114250183,146.68900072574615,65.66878247963298,2003-04-25 00:00:00
296165.380099997,217978.2049,58898.0,2272.0,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2003-09-30,,,,Debris,Slide,,,,Road embankment,,,,{405FD521-5FFF-4B92-A995-EF4144A33C99},2003-09-30 00:00:00,1,4.068933333953222,46.20800018310547,28.597999572753903,0.0,28.597999572753903,74.80599975585938,122.06800001859663,68.0552739564294,2003-09-30 00:00:00
296335.122900002,217650.357000001,58897.0,2271.0,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2003-09-30,,,,Debris,Slide,,,,Road cut,,,,{33E76FB8-D393-4E14-9B20-2603FEA420CD},2003-09-30 00:00:00,1,4.068933333953222,46.20800018310547,28.597999572753903,0.0,28.597999572753903,74.80599975585938,122.06800001859663,68.0552739564294,2003-09-30 00:00:00
304831.121100001,222395.636100002,58937.0,2301.0,Blue Ridge Parkway,Buncombe,Montreat,2003-11-20,,,,Rock,Slide - translational,,,,Road cut,,,,{23E21C27-A88C-4FF3-99B1-BC386FEE46E6},2003-11-20 00:00:00,1,5.793433353304863,86.45500183105469,86.45500183105469,86.45500183105469,88.78500175476074,91.36600169539452,173.8030005991459,115.25026697748284,2003-11-20 00:00:00
294655.5612,217780.137800001,57869.0,59.0,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2004-01-16,,,,Rock,Slide,,,,Road cut,,,,{2BCB5512-5D8A-4C7B-B904-F4F889CEBEB3},2004-01-16 00:00:00,1,1.1794333140055338,7.98799991607666,2.069000005722046,2.069000005722046,2.069000005722046,3.1959999799728394,35.382999420166016,11.708315765178927,2004-01-16 00:00:00
295489.840499997,218112.369800001,58840.0,2283.0,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2004-01-16,,,,Rock,Slide - translational,,,,Road cut,,,,{EA43E720-BA53-4CB4-B4C0-99BCEABC43A0},2004-01-16 00:00:00,1,1.1553333312273026,8.144000053405762,2.2149999141693115,2.2149999141693115,2.2149999141693115,3.086999893188477,34.65999993681908,11.27427990708562,2004-01-16 00:00:00
295714.1241,218106.860100001,58839.0,2282.0,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2004-01-16,,,,Rock,Slide - translational,,,,Road cut,,,,{E7C9D5D2-5EBA-4D39-BB83-D75343AAC8C6},2004-01-16 00:00:00,1,1.1553333312273026,8.144000053405762,2.2149999141693115,2.2149999141693115,2.2149999141693115,3.086999893188477,34.65999993681908,11.27427990708562,2004-01-16 00:00:00
283597.691299997,199444.660399999,57870.0,60.0,Blue Ridge Parkway,Buncombe,Skyland,2004-02-04,,,,Rock,Slide,,,,Road cut,,,,{1D77DE26-60B4-455B-8FEA-E3841B8D65DD},2004-02-04 00:00:00,1,1.8670999951505416,27.81599998474121,27.81599998474121,27.81599998474121,27.81599998474121,29.233999967575073,56.01299985451624,37.31486136588466,2004-02-04 00:00:00
283644.023100004,199929.314100001,58944.0,2308.0,Blue Ridge Parkway,Buncombe,Skyland,2004-02-04,,,,Debris,Slide - translational,,,,Road cut,,,,{B9EC3041-DEA3-48A0-AF71-A98E2998E06E},2004-02-04 00:00:00,1,1.8670999951505416,27.81599998474121,27.81599998474121,27.81599998474121,27.81599998474121,29.233999967575073,56.01299985451624,37.31486136588466,2004-02-04 00:00:00
283662.6197,200029.215100002,58943.0,2307.0,Blue Ridge Parkway,Buncombe,Skyland,2004-02-04,,,,Rock,Fall,,Rock,Slide,Road cut,,,,{419C8400-BB35-42EB-B4B4-5C74A644503D},2004-02-04 00:00:00,1,1.8670999951505416,27.81599998474121,27.81599998474121,27.81599998474121,27.81599998474121,29.233999967575073,56.01299985451624,37.31486136588466,2004-02-04 00:00:00
293388.061099999,212725.229800001,58941.0,2305.0,Blue Ridge Parkway,Buncombe,Oteen,2004-03-25,,,,Rock,Fall,,,,Road cut,,,,{11E0D52F-1915-46A0-BC96-C338291F6E40},2004-03-25 00:00:00,1,1.772766688466072,10.937000274658203,0.0,0.0,0.0,17.587000370025635,53.18300065398216,25.689514824237477,2004-03-25 00:00:00
293205.315099999,213142.061299998,58942.0,2306.0,Blue Ridge Parkway,Buncombe,Oteen,2004-03-26,,,,Rock,Slide - translational,,,,Road cut,,,,{61B2AFFA-38FC-49E0-90B9-1FAF3EC23B7B},2004-03-26 00:00:00,1,1.772766688466072,10.937000274658203,0.0,0.0,0.0,14.687000274658203,53.18300065398216,23.918551081502244,2004-03-26 00:00:00
309903.8178,224923.396499999,57879.0,69.0,Blue Ridge Parkway,Buncombe,Montreat,2004-05-12,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{6F97B6F9-0657-4E45-9D55-259520BB2965},2004-05-12 00:00:00,1,3.810866685009872,25.34000015258789,8.880000114440918,0.0,15.7020001411438,15.7020001411438,114.32600055029616,41.36965927896617,2004-05-12 00:00:00
301079.830700003,220594.116999999,58841.0,2284.0,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2004-06-11,,,,Rock,Fall,,,,Road cut,,,,{17D54D7F-EF2F-4EF6-AA86-F1C46E8E708B},2004-06-11 00:00:00,1,4.321400032440821,24.224000930786133,5.239999771118164,5.239999771118164,8.842999696731567,19.5409996509552,129.64200097322464,48.70844625925216,2004-06-11 00:00:00
303784.158799998,221266.664299998,58842.0,2285.0,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2004-07-09,,,,Rock,Slide - translational,,,,Road cut,,,,{2ECEB9C1-914C-4DD0-A333-BC79CBD5AD11},2004-07-09 00:00:00,1,4.238999968146285,16.084999084472656,10.765999794006348,0.0,12.720999836921692,38.381998777389526,127.16999904438852,53.09084143095914,2004-07-09 00:00:00
288234.731299996,207699.099300001,57985.0,403.0,Geohazards,Buncombe,Asheville,2004-08-11,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Road embankment,,,,{7F2640DA-5A36-4143-AD91-C75CA35DD365},2004-08-11 00:00:00,1,1.8985333471248549,14.531000137329102,0.0,0.0,0.0,2.0989999771118164,56.95600041374564,21.38256374876092,2004-08-11 00:00:00
310791.233408644,224438.679714088,58783.0,2380.0,Blue Ridge Parkway,Buncombe,Montreat,2006-11-01,2004-09-06 08:00:00,,,Debris,Slide,,,,Road embankment,,,,{7B9729CD-E35D-47E8-A5AD-731872270B8E},2004-09-06 08:00:00,1,5.084100008010864,50.52199935913086,5.383999824523926,0.0,5.383999824523926,84.99899959564209,152.52300024032593,92.076319818013,2004-09-06 08:00:00
262140.619000003,220544.513999999,60903.0,5191.0,Landslide Hazard Mapping,Buncombe,Sandymush,2008-03-20,2004-09-06 17:00:00,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{3D724714-ECD4-4B4B-A1E2-7FD65090FCD6},2004-09-06 17:00:00,1,1.9486666773601125,23.166000366210938,1.1440000534057615,0.0,1.1440000534057615,17.837999736890197,58.460000320803374,22.212642884386675,2004-09-06 17:00:00
266672.014899999,199768.924600001,59283.0,4975.0,Landslide Hazard Mapping,Buncombe,Cruso,2008-02-05,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{9E5FCCDA-3131-4DF6-B49F-13EB173B9386},2004-09-06 17:00:00,1,3.1872000062217314,16.95199966430664,1.965999960899353,0.0869999974966049,2.052999958395958,32.22099982202053,95.61600018665196,46.099505004913354,2004-09-06 17:00:00
267378.01864657,213612.964980901,59355.0,5085.0,Landslide Hazard Mapping,Buncombe,Canton,2008-03-06,2004-09-06 17:00:00,,,Debris,Slide - translational,,,,Road embankment,,,,{2015AC67-DA5A-411E-91C8-C1AA0E68FF59},2004-09-06 17:00:00,1,3.137366689244906,37.13600158691406,1.2970000505447388,0.0,1.2970000505447388,22.732999563217163,94.12100067734718,35.63799428220819,2004-09-06 17:00:00
269374.075300001,206684.954700001,60882.0,5001.0,Landslide Hazard Mapping,Buncombe,Canton,2008-02-12,2004-09-06 17:00:00,,,Debris,Slide - translational,,,,Stream bank,,,,{C7966EB8-347D-47DF-BE37-65D3100D0AC2},2004-09-06 17:00:00,1,3.0269000778595605,32.012001037597656,2.242000102996826,0.5139999985694885,2.7560001015663147,26.00800049304962,90.80700233578682,37.47007076203261,2004-09-06 17:00:00
272198.554099999,212595.0031,59352.0,5075.0,Landslide Hazard Mapping,Buncombe,Enka,2008-03-03,2004-09-06 17:00:00,,,Weathered rock,Slide - translational,,,,Cut slope - Not road related,,,,{6EA83B46-93AB-4CA6-980F-C16F0F371123},2004-09-06 17:00:00,1,3.3371332405678307,44.266998291015625,1.8489999771118164,0.0,1.8489999771118164,23.68999934196472,100.11399721703492,37.843854400743105,2004-09-06 17:00:00
272546.123800002,195966.2733,59141.0,5050.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-02-15,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8B02C591-2D6E-441A-97B9-A494360E408E},2004-09-06 17:00:00,1,3.3625666397313276,25.812999725341797,2.311000108718872,0.0,2.311000108718872,58.42799913883209,100.87699919193984,56.20994330007045,2004-09-06 17:00:00
274607.697490563,210040.296216526,61379.0,201308150001.0,Geohazards,Buncombe,Enka,2013-07-09,2004-09-06 17:00:00,Active,Very slow (>16 mm/yr),Debris,Slide,,,,Embankment - Not road related,,,,{6B455B5E-0611-4FD8-927A-4CBC337F527A},2004-09-06 17:00:00,1,3.0408999738593896,28.51099967956543,1.9919999837875368,0.3179999887943268,2.3099999725818634,24.99999961256981,91.22699921578167,38.20136598905645,2004-09-06 17:00:00
299544.2271,232056.324000001,59521.0,5356.0,Landslide Hazard Mapping,Buncombe,Barnardsville,2008-07-02,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8BFF04EB-2B6F-4164-81B4-D6EECA52DB64},2004-09-06 17:00:00,1,3.6817333517363298,25.020000457763672,4.232999801635742,0.0,4.232999801635742,68.90500020980835,110.45200055208988,64.01570123046417,2004-09-06 17:00:00
300650.672791049,213087.424612187,60917.0,20110221171.0,Landslide Hazard Mapping,Buncombe,Oteen,2008-05-01,2004-09-06 17:00:00,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{147C1895-97B0-4686-98E7-0BDDC2C55D24},2004-09-06 17:00:00,1,5.889733355244001,31.19300079345703,2.2230000495910645,0.0,2.2230000495910645,51.77600032091141,176.69200065732002,87.71951075674319,2004-09-06 17:00:00
301634.7883,221666.383699998,58158.0,640.0,Geohazards,Buncombe,Craggy Pinnacle,2005-05-11,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{EF665E0A-A9EA-4DDA-AF16-2D07E006451E},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,2004-09-06 17:00:00
301653.486900002,221641.320599999,58157.0,639.0,Geohazards,Buncombe,Craggy Pinnacle,2005-05-11,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D6FDA923-4241-497E-BBDE-CA2D4A80C223},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,2004-09-06 17:00:00
301706.839500003,221932.329799999,60788.0,4483.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,,2004-09-06 17:00:00,,,,,,,,Road cut,,,,{589DC77B-A0B7-4105-BD95-0F8A34C2A407},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,2004-09-06 17:00:00
301871.381700002,223876.770599999,60787.0,4481.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{1D68D0EB-0AF7-48C0-A608-C1979354F413},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,2004-09-06 17:00:00
302021.006399997,223662.391100001,60786.0,4480.0,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{385BD110-045D-450E-86BD-3DDA1CD79B78},2004-09-06 17:00:00,1,4.232933375736078,29.916000366210938,3.1500000953674316,0.0,3.1500000953674316,62.00100040435791,126.98800127208231,71.303047787122,2004-09-06 17:00:00
304250.813600004,223190.075199999,58116.0,615.0,Geohazards,Buncombe,Craggy Pinnacle,,2004-09-06 17:00:00,,,,,,,,Unmodified,,,,{64A09BAB-EA4F-49A2-BC4F-93FC01F8743B},2004-09-06 17:00:00,1,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886,2004-09-06 17:00:00
304674.343955282,224619.214791408,60789.0,4484.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,,Road cut,,,,{ECC25666-BB80-4186-BF06-F10D94AF7C4F},2004-09-06 17:00:00,1,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886,2004-09-06 17:00:00
305128.222199999,222234.1417,60599.0,5501.0,Blue Ridge Parkway,Buncombe,Montreat,,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{93E5A57B-95C8-4E4E-BFF4-D5511666237E},2004-09-06 17:00:00,1,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886,2004-09-06 17:00:00
305247.961499996,222107.308200002,60600.0,5502.0,Blue Ridge Parkway,Buncombe,Montreat,2008-09-18,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{3EB84A6D-4FE7-4BCF-9A3B-19F7F0780D57},2004-09-06 17:00:00,1,5.019333351155122,42.59000015258789,4.288000106811523,0.0,4.288000106811523,79.11900043487549,150.58000053465366,88.19486775248886,2004-09-06 17:00:00
305931.935999997,226819.487799998,59273.0,4497.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{6761AF67-A21A-4F76-A065-94B4ADCA3E3C},2004-09-06 17:00:00,1,4.0517332648237545,30.924999237060547,3.96399998664856,0.0,3.96399998664856,74.22499775886536,121.55199794471264,72.4527575055681,2004-09-06 17:00:00
309606.376699999,214998.569499999,59346.0,5302.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,, ,,,,{5979DE8C-5DA4-4B8E-8720-AB69085BA0A0},2004-09-06 17:00:00,1,5.550900061925252,43.367000579833984,2.936000108718872,0.0,2.936000108718872,58.4470009803772,166.52700185775757,80.57705469288537,2004-09-06 17:00:00
310331.984300002,214936.297600001,59349.0,5305.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,,Unmodified,,,,{6155CD51-0B3B-43D5-AF8A-820B8724624B},2004-09-06 17:00:00,1,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293,2004-09-06 17:00:00
310530.0691,215015.617699999,58908.0,5299.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,2004-09-06 17:00:00,,,Debris,Slide,,,,Stream bank,,,,{E8ABB29D-2F53-403D-966F-178F6E844BC4},2004-09-06 17:00:00,1,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293,2004-09-06 17:00:00
310912.548299998,215675.790100001,59347.0,5303.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,, ,,,,{89A1B27D-107C-409B-9965-847097B84E1A},2004-09-06 17:00:00,1,4.706833316882451,45.51399993896485,4.960999965667725,0.0,4.960999965667725,72.37999987602234,141.20499950647354,83.84013156055155,2004-09-06 17:00:00
310999.046899997,214949.8464,58777.0,5628.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Cut slope - Not road related,,,,{01EBF686-0AE9-4564-9AC3-1D635EBE07A3},2004-09-06 17:00:00,1,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293,2004-09-06 17:00:00
311021.272600003,223068.556899998,60597.0,5499.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-09-09,2004-09-06 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{57D92C25-52A6-4C29-94FC-A0724E5D0890},2004-09-06 17:00:00,1,5.084100008010864,50.52199935913086,5.383999824523926,0.0,5.383999824523926,84.99899959564209,152.52300024032593,92.076319818013,2004-09-06 17:00:00
311394.8552,215188.2313,59348.0,5304.0,Landslide Hazard Mapping,Buncombe,Montreat,,2004-09-06 17:00:00,,,,,,,, ,,,,{0C250D0E-BD86-43C5-A174-7B7FF11D02B3},2004-09-06 17:00:00,1,4.312500022087867,40.422000885009766,3.4630000591278076,0.0,3.4630000591278076,55.48200082778931,129.375000662636,67.91129352054293,2004-09-06 17:00:00
311539.132308753,215725.411460987,58909.0,5300.0,Landslide Hazard Mapping,Buncombe,Montreat,2008-10-21,2004-09-06 17:00:00,,,Debris,Slide,,,,Road embankment,,,,{16AAAEFE-AE37-4C99-ACBA-93A68817AA32},2004-09-06 17:00:00,1,4.706833316882451,45.51399993896485,4.960999965667725,0.0,4.960999965667725,72.37999987602234,141.20499950647354,83.84013156055155,2004-09-06 17:00:00
268913.230700001,199742.534000002,60880.0,4993.0,Landslide Hazard Mapping,Buncombe,Cruso,2008-02-05,2004-09-16 17:00:00,,,Debris,Slide,,,,Road cut,,,,{AF4C02BB-30FC-4D98-B38A-B59D296AF4A9},2004-09-16 17:00:00,1,8.332733330798025,163.72000122070312,0.0,0.0,0.0,2.619999885559082,249.98199992394075,130.7156093787019,2004-09-16 17:00:00
269363.5198,194740.923099998,59143.0,5059.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-02-29,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Embankment - Not road related,,,,{9DB0B13D-6396-4497-A084-D831B2577FE6},2004-09-16 17:00:00,1,10.099566661558734,192.5260009765625,0.0,0.0,0.0,5.810999870300293,302.98699984676205,160.41017391456876,2004-09-16 17:00:00
270712.609702996,195163.949986,58079.0,452.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2005-10-25,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{DE41599D-A3EF-4028-B2AF-C15A6D5E0834},2004-09-16 17:00:00,1,10.099566661558734,192.5260009765625,0.0,0.0,0.0,5.810999870300293,302.98699984676205,160.41017391456876,2004-09-16 17:00:00
271895.041100003,211471.022599999,58081.0,460.0,Landslide Hazard Mapping,Buncombe,Enka,,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Cut slope - Not road related,,,,{82DEF1B8-E916-411E-A4EA-0E0365691C9A},2004-09-16 17:00:00,1,7.578733213494221,149.08999633789062,0.0,0.0,0.0,6.763000011444092,227.36199640482664,119.40596519556544,2004-09-16 17:00:00
274091.8486,196498.5748,59138.0,5047.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-02-14,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{31A905A8-C8F8-4E7D-8361-B3DB20467B18},2004-09-16 17:00:00,1,10.974299800147612,211.2599945068359,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522,2004-09-16 17:00:00
274155.238200001,196642.305500001,58848.0,5645.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{9CB57B7B-0852-4A04-AA91-E8B56077D145},2004-09-16 17:00:00,1,10.974299800147612,211.2599945068359,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522,2004-09-16 17:00:00
274236.265000001,196177.030200001,59139.0,5048.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008-02-14,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{576C4F53-E27A-46EF-A81B-2B2BEB9A8A9F},2004-09-16 17:00:00,1,10.974299800147612,211.2599945068359,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522,2004-09-16 17:00:00
276977.151799999,209919.138999999,58072.0,444.0,Geohazards,Buncombe,Enka,2004-09-23,2004-09-16 17:00:00,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{BC9C311A-753E-4DEB-A5C9-F197FF1939FC},2004-09-16 17:00:00,1,7.553866687044501,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837936,2004-09-16 17:00:00
