index,raw_Max_Rainfall_30day,raw_Max_Rainfall_3day,raw_R1d,raw_R3d,raw_Elevation_m,raw_Slope_deg,raw_Soil_Depth_Deep200_Flag,x_Max_Rainfall_30day,x_Max_Rainfall_3day,x_R1d,x_R3d,x_Elevation_m,x_Slope_deg,x_Soil_Depth_Deep200_Flag,shap_Max_Rainfall_30day,shap_Max_Rainfall_3day,shap_R1d,shap_R3d,shap_Elevation_m,shap_Slope_deg,shap_Soil_Depth_Deep200_Flag,expected_value,shap_sum,shap_abs_sum,y_proba,y_pred,y_true,IsLandslide,Event_Date,Sort_Date,Random_Date,X,Y,County,GlobalID,OBJECTID,Data_Type,Source_Period,MUKEY,MUSYM
385,12.075900077819824,0.0120000001043081,0.0,0.0120000001043081,620.1300659179688,9.595540330058114,1.0,12.075900077819824,0.0120000001043081,0.0,0.0120000001043081,620.1300659179688,9.595540330058114,1.0,0.029162806962040554,-0.012394259457467196,0.002204040255262648,-0.024280061754347965,-0.07518270171734355,-0.33101214621449465,0.0020168447479282955,0.5014854771784234,-0.4094854771784219,0.4762528611088849,0.092,0,0,0,2021-11-29 11:56:29,,2021-11-29 11:56:29,279930.5280857175,220779.47458048348,,,,NonLandslide,2017_2021,1671984.0,CKD2
386,17.31800079345703,15.8100004196167,15.8100004196167,17.123000383377075,932.273193359375,27.536287603222966,1.0,17.31800079345703,15.8100004196167,15.8100004196167,17.123000383377075,932.273193359375,27.536287603222966,1.0,-0.001875729202417077,-0.07192245805014283,-0.147391275733511,-0.04720793241759402,-0.001425980221694392,0.0664356771957142,-9.777874877648747e-05,0.5014854771784234,-0.20348547717842158,0.33635683156984997,0.298,0,0,0,2020-09-18 15:51:53,,2020-09-18 15:51:53,264339.8298097158,217090.9862981884,,,,NonLandslide,2017_2021,1672006.0,EDE
400,50.95800018310547,50.95800018310547,6.185999870300293,65.95800018310547,921.1915283203124,19.381729653587374,1.0,50.95800018310547,50.95800018310547,6.185999870300293,65.95800018310547,921.1915283203124,19.381729653587374,1.0,0.011425956962205403,-0.04223263345893325,-0.020422099246712344,0.008600751638608557,0.02529901420501359,0.05940265440252775,0.00244087831886695,0.5014854771784234,0.04451452282157666,0.16982398823286785,0.546,1,0,0,2018-04-26 22:23:20,,2018-04-26 22:23:20,267908.5153880177,198623.27875369217,,,,NonLandslide,2017_2021,1672006.0,EDE
407,45.78300094604492,0.0,0.0,0.0,688.6243896484375,2.463692977844099,1.0,45.78300094604492,0.0,0.0,0.0,688.6243896484375,2.463692977844099,1.0,-0.055535221034252805,-0.03870455839926519,0.006941752222638891,-0.05108759736899117,-0.07218005922291408,-0.22014472183012812,0.0012249284544925975,0.5014854771784234,-0.42948547717841984,0.4458188385326829,0.072,0,0,0,2017-04-17 09:39:36,,2017-04-17 09:39:36,290221.95105920447,195487.50090524252,,,,NonLandslide,2017_2021,1672084.0,TAB
420,15.756799697875977,9.419699668884276,0.0,9.419699668884276,689.4432373046875,11.899779470560208,1.0,15.756799697875977,9.419699668884276,0.0,9.419699668884276,689.4432373046875,11.899779470560208,1.0,-0.006473655912997019,-0.013073378538187923,0.011634076612525893,0.00019389969494627537,-0.08270054860374043,-0.18596370973765808,0.00289783930669005,0.5014854771784234,-0.2734854771784212,0.3029371084067457,0.228,0,0,0,2021-05-16 01:49:02,,2021-05-16 01:49:02,289813.26119848224,203576.14951895553,,,,NonLandslide,2017_2021,1672199.0,UX
428,44.34269714355469,8.80459976196289,3.7458999156951904,21.03929972648621,1072.8780517578125,18.55131343019147,0.0,44.34269714355469,8.80459976196289,3.7458999156951904,21.03929972648621,1072.8780517578125,18.55131343019147,0.0,-0.014467992251606932,-0.024434187278423964,-0.08548660321577005,-0.03397596607045702,-0.07443451386547947,-0.010161227060107565,-0.014524987436575711,0.5014854771784234,-0.25748547717842074,0.25748547717842074,0.244,0,0,0,2021-11-01 16:55:34,,2021-11-01 16:55:34,267151.70780258504,211174.89333103248,,,,NonLandslide,2017_2021,1672066.0,PXF
432,10.993000030517578,0.8840000033378601,0.0,0.8840000033378601,637.06103515625,15.643897878141274,1.0,10.993000030517578,0.8840000033378601,0.0,0.8840000033378601,637.06103515625,15.643897878141274,1.0,-0.004634503346089719,-0.009632670878975824,0.00557309291914973,-0.029495412294449446,-0.09895898522896476,-0.11179898092884108,0.003461982579750317,0.5014854771784234,-0.24548547717842079,0.26355562817622086,0.256,0,0,0,2018-09-05 10:33:50,,2018-09-05 10:33:50,283022.50606241456,223149.1319670389,,,,NonLandslide,2017_2021,1672010.0,EVE2
444,49.52299880981445,48.06999969482422,0.0,49.7229996919632,662.23486328125,21.831907533779063,1.0,49.52299880981445,48.06999969482422,0.0,49.7229996919632,662.23486328125,21.831907533779063,1.0,-0.010778090485750756,-0.05283808474221089,0.012306684497728908,-0.005351215896423994,-0.002213994883383192,0.09258358431597198,0.0028056400156463166,0.5014854771784234,0.036514522821578375,0.17887729483711606,0.538,1,0,0,2020-10-14 09:58:11,,2020-10-14 09:58:11,273501.8831451801,216031.76617342135,,,,NonLandslide,2017_2021,1672010.0,EVE2
447,147.76300048828125,0.0,0.0,0.0,932.5137939453124,19.57520152980216,1.0,147.76300048828125,0.0,0.0,0.0,932.5137939453124,19.57520152980216,1.0,0.2343416404359462,0.015362156156364886,0.024723111473049255,0.005238567784361629,0.006285462641845651,-0.005380919005333112,0.007944503335343923,0.5014854771784234,0.2885145228215784,0.2992763608322446,0.79,1,1,1,2004-09-16 17:00:00,2004-09-16 17:00:00,,276977.151799999,209919.138999999,Buncombe,{BC9C311A-753E-4DEB-A5C9-F197FF1939FC},58072.0,Landslide,1980_2021,1672007.0,EDF
450,23.50900077819824,0.0,0.0,0.0,1134.029052734375,1.1467840423892388,1.0,23.50900077819824,0.0,0.0,0.0,1134.029052734375,1.1467840423892388,1.0,-0.037188886815742554,-0.025370145580846822,0.0023390642776016414,-0.03678441028935817,-0.006159486936048682,-0.31602493660006525,-0.0002966752339627183,0.5014854771784234,-0.41948547717842255,0.4241636057336258,0.082,0,1,1,2011-02-21 00:00:00,2011-02-21 00:00:00,,267626.133400001,210050.288600001,Buncombe,{D877E75A-6F14-45A7-BB24-A5BF1FB84CCA},59140.0,Landslide,2011_2016,1672107.0,UD
454,27.243999481201172,0.0,0.0,0.0,636.4882202148438,11.346623191358256,1.0,27.243999481201172,0.0,0.0,0.0,636.4882202148438,11.346623191358256,1.0,-0.01817264809323461,-0.04338153207644008,-0.004627443451553031,-0.058067960918743174,-0.07957348802876611,-0.24025474572023284,0.0005923411105512616,0.5014854771784234,-0.4434854771784186,0.44467015939952115,0.058,0,1,1,1990-08-30 00:00:00,1990-08-30 00:00:00,,275079.193000004,225903.812899999,Buncombe,{A5FB6A55-515C-4B25-A69B-72A25DEC94A6},58193.0,Landslide,1980_2021,1671984.0,CKD2
464,24.24799919128418,2.9560000896453857,2.9560000896453857,4.171000123023987,671.8372802734375,45.67970519687377,0.0,24.24799919128418,2.9560000896453857,2.9560000896453857,4.171000123023987,671.8372802734375,45.67970519687377,0.0,0.027270136571581876,0.051864476765905686,0.005373038681612356,0.03449829364196632,-0.07602894110741124,0.29645102068991375,-0.04291350242198925,0.5014854771784234,0.2965145228215795,0.5343994098803805,0.798,1,1,1,2007-04-03 00:00:00,2007-04-03,,314558.276699997,200877.293299999,Buncombe,{5F7E40A3-0E99-4372-9B56-C58E7A4600C7},59132.0,Landslide,2005_2010,1671928.0,ARE
471,91.25800323486328,13.392999649047852,0.0,13.392999649047852,664.5400390625,19.044433303365068,1.0,91.25800323486328,13.392999649047852,0.0,13.392999649047852,664.5400390625,19.044433303365068,1.0,-0.07831429934162093,0.0005201799708937757,0.02208616104319073,0.019275271484016906,-0.03983332026954293,0.10080774668477306,0.007972783249867442,0.5014854771784234,0.03251452282157806,0.2688097620439058,0.534,1,0,0,2019-06-27 15:03:26,,2019-06-27 15:03:26,312999.56119531137,197893.38862871003,,,,NonLandslide,2017_2021,1672095.0,TPD
484,7.75600004196167,0.0,0.0,0.0,1014.1290283203124,32.953208016575886,0.0,7.75600004196167,0.0,0.0,0.0,1014.1290283203124,32.953208016575886,0.0,-0.0008300719028825107,0.012387440238260224,0.02087129247320557,-0.0015208049915400232,0.017773772216127273,0.20609275432555463,-0.024259859537145823,0.5014854771784234,0.23051452282157936,0.2837359956847161,0.732,1,0,0,2019-09-25 21:59:01,,2019-09-25 21:59:01,272580.6472471593,195834.74316368692,,,,NonLandslide,2017_2021,1671929.0,ARF
486,45.25569915771485,12.915899276733398,0.0,12.915899276733398,1249.61962890625,18.284948464645424,0.0,45.25569915771485,12.915899276733398,0.0,12.915899276733398,1249.61962890625,18.284948464645424,0.0,-0.03698897767171563,-0.0015360959051431613,0.021866558445580133,-0.002013351476543915,-0.10624573474380611,-0.06898724871783106,-0.017580627108961452,0.5014854771784234,-0.2114854771784212,0.2552185940695815,0.29,0,0,0,2021-09-26 14:38:17,,2021-09-26 14:38:17,306242.4195526956,226595.8659452457,,,,NonLandslide,2017_2021,1672064.0,PWD
492,13.94200038909912,0.0,0.0,0.0,1082.2642822265625,23.39603376758594,0.0,13.94200038909912,0.0,0.0,0.0,1082.2642822265625,23.39603376758594,0.0,0.13779649045385212,0.016833966923106073,0.045207233968867964,0.015372431558040349,0.05693287028368954,0.07995165053216266,0.006419879101859749,0.5014854771784234,0.35851452282157853,0.35851452282157853,0.86,1,1,1,2008-10-07 00:00:00,2008-10-07,,292623.145099998,224534.864300001,Buncombe,{C59A90E1-7B47-42BB-89BD-0EBF971D7A7F},58791.0,Landslide,2005_2010,1672066.0,PXF
494,15.133999824523926,3.865000009536743,0.0,3.865000009536743,813.6294555664062,20.414816142381863,1.0,15.133999824523926,3.865000009536743,0.0,3.865000009536743,813.6294555664062,20.414816142381863,1.0,-0.009872453216169327,0.05221095219024445,0.04646218189108316,0.04805804398316725,0.06909506670470122,0.037182688611458875,0.009378042657092222,0.5014854771784234,0.2525145228215778,0.2722594292539165,0.754,1,1,1,2008-05-02 00:00:00,2008-05-02,,297318.707000002,205040.496599998,Buncombe,{B3132718-1DF6-41CD-8E45-7AA4C7CAB50D},59342.0,Landslide,2005_2010,1672016.0,EWE
501,16.95199966430664,1.965999960899353,0.0869999974966049,2.052999958395958,1057.58837890625,30.238224594371538,1.0,16.95199966430664,1.965999960899353,0.0869999974966049,2.052999958395958,1057.58837890625,30.238224594371538,1.0,0.027085352253464274,0.05592218962820366,0.006535227657149354,0.05897365722448723,0.0031074132185026876,0.13710828657529114,0.005782396264480852,0.5014854771784234,0.2945145228215792,0.2945145228215792,0.796,1,1,1,2004-09-06 17:00:00,2004-09-06 17:00:00,,266672.014899999,199768.924600001,Buncombe,{9E5FCCDA-3131-4DF6-B49F-13EB173B9386},59283.0,Landslide,1980_2021,1672007.0,EDF
506,31.46299934387207,10.019000053405762,0.4280000030994415,17.59900000691414,792.5167846679688,31.176696748086744,1.0,31.46299934387207,10.019000053405762,0.4280000030994415,17.59900000691414,792.5167846679688,31.176696748086744,1.0,0.036306381739311507,0.04842856654008205,0.06572446939762377,0.03827380216222784,0.10410648098658927,0.17356266428234451,0.010112157713402231,0.5014854771784234,0.4765145228215812,0.4765145228215812,0.978,1,1,1,2008-02-29 00:00:00,2008-02-29,,270050.686300002,213667.075199999,Buncombe,{B6531ABA-68AF-4DEB-983B-BC2F5DB7BC3E},59276.0,Landslide,2005_2010,1672007.0,EDF
509,50.944000244140625,0.9679999947547911,0.2240000069141388,1.7510000169277191,657.1564331054688,1.5311713051192777,0.0,50.944000244140625,0.9679999947547911,0.2240000069141388,1.7510000169277191,657.1564331054688,1.5311713051192777,0.0,-0.042474592500622466,0.0032656356180280903,-0.0009958164621912968,0.016273924781674626,-0.06895083299854479,-0.2682570153841048,-0.010346780232660625,0.5014854771784234,-0.37148547717842123,0.4105645979778267,0.13,0,0,0,2018-08-09 05:45:34,,2018-08-09 05:45:34,290022.73389131064,219784.79443995457,,,,NonLandslide,2017_2021,1672027.0,FRA
511,87.96499633789062,3.184000015258789,3.184000015258789,3.184000015258789,753.6011352539062,13.844691777447542,1.0,87.96499633789062,3.184000015258789,3.184000015258789,3.184000015258789,753.6011352539062,13.844691777447542,1.0,-0.055842512556559365,0.053876815452387754,-0.0562402391453765,0.0513957728955642,0.06072356149030411,-0.06006286776133683,0.006663992446593501,0.5014854771784234,0.0005145228215768681,0.3448057617481223,0.502,1,0,0,2019-05-10 18:00:49,,2019-05-10 18:00:49,294496.6340422133,219322.92251301857,,,,NonLandslide,2017_2021,1672094.0,TOC
514,21.891000747680664,21.197999954223633,21.197999954223633,29.824000358581543,655.6192626953125,6.140361692847694,1.0,21.891000747680664,21.197999954223633,21.197999954223633,29.824000358581543,655.6192626953125,6.140361692847694,1.0,-0.025551772965224574,0.013642740359245415,0.0027225257015498815,0.028462876030175308,-0.04356119333074889,-0.24605220675505143,-0.0011484462183636575,0.5014854771784234,-0.2714854771784179,0.36114176136035914,0.23,0,0,0,2017-12-22 05:10:31,,2017-12-22 05:10:31,284681.2445665745,208784.25486948848,,,,NonLandslide,2017_2021,1672199.0,UX
516,29.51300048828125,0.0,0.0,0.0,652.0210571289062,14.32281192731784,1.0,29.51300048828125,0.0,0.0,0.0,652.0210571289062,14.32281192731784,1.0,-0.023416685072915874,-0.05758341287905574,-0.0005506074225632191,-0.06914286048553055,-0.09294405529775818,-0.13389717335871426,0.006049317338117443,0.5014854771784234,-0.3714854771784204,0.38358411185465524,0.13,0,0,0,2020-04-09 14:13:57,,2020-04-09 14:13:57,296696.535899024,209154.00583584773,,,,NonLandslide,2017_2021,1672085.0,TAC
546,49.81100082397461,3.811000108718872,0.0,3.811000108718872,777.7643432617188,19.99163385213805,1.0,49.81100082397461,3.811000108718872,0.0,3.811000108718872,777.7643432617188,19.99163385213805,1.0,-0.0206403624946546,0.0915169893387238,0.035194250576443695,0.08413912547284731,0.07452797192064126,0.06568396534116419,0.0080925826664138,0.5014854771784234,0.33851452282157946,0.3797952478108886,0.84,1,0,0,2019-01-20 19:14:43,,2019-01-20 19:14:43,267633.52194188227,215663.4263903174,,,,NonLandslide,2017_2021,1672006.0,EDE
547,27.410999298095703,0.0,0.0,0.0,873.99267578125,22.69143567610722,1.0,27.410999298095703,0.0,0.0,0.0,873.99267578125,22.69143567610722,1.0,0.016428615256827633,0.0035982700503948777,0.03760425191484808,-0.009845369477670193,0.05981445763825327,0.025515148423362784,-0.0026008509844398452,0.5014854771784234,0.13051452282157658,0.15540696374579666,0.632,1,1,1,2006-05-01 00:00:00,2006-05-01,,291228.618600003,198370.146899998,Buncombe,{F448458D-07FE-4DF2-B5B4-33104D94A360},59184.0,Landslide,2005_2010,1672007.0,EDF
548,127.21299743652344,4.559999942779541,2.549999952316284,8.644999861717224,1702.62353515625,28.679465598110113,0.0,127.21299743652344,4.559999942779541,2.549999952316284,8.644999861717224,1702.62353515625,28.679465598110113,0.0,0.0034855951663697506,0.038161026151486616,-0.004348209036052472,0.012814772229970075,0.018402345628043482,0.09059678222021421,-0.014597789538453834,0.5014854771784234,0.1445145228215778,0.18240651997059046,0.646,1,1,1,2008-09-18 00:00:00,2008-09-18,,309751.676099966,224938.629746313,Buncombe,{8CDE61D5-0D78-4799-BFF2-1D2CC4567C07},60602.0,Landslide,2005_2010,1671975.0,BXF
553,44.11800003051758,0.0,0.0,0.0,736.0867919921875,7.812340512350754,1.0,44.11800003051758,0.0,0.0,0.0,736.0867919921875,7.812340512350754,1.0,-0.04468251865441262,-0.03986883607899268,0.003019386825920365,-0.05174719363792965,-0.06750588007577242,-0.2851890992826592,-0.0015113362745749512,0.5014854771784234,-0.4874854771784211,0.49352425083026186,0.014,0,0,0,2018-05-01 05:06:15,,2018-05-01 05:06:15,269274.56757953943,210056.51720156812,,,,NonLandslide,2017_2021,1672087.0,TAD
554,27.60099983215332,1.4520000219345093,0.8799999952316284,2.3320000171661377,800.3406982421875,23.326132835414956,1.0,27.60099983215332,1.4520000219345093,0.8799999952316284,2.3320000171661377,800.3406982421875,23.326132835414956,1.0,0.03914620541295814,0.062784249487813,0.010250017445691933,0.0901620561163162,0.07516568101071779,0.0498466200803767,0.009159693267705033,0.5014854771784234,0.33651452282157884,0.33651452282157884,0.838,1,1,1,2007-04-02 00:00:00,2007-04-02,,312614.8926,202985.910599999,Buncombe,{012E6626-4D7B-4C1D-92E5-66D2BEF294CD},60776.0,Landslide,2005_2010,1672007.0,EDF
556,43.86600112915039,7.0229997634887695,2.36299991607666,11.18999969959259,966.7955322265624,16.98039857166809,1.0,43.86600112915039,7.0229997634887695,2.36299991607666,11.18999969959259,966.7955322265624,16.98039857166809,1.0,-0.006746701519254638,0.032441324621016045,-0.05769436949489159,-0.009731410268288523,-0.007070892822792667,-0.057656791472879075,0.006973363778667613,0.5014854771784234,-0.09948547717842283,0.17831485397779015,0.402,0,0,0,2017-05-31 23:34:26,,2017-05-31 23:34:26,296328.2294862688,221770.2458078762,,,,NonLandslide,2017_2021,1672005.0,EDD
561,39.007999420166016,0.0,0.0,0.0,729.1243896484375,27.173141195740776,1.0,39.007999420166016,0.0,0.0,0.0,729.1243896484375,27.173141195740776,1.0,0.026985399574595045,-0.03225598656583156,0.029327532431399034,-0.040761240350367475,-0.0845582389047283,0.1771990858303549,0.00857797080615635,0.5014854771784234,0.084514522821578,0.39966545446343266,0.586,1,1,1,2017-10-23 00:00:00,2017-10-23,,288838.666378573,211483.357881119,Buncombe,{1F0D013D-3315-4F75-B038-DA19363E83C3},61446.0,Landslide,2017_2021,1672016.0,EWE
562,19.010000228881836,13.093000411987305,0.0,25.670000076293945,800.131103515625,24.98366063817918,1.0,19.010000228881836,13.093000411987305,0.0,25.670000076293945,800.131103515625,24.98366063817918,1.0,-0.007513668144426382,0.018699610474077595,0.04694509373058431,0.0028766204965522376,0.051000369624950255,0.052993267633408885,0.0075132290064303655,0.5014854771784234,0.17251452282157728,0.18754185911043003,0.674,1,1,1,2008-04-08 00:00:00,2008-04-08,,296790.754299998,203170.538400002,Buncombe,{F161DAC4-4742-45D1-9CB9-1AC6E7144230},60913.0,Landslide,2005_2010,1672096.0,TPE
570,14.19200038909912,14.19200038909912,0.0,14.19200038909912,1041.101318359375,17.857072705348322,1.0,14.19200038909912,14.19200038909912,0.0,14.19200038909912,1041.101318359375,17.857072705348322,1.0,0.10354643573079361,0.05731602671237057,0.039855898592536215,0.03304059180369281,0.04627665085006548,-0.023291883492201404,0.0037708026243216783,0.5014854771784234,0.26051452282157894,0.30709828980598175,0.762,1,1,1,2008-07-16 00:00:00,2008-07-16,,305607.573600002,232509.579,Buncombe,{5AA9A5FC-E404-4754-8D88-30E690C187BB},59528.0,Landslide,2005_2010,1672095.0,TPD
575,60.33399963378906,60.33399963378906,0.0,65.1589994430542,612.6549682617188,8.145644812838574,0.0,60.33399963378906,60.33399963378906,0.0,65.1589994430542,612.6549682617188,8.145644812838574,0.0,-0.04135563996874395,-0.0027012486735505143,-0.005866216440825623,-0.006999527577586963,-0.04789936326265992,-0.24899516540111677,0.01433168414606486,0.5014854771784234,-0.33948547717841887,0.36814884547054855,0.162,0,0,0,2019-04-23 22:13:21,,2019-04-23 22:13:21,280660.1483568313,226104.869148552,,,,NonLandslide,2017_2021,1672200.0,WAD2
587,93.7721939086914,9.795700073242188,0.0,9.795700073242188,1114.6368408203125,27.070168442113935,1.0,93.7721939086914,9.795700073242188,0.0,9.795700073242188,1114.6368408203125,27.070168442113935,1.0,-0.08834169006853129,-0.010693170878421037,0.03381609539780796,-0.002572744285054495,-0.08806530260667148,0.07806370628695485,0.006307628975494557,0.5014854771784234,-0.07148547717842095,0.3078603384989357,0.43,0,0,0,2021-09-05 06:42:30,,2021-09-05 06:42:30,259849.0962064728,216757.5811208776,,,,NonLandslide,2017_2021,1672006.0,EDE
594,13.94200038909912,0.0,0.0,0.0,1092.2142333984375,15.536090316765833,0.0,13.94200038909912,0.0,0.0,0.0,1092.2142333984375,15.536090316765833,0.0,0.10595156266872645,-0.012826900435683153,0.0172904060012418,-0.01407060621235391,0.022222330508786886,-0.17217007704168286,-0.009882192667455233,0.5014854771784234,-0.06348547717842001,0.35441407553593024,0.438,0,1,1,2008-10-07 00:00:00,2008-10-07,,292732.409699999,224588.732700001,Buncombe,{9B03776F-9FC1-43D3-BF4E-5CB897BECF11},58792.0,Landslide,2005_2010,1671927.0,ACD
595,29.54700088500977,4.408999919891357,0.0,4.408999919891357,963.570556640625,20.9817210409751,1.0,29.54700088500977,4.408999919891357,0.0,4.408999919891357,963.570556640625,20.9817210409751,1.0,0.007163011904163509,0.06121407377814154,0.028844949703092423,0.05207368836745347,0.014027038721589405,0.0557041766719563,0.005487583675180505,0.5014854771784234,0.22451452282157713,0.22451452282157713,0.726,1,0,0,2018-02-25 03:22:22,,2018-02-25 03:22:22,299865.6873245554,225940.91738343835,,,,NonLandslide,2017_2021,1672096.0,TPE
601,22.43000030517578,0.0,0.0,0.0,1474.52783203125,30.88412189406571,1.0,22.43000030517578,0.0,0.0,0.0,1474.52783203125,30.88412189406571,1.0,-0.047126470744795285,0.0032885112973578576,0.025575798500527446,-0.004252404815757715,-0.10186689189333648,0.1728571131906297,0.018038867286954034,0.5014854771784234,0.06651452282157957,0.3730060577293585,0.568,1,0,0,2019-03-26 05:38:41,,2019-03-26 05:38:41,311024.6104192697,223847.15290475084,,,,NonLandslide,2017_2021,1671931.0,BAE
